Pos,Sense1,Sense2,Merge,lch,hso,jcn,leskvalue,linvalue,resvalue,vecvalue,wupvalue,pertainyms,antonyms,deriv,lemmas,verbgroup,verbframe,hyper_min,hyper_max,wn_oed_feature
v,play#v#31,play#v#15,not-merged,1.25276296849537,0.0,0.0,16.0,0.0,3.0534011638392697,0.5304725743215379,0.36363636363636404,0.0,0.0,1.0,1.0,0.0,1.0,2.5,2.5,1.0
v,play#v#31,play#v#01,not-merged,1.38629436111989,0.0,0.0,23.0,0.0,0.0,0.6047956570204449,0.25,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,play#v#31,play#v#06,not-merged,1.25276296849537,0.0,0.0,12.0,0.0,0.0,0.42256497896412,0.222222222222222,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#31,play#v#28,not-merged,1.25276296849537,0.0,0.0,11.0,0.0,0.0,0.599904266151125,0.222222222222222,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#31,play#v#07,not-merged,1.38629436111989,0.0,0.0,14.0,0.0,0.0,0.441161835302886,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#15,play#v#01,not-merged,1.25276296849537,0.0,0.0549694946099802,82.0,0.0,0.0,0.820084411302958,0.222222222222222,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,play#v#15,play#v#06,not-merged,1.13497993283898,0.0,0.0497607858269678,31.0,0.0,0.0,0.543554627763245,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#15,play#v#28,not-merged,1.13497993283898,0.0,0.0,32.0,0.0,0.0,0.770280966536672,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#15,play#v#07,not-merged,1.25276296849537,0.0,0.0486902839246359,28.0,0.0,0.0,0.488087447886969,0.222222222222222,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#01,play#v#06,not-merged,1.54044504094715,0.0,0.06155362056420299,71.0,0.0,0.0,0.5914941458409029,0.28571428571428603,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,play#v#01,play#v#16,not-merged,1.7227665977411002,0.0,0.0549694946099802,39.0,0.0,0.0,0.7202979574487829,0.33333333333333304,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,play#v#01,play#v#20,not-merged,1.54044504094715,0.0,0.0529519230737283,9.0,0.0,0.0,0.42307179446573495,0.28571428571428603,0.0,0.0,1.0,1.0,0.0,0.0,,,1.0
v,play#v#01,play#v#29,not-merged,1.9459101490553101,5.0,0.0,13.0,0.0,7.170880301463031,0.503971513450728,0.666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,1.5,1.5,1.0
v,play#v#01,play#v#17,not-merged,1.7227665977411002,0.0,0.0529519230737283,17.0,0.0,0.0,0.6061157088351921,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#01,play#v#28,not-merged,1.54044504094715,0.0,0.0,25.0,0.0,0.0,0.872047719792856,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#01,play#v#07,not-merged,1.7227665977411002,0.0,0.0599239057199098,56.0,0.0,0.0,0.5371309162518739,0.33333333333333304,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,play#v#06,play#v#16,not-merged,1.54044504094715,0.0,0.0497607858269678,17.0,0.0,0.0,0.449013413003057,0.28571428571428603,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,play#v#06,play#v#20,not-merged,1.38629436111989,0.0,0.0481016842563934,3.0,0.0,0.0,0.32027900013330607,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#06,play#v#29,not-merged,1.13497993283898,0.0,0.0,8.0,0.0,0.0,0.3882620632549871,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#06,play#v#17,not-merged,1.54044504094715,0.0,0.0481016842563934,11.0,0.0,0.0,0.473815225930125,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#06,play#v#28,not-merged,1.38629436111989,0.0,0.0,13.0,0.0,0.0,0.593583681008862,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#06,play#v#07,not-merged,1.54044504094715,0.0,0.0537863773942664,43.0,0.0,0.0,0.5064123885283279,0.28571428571428603,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,play#v#16,play#v#29,not-merged,1.25276296849537,0.0,0.0,9.0,0.0,0.0,0.439776944855666,0.222222222222222,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#16,play#v#17,not-merged,1.7227665977411002,0.0,0.0439846523726192,25.0,0.0,0.0,0.6360351489533039,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#16,play#v#28,not-merged,1.54044504094715,0.0,0.0,18.0,0.0,0.0,0.6910724930514801,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#16,play#v#07,not-merged,1.7227665977411002,0.0,0.0486902839246359,13.0,0.0,0.0,0.5263950028820891,0.33333333333333304,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,play#v#20,play#v#29,not-merged,1.13497993283898,0.0,0.0,1.0,0.0,0.0,0.513171207739985,0.2,0.0,0.0,1.0,1.0,0.0,0.0,,,1.0
v,play#v#20,play#v#17,not-merged,1.54044504094715,0.0,0.042683329933691005,2.0,0.0,0.0,0.604607290037056,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#20,play#v#28,not-merged,1.38629436111989,0.0,0.0,3.0,0.0,0.0,0.47126021881538704,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#20,play#v#07,not-merged,1.54044504094715,0.0,0.0471006586888116,8.0,0.0,0.0,0.35187781608463303,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#29,play#v#17,not-merged,1.25276296849537,0.0,0.0,6.0,0.0,0.0,0.514775564560875,0.222222222222222,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#29,play#v#28,not-merged,1.13497993283898,0.0,0.0,5.0,0.0,0.0,0.5041708170336551,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#29,play#v#07,not-merged,1.25276296849537,0.0,0.0,13.0,0.0,0.0,0.399022691657709,0.222222222222222,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#17,play#v#28,not-merged,1.54044504094715,0.0,0.0,11.0,0.0,0.0,0.599943960817761,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,play#v#17,play#v#07,not-merged,1.7227665977411002,0.0,0.0471006586888116,9.0,0.0,0.0,0.531221748034031,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,play#v#28,play#v#07,not-merged,1.54044504094715,0.0,0.0,10.0,0.0,0.0,0.59911282485449,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,pull#v#01,pull#v#03,not-merged,1.54044504094715,0.0,0.0607098017938418,32.0,0.0,0.0,0.559125958737168,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#01,pull#v#04,not-merged,1.54044504094715,0.0,0.0654971842263213,109.0,0.0,0.0,0.7052619466777521,0.28571428571428603,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,pull#v#01,pull#v#17,not-merged,1.7227665977411002,0.0,0.0,18.0,0.0,0.0,0.559219820675001,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,pull#v#01,pull#v#09,not-merged,2.23359222150709,5.0,0.0,253.0,0.0,3.0534011638392697,0.70632372237756,0.666666666666667,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
v,pull#v#01,pull#v#07,not-merged,1.9459101490553101,4.0,0.0822587471099507,32.0,0.33437078671849396,3.0534011638392697,0.501136846119711,0.5714285714285711,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0
v,pull#v#03,pull#v#04,not-merged,1.38629436111989,0.0,0.0536455981381099,18.0,0.0,0.0,0.49958911001086,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#03,pull#v#17,not-merged,1.54044504094715,0.0,0.0,4.0,0.0,0.0,0.320232630635493,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#03,pull#v#09,not-merged,1.54044504094715,0.0,0.0,28.0,0.0,0.0,0.6468514601005579,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#03,pull#v#07,not-merged,1.38629436111989,0.0,0.0462180023621483,30.0,0.0,0.0,0.673759678662505,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#04,pull#v#17,not-merged,1.54044504094715,0.0,0.0,18.0,0.0,0.0,0.470370884797222,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,pull#v#04,pull#v#09,not-merged,1.54044504094715,0.0,0.0,22.0,0.0,0.0,0.519136821539377,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,pull#v#04,pull#v#07,not-merged,1.38629436111989,0.0,0.0489413547100076,15.0,0.0,0.0,0.425235356804116,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#17,pull#v#09,not-merged,1.7227665977411002,0.0,0.0,8.0,0.0,0.0,0.371772191001904,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,pull#v#17,pull#v#07,not-merged,1.54044504094715,0.0,0.0,9.0,0.0,0.0,0.299846342084643,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,pull#v#09,pull#v#07,not-merged,1.9459101490553101,4.0,0.0,28.0,0.0,3.0534011638392697,0.6108287070765029,0.5714285714285711,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0
v,serve#v#06,serve#v#07,not-merged,1.38629436111989,0.0,0.0574948282103145,13.0,0.0,0.0,0.572575971384872,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#06,serve#v#13,not-merged,1.38629436111989,0.0,0.0,3.0,0.0,0.0,0.65424244314843,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#06,serve#v#08,not-merged,0.8472978603872041,0.0,0.0543732468651655,7.0,0.0,0.0,0.692500589754283,0.153846153846154,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#06,serve#v#09,not-merged,1.38629436111989,0.0,0.0533963558370442,8.0,0.0,0.0,0.6059464942923111,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#06,serve#v#10,not-merged,1.25276296849537,0.0,0.0533963558370442,17.0,0.0,0.0,0.717167964989202,0.222222222222222,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#06,serve#v#01,not-merged,0.9343092373768329,0.0,0.06277232018649599,19.0,0.0,0.0,0.6476444743472349,0.166666666666667,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#06,serve#v#02,not-merged,1.38629436111989,0.0,0.0611683509781074,19.0,0.0,0.0,0.664101104854326,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#06,serve#v#03,not-merged,1.13497993283898,0.0,0.0649533476511862,4.0,0.0,0.0,0.643536972643561,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#07,serve#v#13,not-merged,1.7227665977411002,0.0,0.0,6.0,0.0,0.0,0.67351795123769,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#07,serve#v#08,not-merged,1.02961941718116,0.0,0.0539432486751422,15.0,0.0,0.0,0.622559473446375,0.18181818181818202,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#07,serve#v#09,not-merged,1.7227665977411002,0.0,0.0529816109506316,10.0,0.0,0.0,0.5715024822737961,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#07,serve#v#10,not-merged,1.54044504094715,0.0,0.0529816109506316,26.0,0.0,0.0,0.6724566767187921,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#07,serve#v#01,not-merged,1.13497993283898,0.0,0.0621999167309562,26.0,0.0,0.0,0.6338841023538271,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#07,serve#v#02,not-merged,1.7227665977411002,0.0,0.0606246994246981,34.0,0.0,0.0,0.6319464917462329,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#07,serve#v#03,not-merged,1.38629436111989,0.0,0.0643406709197764,9.0,0.0,0.0,0.5787095814527281,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#13,serve#v#08,not-merged,1.02961941718116,0.0,0.0,4.0,0.0,0.0,0.8505174348575211,0.18181818181818202,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#13,serve#v#09,not-merged,1.7227665977411002,0.0,0.0,2.0,0.0,0.0,0.795954081747774,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#13,serve#v#10,not-merged,1.54044504094715,0.0,0.0,7.0,0.0,0.0,0.854020808673419,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#13,serve#v#01,not-merged,1.13497993283898,0.0,0.0,5.0,0.0,0.0,0.858565816998482,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#13,serve#v#02,not-merged,2.23359222150709,5.0,0.0,18.0,0.0,6.6643190764835,0.919393298154175,0.666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
v,serve#v#13,serve#v#03,not-merged,1.38629436111989,0.0,0.0,2.0,0.0,0.0,0.802062478184642,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#08,serve#v#09,not-merged,1.02961941718116,0.0,0.0503195236767603,1.0,0.0,0.0,0.7499916342398579,0.18181818181818202,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,serve#v#08,serve#v#10,not-merged,0.9343092373768329,0.0,0.0503195236767603,16.0,0.0,0.0,0.848085538255895,0.166666666666667,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0
v,serve#v#08,serve#v#01,not-merged,0.693147180559945,0.0,0.0585626816813343,15.0,0.0,0.0,0.8553420000930971,0.133333333333333,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,serve#v#08,serve#v#02,not-merged,1.02961941718116,0.0,0.0571642333915822,12.0,0.0,0.0,0.860676627562881,0.18181818181818202,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,serve#v#08,serve#v#03,not-merged,1.02961941718116,0.0,0.10451213257111501,6.0,0.421535325118841,3.4862652461355497,0.860798688603732,0.307692307692308,0.0,0.0,0.0,1.0,0.0,0.0,3.5,3.5,0.0
v,serve#v#09,serve#v#10,not-merged,1.54044504094715,0.0,0.0494817422288012,25.0,0.0,0.0,0.733156612899082,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#09,serve#v#01,not-merged,1.13497993283898,0.0,0.0574310197201405,23.0,0.0,0.0,0.7789815273121039,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#09,serve#v#02,not-merged,1.7227665977411002,0.0,0.0560854754044991,37.0,0.0,0.0,0.7957832282570251,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#09,serve#v#03,not-merged,1.38629436111989,0.0,0.0592512894519773,2.0,0.0,0.0,0.746512507746076,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#10,serve#v#01,not-merged,1.02961941718116,0.0,0.0574310197201405,39.0,0.0,0.0,0.79771433386757,0.18181818181818202,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#10,serve#v#02,not-merged,1.54044504094715,0.0,0.0560854754044991,49.0,0.0,0.0,0.8580186042775559,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#10,serve#v#03,not-merged,1.25276296849537,0.0,0.0592512894519773,13.0,0.0,0.0,0.806564400410436,0.222222222222222,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#01,serve#v#02,not-merged,1.13497993283898,0.0,0.0665218845627034,44.0,0.0,0.0,0.8561329614136,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#01,serve#v#03,not-merged,0.9343092373768329,0.0,0.0710227852935382,10.0,0.0,0.0,0.8147443653069499,0.166666666666667,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#02,serve#v#03,not-merged,1.38629436111989,0.0,0.0689763455843608,9.0,0.0,0.0,0.8027787164543321,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
n,nature#n#05,nature#n#03,not-merged,0.7472144018302209,0.0,0.0,5.0,0.0,0.0,0.31695706346028196,0.19047619047619,0.0,0.0,0.0,1.0,,,7.5,7.5,0.0
n,nature#n#05,nature#n#01,merged,1.07263680226485,0.0,0.0,12.0,0.0,0.5161886919056701,0.444999793173234,0.4,0.0,0.0,0.0,1.0,,,5.0,7.0,0.0
n,nature#n#05,nature#n#02,not-merged,0.9295359586241759,0.0,0.0,15.0,0.0,0.0,0.6187942711111589,0.222222222222222,0.0,0.0,0.0,1.0,,,6.0,6.0,0.0
n,nature#n#05,nature#n#04,merged,1.07263680226485,0.0,0.0,28.0,0.0,0.5161886919056701,0.661004574340847,0.4,0.0,0.0,0.0,1.0,,,5.0,7.0,0.0
n,nature#n#03,nature#n#01,not-merged,1.15267950993839,0.0,0.0525591543037266,8.0,0.0,0.0,0.29709903897365103,0.266666666666667,0.0,0.0,0.0,1.0,,,4.5,4.5,1.0
n,nature#n#03,nature#n#02,merged,1.5581446180465501,0.0,0.0539671539993114,9.0,0.0893529262575226,0.9090738644370291,0.39880539306680896,0.46153846153846206,0.0,0.0,0.0,1.0,,,2.5,3.5,1.0
n,nature#n#03,nature#n#04,not-merged,1.15267950993839,0.0,0.0547701130801291,19.0,0.0,0.0,0.409756740959436,0.266666666666667,0.0,0.0,0.0,1.0,,,4.5,4.5,1.0
n,nature#n#01,nature#n#02,not-merged,1.4403615823901699,0.0,0.053366066652134,17.0,0.0,0.0,0.456864216760301,0.33333333333333304,0.0,0.0,0.0,1.0,,,3.0,3.0,1.0
n,nature#n#01,nature#n#04,merged,2.02814824729229,3.0,0.0842860852154075,33.0,0.287370294096026,2.3921701780933504,0.519382560307064,0.7142857142857142,0.0,0.0,0.0,1.0,,,1.0,4.0,1.0
n,nature#n#02,nature#n#04,not-merged,1.4403615823901699,0.0,0.0556469068705346,25.0,0.0,0.0,0.631892503939103,0.33333333333333304,0.0,0.0,0.0,1.0,,,3.0,3.0,1.0
n,art#n#01,art#n#02,merged,0.9295359586241759,0.0,0.061656035736835,127.0,0.0,0.0,0.78766454595043,0.222222222222222,0.0,0.0,1.0,1.0,,,6.0,6.0,0.0
n,art#n#01,art#n#03,merged,0.998528830111127,0.0,0.0577446402501067,70.0,0.0,0.0,0.7530091512795308,0.23529411764705901,0.0,0.0,1.0,1.0,,,5.5,5.5,0.0
n,art#n#02,art#n#03,merged,1.3350010667323402,0.0,0.0625144750746712,114.0,0.14920371171818803,1.40263107412323,0.75289628022499,0.526315789473684,0.0,0.0,1.0,1.0,,,3.5,6.5,0.0
v,use#v#06,use#v#01,not-merged,1.9459101490553101,0.0,0.0,27.0,0.0,0.0,0.784101197562713,0.4,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0
v,use#v#06,use#v#04,not-merged,1.9459101490553101,0.0,0.0,12.0,0.0,0.0,0.629999695735885,0.4,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,use#v#06,use#v#02,not-merged,1.7227665977411002,0.0,0.0,7.0,0.0,0.0,0.6963136609216839,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,use#v#06,use#v#03,not-merged,1.54044504094715,0.0,0.0,16.0,0.0,0.0,0.741435655199741,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,use#v#01,use#v#04,merged,2.23359222150709,0.0,0.0892816007144464,33.0,0.0,0.0,0.682058829415895,0.5,0.0,0.0,1.0,1.0,0.0,1.0,,,0.0
v,use#v#01,use#v#02,not-merged,1.9459101490553101,0.0,0.0748835623657849,12.0,0.0,0.0,0.8622085903072231,0.4,0.0,0.0,1.0,1.0,0.0,1.0,,,0.0
v,use#v#01,use#v#03,not-merged,2.23359222150709,6.0,0.205327090785891,63.0,0.6332610318928411,4.20483981771644,0.8106027471355041,0.666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,,,0.0
v,use#v#04,use#v#02,not-merged,1.9459101490553101,0.0,0.0619390569107375,9.0,0.0,0.0,0.678474392583624,0.4,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,use#v#04,use#v#03,not-merged,1.7227665977411002,0.0,0.0622246792586017,13.0,0.0,0.0,0.681290990453366,0.33333333333333304,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,use#v#02,use#v#03,not-merged,1.54044504094715,0.0,0.0548716611424753,13.0,0.0,0.0,0.7811290830507579,0.28571428571428603,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,live#v#07,live#v#02,not-merged,2.23359222150709,0.0,0.0,12.0,0.0,0.0,0.3542150747609071,0.5,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,conduct#v#01,conduct#v#04,not-merged,1.25276296849537,0.0,0.0593258179938942,15.0,0.0,0.0,0.57141699375572,0.222222222222222,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
a,cool#a#01,cool#a#04,not-merged,,0.0,,40.0,,,0.6638076626214561,,0.0,1.0,1.0,1.0,,,,,1.0
a,cool#a#01,cool#a#03,not-merged,,0.0,,20.0,,,0.659379793385924,,0.0,1.0,0.0,1.0,,,,,1.0
a,cool#a#04,cool#a#03,not-merged,,0.0,,19.0,,,0.629188432470661,,0.0,1.0,0.0,1.0,,,,,1.0
v,dress_up#v#01,dress_up#v#02,not-merged,1.25276296849537,0.0,0.0473355637760254,9.0,0.0,0.0,0.48414541242335707,0.222222222222222,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,equal#v#02,equal#v#03,not-merged,1.7227665977411002,0.0,0.0519785763996078,12.0,0.0,0.0,0.6745147931140419,0.33333333333333304,0.0,0.0,1.0,2.0,0.0,1.0,,,1.0
n,yew#n#02,yew#n#01,not-merged,0.8649974374866051,16.0,0.0,797.0,0.0,0.9090738644370291,0.798296994421649,0.28571428571428603,0.0,0.0,0.0,1.0,,,6.5,7.5,1.0
n,stress#n#03,stress#n#05,not-merged,0.9295359586241759,0.0,0.0485733588375176,17.0,0.0,0.0,0.308611256150625,0.222222222222222,0.0,0.0,0.0,1.0,,,6.0,6.0,1.0
n,stress#n#03,stress#n#04,not-merged,0.80437281567017,0.0,0.047397312253394004,7.0,0.0,0.0,0.193985298890485,0.2,0.0,0.0,0.0,1.0,,,7.0,7.0,1.0
n,stress#n#03,stress#n#01,not-merged,0.9295359586241759,0.0,0.055579756132180004,45.0,0.0,0.0,0.252210809007911,0.222222222222222,0.0,0.0,0.0,1.0,,,6.0,6.0,1.0
n,stress#n#05,stress#n#04,not-merged,1.4403615823901699,0.0,0.0620985517428242,7.0,0.278585162026964,3.1092915270657797,0.17577812685827,0.6,0.0,0.0,1.0,1.0,,,3.0,7.0,1.0
n,stress#n#05,stress#n#01,not-merged,1.2396908869280199,0.0,0.0549947300677819,26.0,0.0537250584067593,0.5161886919056701,0.268241420066559,0.444444444444444,0.0,0.0,1.0,1.0,,,4.0,6.0,1.0
n,stress#n#04,stress#n#01,not-merged,1.07263680226485,0.0,0.0534919945865455,15.0,0.05233384506876901,0.5161886919056701,0.18149127715680302,0.4,0.0,0.0,1.0,1.0,,,5.0,7.0,1.0
v,strike#v#02,strike#v#05,not-merged,1.02961941718116,0.0,0.0579205300742141,16.0,0.0,0.0,0.309435857322021,0.18181818181818202,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,strike#v#02,strike#v#04,not-merged,1.54044504094715,0.0,0.0640353403857531,58.0,0.0,0.0,0.591013572839356,0.28571428571428603,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,strike#v#02,strike#v#10,not-merged,2.23359222150709,5.0,0.149575795471009,83.0,0.588210508865261,4.77492113769153,0.580554495666157,0.666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
v,strike#v#02,strike#v#11,not-merged,1.54044504094715,0.0,0.0550014886019893,19.0,0.0,0.0,0.463778133678386,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,strike#v#02,strike#v#21,not-merged,1.54044504094715,0.0,0.0,18.0,0.0,0.0,0.5588652299155891,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,strike#v#02,strike#v#07,not-merged,0.9343092373768329,0.0,0.0579205300742141,12.0,0.0,0.0,0.617723298252652,0.166666666666667,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,strike#v#05,strike#v#04,not-merged,0.9343092373768329,0.0,0.0538769424386627,10.0,0.0,0.0,0.275107014369242,0.166666666666667,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,strike#v#05,strike#v#10,not-merged,1.02961941718116,0.0,0.0521380377426538,8.0,0.0,0.0,0.236701010534643,0.18181818181818202,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,strike#v#05,strike#v#11,not-merged,0.9343092373768329,0.0,0.0473355637760254,2.0,0.0,0.0,0.21109148426973498,0.166666666666667,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,strike#v#05,strike#v#21,not-merged,0.9343092373768329,0.0,0.0,6.0,0.0,0.0,0.296240452196237,0.166666666666667,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,strike#v#05,strike#v#07,not-merged,0.559615787935423,0.0,0.0494817422288012,4.0,0.0,0.0,0.31083933528162,0.11764705882352902,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,strike#v#04,strike#v#10,not-merged,1.54044504094715,0.0,0.0570411729409325,15.0,0.0,0.0,0.411085873745881,0.28571428571428603,0.0,0.0,0.0,2.0,0.0,1.0,,,1.0
v,strike#v#04,strike#v#11,not-merged,1.38629436111989,0.0,0.0513423286269129,9.0,0.0,0.0,0.375635535629805,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,strike#v#04,strike#v#21,not-merged,1.38629436111989,0.0,0.0,11.0,0.0,0.0,0.414415202967427,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,strike#v#04,strike#v#07,not-merged,0.8472978603872041,0.0,0.0538769424386627,7.0,0.0,0.0,0.48235604757273803,0.153846153846154,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,strike#v#10,strike#v#11,not-merged,1.54044504094715,0.0,0.0497607858269678,5.0,0.0,0.0,0.342830924354086,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,strike#v#10,strike#v#21,not-merged,1.54044504094715,0.0,0.0,7.0,0.0,0.0,0.39722856061244705,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
