sense1,sense2,lch,hso,jcn,leskvalue,linvalue,resvalue,vecvalue,wupvalue,merge
power#n#7,power#n#9,0.998528830111127,0,0.0498498147433843,3,0,0,0.421871355811968,0.235294117647059,not-merged
power#n#4,power#n#6,1.07263680226485,0,0.0619976035811693,12,0,0,0.640128051553901,0.25,merged
power#n#4,power#n#9,0.80437281567017,0,0.0514624431600423,9,0,0,0.522086948467803,0.2,merged
power#n#6,power#n#9,1.69167601067107,0,0.0748095770092182,17,0.263290296236503,2.38864312032872,0.604579913197975,0.571428571428571,merged
mention#v#1,mention#v#2,1.25276296849537,0,0.0762084722069337,10,0,0,0.571450184163357,0.222222222222222,merged
mention#v#1,mention#v#3,1.13497993283898,0,0.0607098017938418,6,0,0,0.340953286938219,0.2,merged
mention#v#2,mention#v#3,1.25276296849537,0,0.0646275557184773,6,0,0,0.363954048740568,0.222222222222222,merged
avoid#v#5,avoid#v#1,1.38629436111989,0,0.0522147293924751,9,0,0,0.487205597391627,0.25,not-merged
avoid#v#5,avoid#v#2,1.25276296849537,0,0.0501709761494401,6,0,0,0.333978915537593,0.222222222222222,not-merged
avoid#v#5,avoid#v#3,1.38629436111989,0,0.0492784259834192,1,0,0,0.281030182594137,0.25,not-merged
avoid#v#5,avoid#v#4,1.25276296849537,0,0.042683329933691,3,0,0,0.367590209576345,0.222222222222222,not-merged
avoid#v#1,avoid#v#2,1.94591014905531,0,0.063876635362843,13,0,0,0.428399082428488,0.4,merged
avoid#v#1,avoid#v#3,2.23359222150709,0,0.0624368223938943,14,0,0,0.383743847463135,0.5,merged
avoid#v#1,avoid#v#4,1.94591014905531,0,0.0522147293924751,13,0,0,0.47311375077683,0.4,merged
avoid#v#2,avoid#v#3,1.94591014905531,0,0.059536750296938,6,0,0,0.332123100797239,0.4,merged
avoid#v#2,avoid#v#4,1.7227665977411,0,0.0501709761494401,8,0,0,0.41829667916917,0.333333333333333,merged
avoid#v#3,avoid#v#4,1.94591014905531,0,0.0492784259834192,8,0,0,0.394150397393512,0.4,merged
appear#v#6,appear#v#7,1.94591014905531,0,0.0439846523726192,15,0,0,0.203443245649395,0.4,not-merged
appear#v#6,appear#v#1,1.7227665977411,0,0.0630477092758456,32,0,0,0.460774691611031,0.333333333333333,not-merged
appear#v#6,appear#v#4,1.7227665977411,0,0.0551873867931916,14,0,0,0.408887081963751,0.333333333333333,not-merged
appear#v#6,appear#v#2,1.94591014905531,0,0.0583032358683825,25,0,0,0.469191065658011,0.4,not-merged
appear#v#6,appear#v#3,1.54044504094715,0,0.0515384259396429,6,0,0,0.531314183354154,0.285714285714286,not-merged
appear#v#6,appear#v#5,1.94591014905531,0,0.0514420065850177,16,0,0,0.407629088664017,0.4,not-merged
appear#v#7,appear#v#1,1.94591014905531,0,0.0604078070452047,10,0,0,0.287685498862292,0.4,not-merged
appear#v#7,appear#v#4,1.94591014905531,0,0.0531540845761583,5,0,0,0.287582826506173,0.4,not-merged
appear#v#7,appear#v#2,2.23359222150709,0,0.0560385648388676,9,0,0,0.298782386049896,0.5,not-merged
appear#v#7,appear#v#3,1.7227665977411,0,0.0497607858269678,3,0,0,0.313919995335205,0.333333333333333,not-merged
appear#v#7,appear#v#5,2.23359222150709,0,0.0496708972708039,6,0,0,0.310525789342799,0.5,not-merged
appear#v#1,appear#v#4,2.23359222150709,5,0.131807855111229,227,0.364537946838498,2.17611495227354,0.9307943104269,0.666666666666667,merged
appear#v#1,appear#v#2,1.94591014905531,0,0.0911522572618196,60,0,0,0.850552519341026,0.4,not-merged
appear#v#1,appear#v#3,1.54044504094715,0,0.0756318254611011,12,0,0,0.829001451222728,0.285714285714286,not-merged
appear#v#1,appear#v#5,1.94591014905531,0,0.0754243668695223,19,0,0,0.823280272497658,0.4,not-merged
appear#v#4,appear#v#2,1.94591014905531,0,0.0755873133766946,19,0,0,0.831664238623511,0.4,not-merged
appear#v#4,appear#v#3,1.54044504094715,0,0.0645952054807501,7,0,0,0.820632718552163,0.285714285714286,not-merged
appear#v#4,appear#v#5,1.94591014905531,0,0.0644438156512423,15,0,0,0.848130088714804,0.4,not-merged
appear#v#2,appear#v#3,1.7227665977411,0,0.0689054063104423,14,0,0,0.86783067917073,0.333333333333333,merged
appear#v#2,appear#v#5,2.23359222150709,0,0.0687331659934911,37,0,0,0.815433383530132,0.5,merged
appear#v#3,appear#v#5,1.7227665977411,0,0.0595227154704829,18,0,0,0.813958197184063,0.333333333333333,merged
policy#n#3,policy#n#1,0.864997437486605,0,0.0633865718981021,22,0.0614196323423017,0.51618869190567,0.45655088686299,0.347826086956522,not-merged
policy#n#3,policy#n#2,0.929535958624176,0,0.0600212928180933,20,0.0583490483383882,0.51618869190567,0.663904026723537,0.363636363636364,not-merged
policy#n#1,policy#n#2,1.15267950993839,0,0.111798420744456,104,0.380625880788613,2.74839782558752,0.671646980483708,0.521739130434783,merged
partnership#n#2,partnership#n#1,1.33500106673234,0,0,28,0,0.51618869190567,0.642228205293102,0.470588235294118,not-merged
partnership#n#2,partnership#n#3,1.23969088692802,0,0,28,0,0.51618869190567,0.334301416810678,0.444444444444444,not-merged
partnership#n#1,partnership#n#3,0.998528830111127,0,0,19,0,0.51618869190567,0.426766798384007,0.380952380952381,merged
file#v#2,file#v#,,,,,,,,,not-merged
file#v#2,file#v#5,1.02961941718116,0,0.0489413547100076,8,0,0,0.237412854531851,0.181818181818182,not-merged
file#v#2,file#v#1,0.934309237376833,0,0.0584781184851962,10,0,0,0.116600917188829,0.166666666666667,not-merged
file#v#2,file#v#4,1.25276296849537,0,0.0517223394064171,11,0,0,0.126512555509789,0.222222222222222,not-merged
file#v#,file#v#5,,,,,,,,,not-merged
file#v#,file#v#1,,,,,,,,,not-merged
file#v#,file#v#4,,,,,,,,,not-merged
file#v#5,file#v#1,1.94591014905531,4,0.131006042964471,19,0.592020505770744,5.53830781362727,0.280886518091724,0.769230769230769,not-merged
file#v#5,file#v#4,1.13497993283898,0,0.0477476399311276,11,0,0,0.249416181267264,0.2,not-merged
file#v#1,file#v#4,1.02961941718116,0,0.0567819220200222,20,0,0,0.384596089846565,0.181818181818182,merged
trauma#n#1,trauma#n#2,1.84582669049833,2,0,43,0,4.46944591457092,0.815592589482841,0.736842105263158,not-merged
affect#v#5,affect#v#4,1.54044504094715,0,0.0651873373365101,14,0,0,0.840870108774214,0.285714285714286,not-merged
affect#v#5,affect#v#1,1.94591014905531,0,0.0826900330528898,62,0,0,0.889471126391506,0.4,not-merged
affect#v#5,affect#v#2,1.94591014905531,0,0.0689003041031279,41,0,0,0.876435786540264,0.4,not-merged
affect#v#5,affect#v#3,1.94591014905531,0,0.0708804683025121,17,0,0,0.860164409020599,0.4,not-merged
affect#v#4,affect#v#1,1.38629436111989,0,0.0709609459406691,22,0,0,0.850821895452647,0.25,not-merged
affect#v#4,affect#v#2,1.38629436111989,0,0.0605597169382732,19,0,0,0.872756363653767,0.25,not-merged
affect#v#4,affect#v#3,1.38629436111989,0,0.0620841849214481,6,0,0,0.870243926231506,0.25,not-merged
affect#v#1,affect#v#2,2.23359222150709,5,0.141583623797774,132,0.467572188818609,3.10130814224851,0.925131705589226,0.666666666666667,merged
affect#v#1,affect#v#3,1.7227665977411,0,0.0777598028543729,11,0,0,0.89092412139223,0.333333333333333,merged
affect#v#2,affect#v#3,1.7227665977411,0,0.0654429573687646,12,0,0,0.906435894568087,0.333333333333333,merged
concern#v#1,concern#v#2,2.23359222150709,0,0.0683574186760956,4,0,0,0.865837125166414,0.5,not-merged
stress#v#1,stress#v#3,0.847297860387204,0,0.0570052427862646,9,0,0,0.602494097816184,0.153846153846154,not-merged
stress#v#1,stress#v#2,1.13497993283898,0,0.0570052427862646,12,0,0,0.544072264734947,0.2,not-merged
stress#v#3,stress#v#2,1.25276296849537,0,0.0484126427704803,4,0,0,0.439969418907968,0.222222222222222,not-merged
link#v#1,link#v#2,1.94591014905531,0,0.0836637529119464,36,0,0,0.768019612088137,0.4,not-merged
link#v#1,link#v#3,1.94591014905531,0,0.0612986208986737,25,0,0,0.742890692187283,0.4,not-merged
link#v#1,link#v#4,1.54044504094715,0,0,10,0,0,0.757765153122215,0.285714285714286,not-merged
link#v#2,link#v#3,2.23359222150709,0,0.0645833874071803,35,0,0,0.92743120264437,0.5,merged
link#v#2,link#v#4,2.23359222150709,6,0,28,0,5.56144238902893,0.922811882500193,0.666666666666667,merged
link#v#3,link#v#4,1.7227665977411,0,0,8,0,0,0.951390071820213,0.333333333333333,merged
type#n#2,type#n#3,1.15267950993839,0,0.05374373070176,2,0,0,0.547268323349761,0.266666666666667,not-merged
type#n#2,type#n#4,0.998528830111127,0,0.051558939211556,9,0,0,0.509556258483189,0.235294117647059,not-merged
type#n#2,type#n#5,1.33500106673234,0,0.0551500862130105,27,0.136749226973186,1.43618938575883,0.613935316735625,0.470588235294118,not-merged
type#n#2,type#n#1,0.864997437486605,0,0.0697210921241455,21,0,0,0.543865788883976,0.210526315789474,not-merged
type#n#2,type#n#6,1.15267950993839,0,0,9,0,0,0.445098644618411,0.266666666666667,not-merged
type#n#3,type#n#4,1.23969088692802,0,0.0500241170727931,6,0.0491076624292181,0.51618869190567,0.624365179425391,0.444444444444444,not-merged
type#n#3,type#n#5,1.07263680226485,0,0.0441848864794543,4,0,0,0.699410205024584,0.25,not-merged
type#n#3,type#n#1,1.07263680226485,0,0.0669436303456313,3,0.0646435067488665,0.51618869190567,0.543943289214198,0.4,not-merged
type#n#3,type#n#6,1.44036158239017,0,0,4,0,0.51618869190567,0.335828300706687,0.5,not-merged
type#n#4,type#n#5,0.929535958624176,0,0.0426973988136614,26,0,0,0.703945812320934,0.222222222222222,not-merged
type#n#4,type#n#1,0.929535958624176,0,0.0635873502306593,18,0.0616021957668815,0.51618869190567,0.478818355067711,0.363636363636364,not-merged
type#n#4,type#n#6,2.02814824729229,3,0,9,0,7.00564585874647,0.384558465883359,0.777777777777778,not-merged
type#n#5,type#n#1,0.80437281567017,0,0.0544418754617936,32,0,0,0.534722315041594,0.2,not-merged
type#n#5,type#n#6,1.07263680226485,0,0,13,0,0,0.375096963233883,0.25,not-merged
type#n#1,type#n#6,1.07263680226485,0,0,21,0,0.51618869190567,0.522319073862641,0.4,merged
compile#v#3,compile#v#1,1.13497993283898,0,0,16,0,0,0.707291501801219,0.2,not-merged
compile#v#3,compile#v#2,2.23359222150709,5,0,56,0,8.21766752226655,0.507470116566441,0.8,not-merged
compile#v#1,compile#v#2,1.13497993283898,0,0.056278205382463,23,0,0,0.444266771461813,0.2,merged
chamber#n#2,chamber#n#1,1.15267950993839,0,0.0534413247362561,55,0.0885594163051533,0.909073864437029,0.679754042614461,0.352941176470588,not-merged
chamber#n#2,chamber#n#5,0.998528830111127,0,0.0550598194101975,31,0.0909974175437482,0.909073864437029,0.559074467182598,0.315789473684211,not-merged
chamber#n#2,chamber#n#3,0.998528830111127,0,0.0466849894828656,14,0.0782392443019072,0.909073864437029,0.398716635936336,0.315789473684211,not-merged
chamber#n#2,chamber#n#4,0.929535958624176,0,0,10,0,0,0.35762971332808,0.222222222222222,not-merged
chamber#n#1,chamber#n#5,1.69167601067107,0,0.0708617435113151,62,0.259754251390917,2.4759673485965,0.694659683568539,0.666666666666667,merged
chamber#n#1,chamber#n#3,1.69167601067107,0,0.0575702471686128,23,0.221840814532164,2.4759673485965,0.583984727137995,0.666666666666667,not-merged
chamber#n#1,chamber#n#4,0.998528830111127,0,0,17,0,0,0.352742253710847,0.235294117647059,not-merged
chamber#n#5,chamber#n#3,2.53897387105828,5,0.0985866064028271,159,0.534109002634804,5.81430308582664,0.662464222702534,0.9,not-merged
chamber#n#5,chamber#n#4,0.864997437486605,0,0,14,0,0,0.302438425298567,0.210526315789474,not-merged
chamber#n#3,chamber#n#4,0.864997437486605,0,0,9,0,0,0.22191543123561,0.210526315789474,merged
engage#v#5,engage#v#1,1.02961941718116,0,0.0508462078830723,3,0,0,0.402870733938578,0.181818181818182,not-merged
engage#v#5,engage#v#2,0.847297860387204,0,0.0473355637760254,2,0,0,0.236568557369002,0.153846153846154,not-merged
engage#v#5,engage#v#7,1.02961941718116,0,0.0481016842563934,2,0,0,0.39009491312209,0.181818181818182,not-merged
engage#v#5,engage#v#3,1.13497993283898,0,0.0517223394064171,5,0,0,0.399302155199696,0.2,not-merged
engage#v#5,engage#v#4,1.02961941718116,0,0.042683329933691,1,0,0,0.298530679531013,0.181818181818182,not-merged
engage#v#5,engage#v#8,0.847297860387204,0,0.0471006586888116,2,0,0,0.254993559728332,0.153846153846154,not-merged
engage#v#5,engage#v#9,1.02961941718116,0,0.0447833290935985,3,0,0,0.315562890248838,0.181818181818182,not-merged
engage#v#5,engage#v#6,1.02961941718116,0,0.0458317989600685,2,0,0,0.346142457396234,0.181818181818182,not-merged
engage#v#5,engage#v#10,1.02961941718116,0,0.0507854463182334,6,0,0,0.413403715688623,0.181818181818182,not-merged
engage#v#1,engage#v#2,1.38629436111989,0,0.0575885432415893,11,0,0,0.44662371404127,0.25,merged
engage#v#1,engage#v#7,1.7227665977411,0,0.0587264831309488,9,0,0,0.810537928476187,0.333333333333333,merged
engage#v#1,engage#v#3,1.94591014905531,0,0.0642145052586071,18,0,0,0.873836096621307,0.4,not-merged
engage#v#1,engage#v#4,1.7227665977411,0,0.0508462078830723,5,0,0,0.716097949824657,0.333333333333333,not-merged
engage#v#1,engage#v#8,1.38629436111989,0,0.0572412287312443,5,0,0,0.534977125282769,0.25,not-merged
engage#v#1,engage#v#9,1.7227665977411,0,0.0538545367846356,9,0,0,0.660816574511469,0.333333333333333,not-merged
engage#v#1,engage#v#6,1.7227665977411,0,0.0553780009496063,5,0,0,0.475734277891076,0.333333333333333,not-merged
engage#v#1,engage#v#10,1.7227665977411,0,0.0627766865451344,15,0,0,0.816464910428919,0.333333333333333,not-merged
engage#v#2,engage#v#7,1.38629436111989,0,0.0540929198319919,5,0,0,0.410011312638034,0.25,merged
engage#v#2,engage#v#3,1.54044504094715,0,0.0587150084915551,17,0,0,0.425574606308095,0.285714285714286,not-merged
engage#v#2,engage#v#4,1.38629436111989,0,0.0473355637760254,10,0,0,0.305183043727089,0.25,not-merged
engage#v#2,engage#v#8,1.13497993283898,0,0.0528302750099151,6,0,0,0.307704449916181,0.2,not-merged
engage#v#2,engage#v#9,1.38629436111989,0,0.049932210069763,14,0,0,0.304926946941161,0.25,not-merged
engage#v#2,engage#v#6,1.38629436111989,0,0.051239149236294,3,0,0,0.26193460041331,0.25,not-merged
engage#v#2,engage#v#10,1.38629436111989,0,0.057510611355891,5,0,0,0.405964192233251,0.25,not-merged
engage#v#7,engage#v#3,1.94591014905531,0,0.0598983586825363,13,0,0,0.837538093685646,0.4,not-merged
engage#v#7,engage#v#4,1.7227665977411,0,0.0481016842563934,3,0,0,0.528364567352888,0.333333333333333,not-merged
engage#v#7,engage#v#8,1.38629436111989,0,0.0537863773942664,4,0,0,0.409935802387075,0.25,not-merged
engage#v#7,engage#v#9,1.7227665977411,0,0.0507854463182334,6,0,0,0.501349613691633,0.333333333333333,not-merged
engage#v#7,engage#v#6,1.7227665977411,0,0.0521380377426538,3,0,0,0.581930575002962,0.333333333333333,not-merged
engage#v#7,engage#v#10,1.7227665977411,0,0.0586454431418857,15,0,0,0.78659433932552,0.333333333333333,not-merged
engage#v#3,engage#v#4,2.63905732961526,16,0.244239336675972,73,0.78823092090593,7.61983052151093,0.776762765756307,0.8,merged
engage#v#3,engage#v#8,1.54044504094715,0,0.0583540163331416,28,0,0,0.536137434213926,0.285714285714286,merged
engage#v#3,engage#v#9,1.94591014905531,0,0.0548384113596829,13,0,0,0.672560482516623,0.4,merged
engage#v#3,engage#v#6,1.94591014905531,0,0.0564188654601522,5,0,0,0.478839158291967,0.4,not-merged
engage#v#3,engage#v#10,1.94591014905531,0,0.06411762357749,17,0,0,0.829227448497866,0.4,not-merged
engage#v#4,engage#v#8,1.38629436111989,0,0.0471006586888116,12,0,0,0.607392638042873,0.25,merged
engage#v#4,engage#v#9,1.7227665977411,0,0.0447833290935985,8,0,0,0.750765033159397,0.333333333333333,merged
engage#v#4,engage#v#6,1.7227665977411,0,0.0458317989600685,1,0,0,0.327631070698255,0.333333333333333,not-merged
engage#v#4,engage#v#10,1.7227665977411,0,0.0507854463182334,3,0,0,0.611602403531218,0.333333333333333,not-merged
engage#v#8,engage#v#9,1.7227665977411,3,0.0839001770155641,6,0.407976251807077,4.10679365809324,0.611014798962751,0.5,merged
engage#v#8,engage#v#6,1.38629436111989,0,0.0509640157577635,3,0,0,0.3932914976331,0.25,not-merged
engage#v#8,engage#v#10,1.38629436111989,0,0.0571642333915822,5,0,0,0.40095841199619,0.25,not-merged
engage#v#9,engage#v#6,1.7227665977411,0,0.0482618495689417,3,0,0,0.430554369398889,0.333333333333333,not-merged
engage#v#9,engage#v#10,1.7227665977411,0,0.0537863773942664,7,0,0,0.587996628360159,0.333333333333333,not-merged
engage#v#6,engage#v#10,1.7227665977411,0,0.0553059333415273,7,0,0,0.48701907981815,0.333333333333333,merged
member#n#1,member#n#2,0.998528830111127,0,0.0663189423724843,92,0,0,0.689413664540788,0.235294117647059,merged
evaluate#v#2,evaluate#v#1,2.63905732961526,16,0.305183320481362,148,0.684047800321585,3.5471069053918,0.841293479592683,0.857142857142857,not-merged
confirm#v#3,confirm#v#4,0.934309237376833,0,0.0439846523726192,1,0,0,0.35605419547397,0.166666666666667,not-merged
confirm#v#3,confirm#v#5,0.934309237376833,0,0,2,0,0,0.466986095651565,0.166666666666667,not-merged
confirm#v#3,confirm#v#1,1.7227665977411,0,0.0584165656334789,3,0,0,0.558537854225771,0.333333333333333,not-merged
confirm#v#3,confirm#v#2,1.54044504094715,0,0.0536455981381099,13,0,0,0.670467796862898,0.285714285714286,not-merged
confirm#v#4,confirm#v#5,0.624154309072994,0,0,6,0,0,0.332653910955142,0.125,not-merged
confirm#v#4,confirm#v#1,1.13497993283898,0,0.0561432535588916,6,0,0,0.57942399654455,0.2,not-merged
confirm#v#4,confirm#v#2,1.02961941718116,0,0.0517223394064171,12,0,0,0.572999094741609,0.181818181818182,not-merged
confirm#v#5,confirm#v#1,1.13497993283898,0,0,5,0,0,0.508347252379877,0.2,not-merged
confirm#v#5,confirm#v#2,1.02961941718116,0,0,6,0,0,0.609565824669848,0.181818181818182,not-merged
confirm#v#1,confirm#v#2,1.94591014905531,0,0.0729009917740781,18,0,0,0.77013499708805,0.4,merged
form#v#2,form#v#3,1.7227665977411,0,0.0624743294002675,12,0,0,0.858074909166969,0.333333333333333,not-merged
form#v#2,form#v#6,1.38629436111989,0,0.055448593305742,6,0,0,0.650662890003657,0.25,not-merged
form#v#2,form#v#4,1.7227665977411,0,0.0645118595659866,54,0,0,0.782876416384387,0.333333333333333,not-merged
form#v#2,form#v#5,1.94591014905531,4,0.111932441230241,49,0.438344983152759,3.48626524613555,0.742381153539282,0.571428571428571,not-merged
form#v#2,form#v#1,1.7227665977411,0,0.0628674171649238,16,0,0,0.647515110641226,0.333333333333333,not-merged
form#v#2,form#v#7,1.7227665977411,0,0.0560148742119974,56,0,0,0.692137371655081,0.333333333333333,not-merged
form#v#3,form#v#6,1.38629436111989,0,0.0550014886019893,3,0,0,0.675277026331071,0.25,not-merged
form#v#3,form#v#4,1.7227665977411,0,0.0639074445093093,14,0,0,0.811420106641111,0.333333333333333,not-merged
form#v#3,form#v#5,1.54044504094715,0,0.0622932860007851,14,0,0,0.715078342285905,0.285714285714286,not-merged
form#v#3,form#v#1,1.7227665977411,0,0.0622932860007851,5,0,0,0.631209411794066,0.333333333333333,not-merged
form#v#3,form#v#7,1.7227665977411,0,0.055558628137481,13,0,0,0.643919043706948,0.333333333333333,not-merged
form#v#6,form#v#4,1.7227665977411,3,0.0871599360211607,10,0.350910520029277,3.10130814224851,0.713177557977458,0.5,not-merged
form#v#6,form#v#5,1.25276296849537,0,0.0553059333415273,7,0,0,0.728000252047328,0.222222222222222,not-merged
form#v#6,form#v#1,1.38629436111989,0,0.0553059333415273,6,0,0,0.511875441192806,0.25,not-merged
form#v#6,form#v#7,1.38629436111989,2,0.049932210069763,9,0,0,0.540001135388527,0.25,not-merged
form#v#4,form#v#5,1.54044504094715,0,0.0643188327854354,148,0,0,0.79586802160357,0.285714285714286,merged
form#v#4,form#v#1,1.7227665977411,0,0.0643188327854354,21,0,0,0.657820601271353,0.333333333333333,not-merged
form#v#4,form#v#7,1.7227665977411,4,0.0571642333915822,86,0,0,0.653373037599209,0.333333333333333,not-merged
form#v#5,form#v#1,1.54044504094715,0,0.0626840916947599,20,0,0,0.554374513741368,0.285714285714286,not-merged
form#v#5,form#v#7,1.54044504094715,0,0.0558692893014607,69,0,0,0.6898668149597,0.285714285714286,not-merged
form#v#1,form#v#7,1.7227665977411,0,0.0558692893014607,22,0,0,0.468829775738027,0.333333333333333,merged
wealth#n#1,wealth#n#2,1.23969088692802,0,0.0612230965489045,21,0.226552233830898,2.39217017809335,0.405862726547657,0.5,not-merged
wealth#n#1,wealth#n#3,1.23969088692802,0,0.0528470916352732,27,0.0517355468807177,0.51618869190567,0.688211999146393,0.444444444444444,not-merged
wealth#n#1,wealth#n#4,1.33500106673234,0,0.0563575161365591,14,0.0549831812412775,0.51618869190567,0.470390215692441,0.470588235294118,not-merged
wealth#n#2,wealth#n#3,1.07263680226485,0,0.0509796650789962,14,0.049998803567297,0.51618869190567,0.220160947432618,0.4,not-merged
wealth#n#2,wealth#n#4,1.15267950993839,0,0.0542387314347173,9,0.05302567546434,0.51618869190567,0.371913035561324,0.421052631578947,not-merged
wealth#n#3,wealth#n#4,1.84582669049833,2,0.0946028676614159,12,0.422573590564011,3.86786592753646,0.418558659900826,0.705882352941177,merged
consolation#n#1,consolation#n#2,0.998528830111127,0,0.0476146064609895,18,0.0468531195276496,0.51618869190567,0.534356897662112,0.380952380952381,merged
stage#v#1,stage#v#2,1.54044504094715,2,0.0902482988743605,2,0.386224050125602,3.48626524613555,0.406913700948445,0.444444444444444,not-merged
stage#v#1,stage#v#,,,,,,,,,not-merged
stage#v#2,stage#v#,,,,,,,,,not-merged
scheme#n#1,scheme#n#2,1.07263680226485,0,0.049115660626717,7,0.0482588870549219,0.51618869190567,0.201245554022786,0.4,merged
scheme#n#1,scheme#n#5,2.2512917986065,4,0.0996092901102425,14,0.530712512295098,5.6766289945271,0.841780536361763,0.857142857142857,merged
scheme#n#1,scheme#n#3,1.33500106673234,0,0.0712466589382202,75,0.0685139990830747,0.51618869190567,0.769018705279372,0.470588235294118,not-merged
scheme#n#1,scheme#n#4,1.69167601067107,2,0,26,0,3.21257053452246,0.797927840311277,0.7,not-merged
scheme#n#2,scheme#n#5,1.15267950993839,0,0.0416706757208811,6,0.0412454879345398,0.51618869190567,0.219338328519539,0.421052631578947,merged
scheme#n#2,scheme#n#3,1.55814461804655,0,0.0565824258537609,15,0.0551904961297923,0.51618869190567,0.189252394733891,0.533333333333333,not-merged
scheme#n#2,scheme#n#4,1.23969088692802,0,0,7,0,0.51618869190567,0.214295810216034,0.444444444444444,not-merged
scheme#n#5,scheme#n#3,1.44036158239017,0,0.0565824258537609,26,0.0551904961297923,0.51618869190567,0.81223908647671,0.5,not-merged
scheme#n#5,scheme#n#4,1.84582669049833,2,0,8,0,3.21257053452246,0.91312588040708,0.736842105263158,not-merged
scheme#n#3,scheme#n#4,1.55814461804655,0,0,36,0,0.51618869190567,0.824205282731127,0.533333333333333,merged
area#n#1,area#n#2,1.07263680226485,0,0.0815941734589945,72,0,0,0.809467940558096,0.25,not-merged
area#n#1,area#n#6,1.07263680226485,0,0.0725806298645221,125,0,0,0.805972390889188,0.25,not-merged
area#n#1,area#n#3,1.07263680226485,0,0.0750780449864626,45,0,0,0.702651430690014,0.25,not-merged
area#n#1,area#n#4,1.55814461804655,0,0.1289514807697,282,0.270284714487424,1.43618938575883,0.918417653728422,0.533333333333333,not-merged
area#n#1,area#n#5,1.44036158239017,0,0.0870570039645979,183,0.136652755139746,0.909073864437029,0.832103123724871,0.428571428571429,not-merged
area#n#2,area#n#6,1.44036158239017,0,0.0892751591710102,64,0.299289425367611,2.39217017809335,0.710666754126583,0.555555555555556,not-merged
area#n#2,area#n#3,1.23969088692802,0,0.068989403880299,44,0.0664876441419678,0.51618869190567,0.709765012142405,0.444444444444444,not-merged
area#n#2,area#n#4,0.998528830111127,0,0.0779112470743264,51,0,0,0.809364613534645,0.235294117647059,not-merged
area#n#2,area#n#5,1.07263680226485,0,0.0644630690334132,52,0,0,0.664931205913766,0.25,not-merged
area#n#6,area#n#3,1.23969088692802,0,0.0624337297718982,42,0.060552264091078,0.51618869190567,0.654450942981145,0.444444444444444,not-merged
area#n#6,area#n#4,0.998528830111127,0,0.0696518474529101,102,0,0,0.819010388411279,0.235294117647059,not-merged
area#n#6,area#n#5,1.07263680226485,0,0.0587034919228641,90,0,0,0.724600757535264,0.25,not-merged
area#n#3,area#n#4,0.998528830111127,0,0.0719485881475411,37,0,0,0.708484677832155,0.235294117647059,not-merged
area#n#3,area#n#5,1.07263680226485,0,0.0603265323863822,42,0,0,0.616843912357385,0.25,not-merged
area#n#4,area#n#5,1.33500106673234,0,0.0828770478275375,195,0.130950707915482,0.909073864437029,0.807578340037155,0.4,merged
thickness#n#1,thickness#n#2,1.15267950993839,0,0,14,0,0.51618869190567,0.257039507503941,0.421052631578947,not-merged
thickness#n#1,thickness#n#3,2.02814824729229,3,0,20,0,7.32764838953369,0.57612473860744,0.8,not-merged
thickness#n#1,thickness#n#4,1.84582669049833,2,0,40,0,3.87828176890057,0.575092165454286,0.705882352941177,not-merged
thickness#n#2,thickness#n#3,0.998528830111127,0,0,5,0,0.51618869190567,0.175494657690081,0.380952380952381,not-merged
thickness#n#2,thickness#n#4,1.23969088692802,0,0,10,0,0.51618869190567,0.397333131896614,0.444444444444444,not-merged
thickness#n#3,thickness#n#4,1.55814461804655,0,0,23,0,3.87828176890057,0.516297978295887,0.631578947368421,not-merged
viewpoint#n#1,viewpoint#n#2,0.929535958624176,0,0.0466871924272735,24,0,0,0.664326174009366,0.222222222222222,not-merged
satisfy#v#1,satisfy#v#2,1.54044504094715,0,0.0677775257311093,7,0,0,0.82321281607806,0.285714285714286,merged
satisfy#v#1,satisfy#v#3,1.13497993283898,0,0.0684413397300849,21,0,0,0.858484319115226,0.2,merged
satisfy#v#2,satisfy#v#3,1.54044504094715,0,0.0626639993957901,7,0,0,0.851219446090893,0.285714285714286,merged
undertake#v#1,undertake#v#2,1.13497993283898,0,0.0571642333915822,0,0,0,0.48268503135858,0.2,merged
undertake#v#1,undertake#v#5,1.13497993283898,0,0,1,0,0,0.489151697874456,0.2,merged
undertake#v#1,undertake#v#3,1.02961941718116,0,0.0558692893014607,5,0,0,0.191393414328497,0.181818181818182,not-merged
undertake#v#1,undertake#v#4,1.02961941718116,0,0.0636116589212992,12,0,0,0.370168630341985,0.181818181818182,not-merged
undertake#v#2,undertake#v#5,1.38629436111989,0,0,11,0,2.51247190515251,0.538158418332207,0.4,merged
undertake#v#2,undertake#v#3,1.02961941718116,0,0.0514420065850177,3,0,0,0.260492641456234,0.181818181818182,not-merged
undertake#v#2,undertake#v#4,1.02961941718116,0,0.0579346292732639,10,0,0,0.429515484190136,0.181818181818182,not-merged
undertake#v#5,undertake#v#3,1.02961941718116,0,0,2,0,0,0.285080037753322,0.181818181818182,not-merged
undertake#v#5,undertake#v#4,1.02961941718116,0,0,9,0,0,0.527433265172663,0.181818181818182,not-merged
undertake#v#3,undertake#v#4,2.23359222150709,5,0.273447507122234,34,0.792995178876144,7.0046448824207,0.450593366279188,0.833333333333333,merged
grinder#n#1,grinder#n#2,0.80437281567017,0,0,24,0,0.909073864437029,0.599575186508196,0.272727272727273,not-merged
