,Unnamed: 0,Pos,Sense1,Sense2,Merge,pertainyms,antonyms,deriv,lemmas,verbgroup,verbframe,hyper_min,hyper_max
1170,1170,v,drive#v#6,drive#v#7,merged,0.0,0.0,1.0,1.0,0,0,,
1171,1171,v,drive#v#6,drive#v#15,merged,0.0,0.0,0.0,1.0,0,1,0.0,1.0
1172,1172,v,drive#v#6,drive#v#22,merged,0.0,0.0,0.0,1.0,0,1,,
1173,1173,v,drive#v#6,drive#v#10,not-merged,0.0,0.0,1.0,1.0,0,0,,
1174,1174,v,drive#v#6,drive#v#11,not-merged,0.0,0.0,1.0,1.0,0,0,,
1175,1175,v,drive#v#6,drive#v#9,not-merged,0.0,0.0,1.0,1.0,0,1,1.5,1.5
1176,1176,v,drive#v#6,drive#v#17,not-merged,0.0,0.0,1.0,1.0,0,1,1.5,1.5
1177,1177,v,drive#v#6,drive#v#18,not-merged,0.0,0.0,1.0,1.0,0,1,1.5,1.5
1178,1178,v,drive#v#6,drive#v#8,not-merged,0.0,0.0,1.0,1.0,0,1,1.0,1.0
1179,1179,v,drive#v#6,drive#v#19,not-merged,0.0,0.0,0.0,1.0,0,1,,
1180,1180,v,drive#v#7,drive#v#15,merged,0.0,0.0,0.0,1.0,0,0,,
1181,1181,v,drive#v#7,drive#v#22,merged,0.0,0.0,0.0,1.0,0,0,,
1182,1182,v,drive#v#7,drive#v#10,not-merged,0.0,0.0,1.0,1.0,0,0,,
1183,1183,v,drive#v#7,drive#v#11,not-merged,0.0,0.0,1.0,1.0,0,0,,
1184,1184,v,drive#v#7,drive#v#9,not-merged,0.0,0.0,1.0,1.0,0,0,,
1185,1185,v,drive#v#7,drive#v#17,not-merged,0.0,0.0,1.0,1.0,0,0,,
1186,1186,v,drive#v#7,drive#v#18,not-merged,0.0,0.0,1.0,1.0,0,0,,
1187,1187,v,drive#v#7,drive#v#8,not-merged,0.0,0.0,1.0,1.0,0,0,,
1188,1188,v,drive#v#7,drive#v#19,not-merged,0.0,0.0,0.0,1.0,0,0,,
1189,1189,v,drive#v#15,drive#v#22,merged,0.0,0.0,0.0,1.0,0,1,,
1190,1190,v,drive#v#15,drive#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,,
1191,1191,v,drive#v#15,drive#v#11,not-merged,0.0,0.0,0.0,1.0,0,0,,
1192,1192,v,drive#v#15,drive#v#9,not-merged,0.0,0.0,0.0,1.0,0,1,1.5,1.5
1193,1193,v,drive#v#15,drive#v#17,not-merged,0.0,0.0,0.0,1.0,0,1,1.5,1.5
1194,1194,v,drive#v#15,drive#v#18,not-merged,0.0,0.0,0.0,1.0,0,1,1.5,1.5
1195,1195,v,drive#v#15,drive#v#8,not-merged,0.0,0.0,0.0,1.0,0,1,1.0,1.0
1196,1196,v,drive#v#15,drive#v#19,not-merged,0.0,0.0,0.0,1.0,0,1,,
1197,1197,v,drive#v#22,drive#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,,
1198,1198,v,drive#v#22,drive#v#11,not-merged,0.0,0.0,0.0,1.0,0,0,,
1199,1199,v,drive#v#22,drive#v#9,not-merged,0.0,0.0,0.0,1.0,0,1,,
1200,1200,v,drive#v#22,drive#v#17,not-merged,0.0,0.0,0.0,1.0,0,1,,
1201,1201,v,drive#v#22,drive#v#18,not-merged,0.0,0.0,0.0,1.0,0,1,,
1202,1202,v,drive#v#22,drive#v#8,not-merged,0.0,0.0,0.0,1.0,0,1,,
1203,1203,v,drive#v#22,drive#v#19,not-merged,0.0,0.0,0.0,1.0,0,1,,
1204,1204,v,drive#v#10,drive#v#11,merged,0.0,0.0,1.0,1.0,0,0,3.0,3.0
1205,1205,v,drive#v#10,drive#v#9,not-merged,0.0,0.0,1.0,1.0,0,0,,
1206,1206,v,drive#v#10,drive#v#17,not-merged,0.0,0.0,1.0,1.0,0,0,,
1207,1207,v,drive#v#10,drive#v#18,not-merged,0.0,0.0,1.0,1.0,0,0,,
1208,1208,v,drive#v#10,drive#v#8,not-merged,0.0,0.0,1.0,1.0,0,0,,
1209,1209,v,drive#v#10,drive#v#19,not-merged,0.0,0.0,0.0,1.0,0,0,,
1210,1210,v,drive#v#11,drive#v#9,not-merged,0.0,0.0,1.0,1.0,0,0,,
1211,1211,v,drive#v#11,drive#v#17,not-merged,0.0,0.0,1.0,1.0,0,0,,
1212,1212,v,drive#v#11,drive#v#18,not-merged,0.0,0.0,1.0,1.0,0,0,,
1213,1213,v,drive#v#11,drive#v#8,not-merged,0.0,0.0,1.0,1.0,0,0,,
1214,1214,v,drive#v#11,drive#v#19,not-merged,0.0,0.0,1.0,1.0,0,0,,
1215,1215,v,drive#v#9,drive#v#17,merged,0.0,0.0,1.0,1.0,0,1,1.0,2.0
1216,1216,v,drive#v#9,drive#v#18,merged,0.0,0.0,1.0,1.0,0,1,1.0,2.0
1217,1217,v,drive#v#9,drive#v#8,not-merged,0.0,0.0,1.0,1.0,0,1,0.5,1.5
1218,1218,v,drive#v#9,drive#v#19,not-merged,0.0,0.0,0.0,1.0,0,1,,
1219,1219,v,drive#v#17,drive#v#18,merged,0.0,0.0,1.0,1.0,0,1,0.0,2.0
1220,1220,v,drive#v#17,drive#v#8,not-merged,0.0,0.0,1.0,1.0,0,1,0.5,1.5
1221,1221,v,drive#v#17,drive#v#19,not-merged,0.0,0.0,0.0,1.0,0,1,,
1222,1222,v,drive#v#18,drive#v#8,not-merged,0.0,0.0,1.0,1.0,0,1,0.5,1.5
1223,1223,v,drive#v#18,drive#v#19,not-merged,0.0,0.0,0.0,1.0,0,1,,
1224,1224,v,drive#v#8,drive#v#19,merged,0.0,0.0,0.0,1.0,0,1,,
1225,1225,n,responsibility#n#3,responsibility#n#1,not-merged,0.0,0.0,0.0,1.0,,,4.0,6.0
1226,1226,n,responsibility#n#3,responsibility#n#2,not-merged,0.0,0.0,0.0,1.0,,,3.0,6.0
1227,1227,n,responsibility#n#1,responsibility#n#2,merged,0.0,0.0,0.0,1.0,,,5.0,7.0
1228,1228,n,nucleus#n#1,nucleus#n#2,not-merged,0.0,0.0,0.0,1.0,,,4.5,5.5
1229,1229,n,nucleus#n#1,nucleus#n#3,not-merged,0.0,0.0,0.0,1.0,,,5.5,5.5
1230,1230,n,nucleus#n#1,nucleus#n#4,not-merged,0.0,0.0,0.0,1.0,,,4.5,5.5
1231,1231,n,nucleus#n#1,nucleus#n#5,not-merged,0.0,0.0,0.0,1.0,,,2.0,6.0
1232,1232,n,nucleus#n#2,nucleus#n#3,not-merged,0.0,0.0,0.0,1.0,,,5.0,5.0
1233,1233,n,nucleus#n#2,nucleus#n#4,not-merged,0.0,0.0,0.0,1.0,,,0.0,5.0
1234,1234,n,nucleus#n#2,nucleus#n#5,not-merged,0.0,0.0,0.0,1.0,,,4.5,5.5
1235,1235,n,nucleus#n#3,nucleus#n#4,not-merged,0.0,0.0,0.0,1.0,,,5.0,5.0
1236,1236,n,nucleus#n#3,nucleus#n#5,not-merged,0.0,0.0,0.0,1.0,,,5.5,5.5
1237,1237,n,nucleus#n#4,nucleus#n#5,not-merged,0.0,0.0,0.0,1.0,,,4.5,5.5
1238,1238,n,extent#n#2,extent#n#1,not-merged,0.0,0.0,1.0,1.0,,,2.0,5.0
1239,1239,n,marketing#n#3,marketing#n#-,not-merged,,,,,,,,
1240,1240,n,marketing#n#3,marketing#n#1,not-merged,0.0,0.0,1.0,1.0,,,5.5,10.5
1241,1241,n,marketing#n#3,marketing#n#2,not-merged,0.0,0.0,1.0,1.0,,,5.5,10.5
1242,1242,n,marketing#n#-,marketing#n#1,not-merged,,,,,,,,
1243,1243,n,marketing#n#-,marketing#n#2,not-merged,,,,,,,,
1244,1244,n,marketing#n#1,marketing#n#2,merged,0.0,0.0,1.0,1.0,,,0.0,8.0
1245,1245,n,floor#n#2,floor#n#3,not-merged,0.0,0.0,0.0,1.0,,,8.5,8.5
1246,1246,n,floor#n#2,floor#n#6,not-merged,0.0,0.0,0.0,1.0,,,5.0,5.0
1247,1247,n,floor#n#2,floor#n#7,not-merged,0.0,0.0,0.0,1.0,,,7.0,7.0
1248,1248,n,floor#n#2,floor#n#8,not-merged,0.0,0.0,0.0,1.0,,,1.5,6.5
1249,1249,n,floor#n#2,floor#n#9,not-merged,0.0,0.0,0.0,1.0,,,1.0,6.0
1250,1250,n,floor#n#2,floor#n#1,not-merged,0.0,0.0,0.0,1.0,,,1.5,5.5
1251,1251,n,floor#n#2,floor#n#4,not-merged,0.0,0.0,0.0,1.0,,,2.0,4.0
1252,1252,n,floor#n#2,floor#n#5,not-merged,0.0,0.0,0.0,1.0,,,3.5,5.5
1253,1253,n,floor#n#3,floor#n#6,not-merged,0.0,0.0,0.0,1.0,,,6.5,8.5
1254,1254,n,floor#n#3,floor#n#7,not-merged,0.0,0.0,0.0,1.0,,,6.5,10.5
1255,1255,n,floor#n#3,floor#n#8,not-merged,0.0,0.0,0.0,1.0,,,10.0,10.0
1256,1256,n,floor#n#3,floor#n#9,not-merged,0.0,0.0,0.0,1.0,,,9.5,9.5
1257,1257,n,floor#n#3,floor#n#1,not-merged,0.0,0.0,0.0,1.0,,,9.0,9.0
1258,1258,n,floor#n#3,floor#n#4,not-merged,0.0,0.0,0.0,1.0,,,7.5,7.5
1259,1259,n,floor#n#3,floor#n#5,not-merged,0.0,0.0,0.0,1.0,,,9.0,9.0
1260,1260,n,floor#n#6,floor#n#7,not-merged,0.0,0.0,0.0,1.0,,,5.0,7.0
1261,1261,n,floor#n#6,floor#n#8,not-merged,0.0,0.0,0.0,1.0,,,6.5,6.5
1262,1262,n,floor#n#6,floor#n#9,not-merged,0.0,0.0,0.0,1.0,,,6.0,6.0
1263,1263,n,floor#n#6,floor#n#1,not-merged,0.0,0.0,0.0,1.0,,,5.5,5.5
1264,1264,n,floor#n#6,floor#n#4,not-merged,0.0,0.0,0.0,1.0,,,4.0,4.0
1265,1265,n,floor#n#6,floor#n#5,not-merged,0.0,0.0,0.0,1.0,,,5.5,5.5
1266,1266,n,floor#n#7,floor#n#8,not-merged,0.0,0.0,0.0,1.0,,,8.5,8.5
1267,1267,n,floor#n#7,floor#n#9,not-merged,0.0,0.0,0.0,1.0,,,8.0,8.0
1268,1268,n,floor#n#7,floor#n#1,not-merged,0.0,0.0,0.0,1.0,,,7.5,7.5
1269,1269,n,floor#n#7,floor#n#4,not-merged,0.0,0.0,0.0,1.0,,,6.0,6.0
1270,1270,n,floor#n#7,floor#n#5,not-merged,0.0,0.0,0.0,1.0,,,7.5,7.5
1271,1271,n,floor#n#8,floor#n#9,not-merged,0.0,0.0,0.0,1.0,,,0.5,7.5
1272,1272,n,floor#n#8,floor#n#1,not-merged,0.0,0.0,0.0,1.0,,,3.0,7.0
1273,1273,n,floor#n#8,floor#n#4,not-merged,0.0,0.0,0.0,1.0,,,3.5,5.5
1274,1274,n,floor#n#8,floor#n#5,not-merged,0.0,0.0,0.0,1.0,,,5.0,7.0
1275,1275,n,floor#n#9,floor#n#1,not-merged,0.0,0.0,0.0,1.0,,,2.5,6.5
1276,1276,n,floor#n#9,floor#n#4,not-merged,0.0,0.0,0.0,1.0,,,3.0,5.0
1277,1277,n,floor#n#9,floor#n#5,not-merged,0.0,0.0,0.0,1.0,,,4.5,6.5
1278,1278,n,floor#n#1,floor#n#4,merged,0.0,0.0,1.0,1.0,,,2.5,4.5
1279,1279,n,floor#n#1,floor#n#5,merged,0.0,0.0,0.0,1.0,,,4.0,6.0
1280,1280,n,floor#n#4,floor#n#5,merged,0.0,0.0,0.0,1.0,,,2.5,4.5
1281,1281,n,pillar#n#1,pillar#n#3,not-merged,0.0,0.0,0.0,1.0,,,7.5,7.5
1282,1282,n,pillar#n#1,pillar#n#2,not-merged,0.0,0.0,0.0,1.0,,,4.0,6.0
1283,1283,n,pillar#n#1,pillar#n#4,not-merged,0.0,0.0,0.0,1.0,,,6.5,6.5
1284,1284,n,pillar#n#1,pillar#n#5,not-merged,0.0,0.0,0.0,1.0,,,8.5,8.5
1285,1285,n,pillar#n#3,pillar#n#2,not-merged,0.0,0.0,0.0,1.0,,,5.5,5.5
1286,1286,n,pillar#n#3,pillar#n#4,not-merged,0.0,0.0,0.0,1.0,,,4.5,5.5
1287,1287,n,pillar#n#3,pillar#n#5,not-merged,0.0,0.0,0.0,1.0,,,6.5,7.5
1288,1288,n,pillar#n#2,pillar#n#4,not-merged,0.0,0.0,0.0,2.0,,,4.5,4.5
1289,1289,n,pillar#n#2,pillar#n#5,not-merged,0.0,0.0,1.0,2.0,,,6.5,6.5
1290,1290,n,pillar#n#4,pillar#n#5,merged,0.0,0.0,0.0,2.0,,,3.0,7.0
1291,1291,v,plan#v#1,plan#v#2,merged,0.0,0.0,0.0,1.0,0,1,,
1292,1292,v,plan#v#1,plan#v#3,not-merged,0.0,0.0,0.0,1.0,0,1,,
1293,1293,v,plan#v#1,plan#v#4,not-merged,0.0,0.0,0.0,1.0,0,1,,
1294,1294,v,plan#v#2,plan#v#3,not-merged,0.0,0.0,1.0,1.0,0,1,,
1295,1295,v,plan#v#2,plan#v#4,not-merged,0.0,0.0,1.0,1.0,0,1,,
1296,1296,v,plan#v#3,plan#v#4,merged,0.0,0.0,1.0,2.0,0,1,0.0,1.0
1297,1297,n,headquarters#n#,headquarters#n#2,not-merged,,,,,,,,
1298,1298,n,artillery#n#1,artillery#n#2,not-merged,0.0,0.0,0.0,1.0,,,7.5,7.5
1299,1299,n,artillery#n#1,artillery#n#3,not-merged,0.0,0.0,0.0,1.0,,,7.0,7.0
1300,1300,n,artillery#n#2,artillery#n#3,not-merged,0.0,0.0,0.0,1.0,,,5.5,7.5
1301,1301,v,own#v#1,own#v#2,not-merged,,,,,,,,
1302,1302,n,failing#n#1,failing#n#2,not-merged,0.0,0.0,1.0,1.0,,,4.0,6.0
1303,1303,v,bolster#v#1,bolster#v#2,not-merged,0.0,0.0,0.0,1.0,0,0,,
1304,1304,v,bolster#v#1,bolster#v#3,not-merged,0.0,0.0,0.0,1.0,0,1,1.5,1.5
1305,1305,v,bolster#v#2,bolster#v#3,merged,0.0,0.0,0.0,1.0,0,0,,
1306,1306,n,lot#n#1,lot#n#2,not-merged,0.0,0.0,0.0,1.0,,,5.5,5.5
1307,1307,n,lot#n#1,lot#n#3,not-merged,0.0,0.0,0.0,1.0,,,3.0,5.0
1308,1308,n,lot#n#1,lot#n#4,not-merged,0.0,0.0,0.0,1.0,,,2.5,4.5
1309,1309,n,lot#n#1,lot#n#5,not-merged,0.0,0.0,0.0,1.0,,,2.5,4.5
1310,1310,n,lot#n#1,lot#n#6,not-merged,0.0,0.0,0.0,1.0,,,3.5,3.5
1311,1311,n,lot#n#2,lot#n#3,not-merged,0.0,0.0,0.0,1.0,,,5.5,5.5
1312,1312,n,lot#n#2,lot#n#4,not-merged,0.0,0.0,0.0,1.0,,,5.0,5.0
1313,1313,n,lot#n#2,lot#n#5,not-merged,0.0,0.0,0.0,1.0,,,5.0,5.0
1314,1314,n,lot#n#2,lot#n#6,not-merged,0.0,0.0,0.0,1.0,,,2.0,4.0
1315,1315,n,lot#n#3,lot#n#4,not-merged,0.0,0.0,0.0,1.0,,,2.5,4.5
1316,1316,n,lot#n#3,lot#n#5,not-merged,0.0,0.0,0.0,1.0,,,2.5,4.5
1317,1317,n,lot#n#3,lot#n#6,not-merged,0.0,0.0,0.0,1.0,,,3.5,3.5
1318,1318,n,lot#n#4,lot#n#5,not-merged,0.0,0.0,0.0,1.0,,,1.0,4.0
1319,1319,n,lot#n#4,lot#n#6,not-merged,0.0,0.0,0.0,1.0,,,3.0,3.0
1320,1320,n,lot#n#5,lot#n#6,not-merged,0.0,0.0,0.0,1.0,,,3.0,3.0
1321,1321,n,board#n#1,board#n#4,not-merged,0.0,0.0,0.0,1.0,,,8.0,8.0
1322,1322,n,board#n#1,board#n#5,not-merged,0.0,0.0,0.0,1.0,,,6.5,6.5
1323,1323,n,board#n#1,board#n#2,not-merged,0.0,0.0,0.0,1.0,,,6.5,6.5
1324,1324,n,board#n#1,board#n#3,not-merged,0.0,0.0,0.0,1.0,,,7.0,7.0
1325,1325,n,board#n#1,board#n#6,not-merged,0.0,0.0,0.0,1.0,,,6.0,6.0
1326,1326,n,board#n#1,board#n#9,not-merged,0.0,0.0,0.0,1.0,,,8.0,8.0
1327,1327,n,board#n#4,board#n#5,not-merged,0.0,0.0,0.0,1.0,,,2.5,6.5
1328,1328,n,board#n#4,board#n#2,not-merged,0.0,0.0,0.0,1.0,,,2.5,6.5
1329,1329,n,board#n#4,board#n#3,not-merged,0.0,0.0,0.0,1.0,,,3.0,7.0
1330,1330,n,board#n#4,board#n#6,not-merged,0.0,0.0,0.0,1.0,,,5.0,6.0
1331,1331,n,board#n#4,board#n#9,not-merged,0.0,0.0,0.0,1.0,,,3.0,8.0
1332,1332,n,board#n#5,board#n#2,not-merged,0.0,0.0,0.0,1.0,,,1.0,5.0
1333,1333,n,board#n#5,board#n#3,not-merged,0.0,0.0,0.0,1.0,,,1.5,5.5
1334,1334,n,board#n#5,board#n#6,not-merged,0.0,0.0,0.0,1.0,,,3.5,4.5
1335,1335,n,board#n#5,board#n#9,not-merged,0.0,0.0,0.0,1.0,,,2.5,6.5
1336,1336,n,board#n#2,board#n#3,merged,0.0,0.0,0.0,1.0,,,1.5,5.5
1337,1337,n,board#n#2,board#n#6,not-merged,0.0,0.0,0.0,1.0,,,3.5,4.5
1338,1338,n,board#n#2,board#n#9,not-merged,0.0,0.0,0.0,1.0,,,2.5,6.5
1339,1339,n,board#n#3,board#n#6,not-merged,0.0,0.0,0.0,1.0,,,4.0,5.0
1340,1340,n,board#n#3,board#n#9,not-merged,0.0,0.0,0.0,1.0,,,3.0,7.0
1341,1341,n,board#n#6,board#n#9,merged,0.0,0.0,1.0,1.0,,,5.0,6.0
1342,1342,v,wear#v#6,wear#v#1,not-merged,0.0,0.0,1.0,1.0,0,0,,
1343,1343,v,wear#v#6,wear#v#2,not-merged,0.0,0.0,1.0,1.0,0,0,,
1344,1344,v,wear#v#6,wear#v#3,not-merged,0.0,0.0,0.0,1.0,0,1,,
1345,1345,v,wear#v#6,wear#v#5,not-merged,0.0,0.0,0.0,1.0,0,0,,
1346,1346,v,wear#v#6,wear#v#9,not-merged,0.0,0.0,1.0,1.0,0,0,,
1347,1347,v,wear#v#6,wear#v#4,not-merged,0.0,0.0,0.0,1.0,0,1,,
1348,1348,v,wear#v#6,wear#v#7,not-merged,0.0,0.0,0.0,1.0,0,0,,
1349,1349,v,wear#v#6,wear#v#8,not-merged,0.0,0.0,0.0,1.0,0,0,,
1350,1350,v,wear#v#1,wear#v#2,merged,0.0,0.0,1.0,1.0,0,1,,
1351,1351,v,wear#v#1,wear#v#3,merged,0.0,0.0,0.0,1.0,0,1,,
1352,1352,v,wear#v#1,wear#v#5,merged,0.0,0.0,0.0,1.0,0,1,,
1353,1353,v,wear#v#1,wear#v#9,merged,0.0,0.0,1.0,1.0,0,1,,
1354,1354,v,wear#v#1,wear#v#4,not-merged,0.0,0.0,1.0,1.0,0,1,,
1355,1355,v,wear#v#1,wear#v#7,not-merged,0.0,0.0,1.0,1.0,0,0,,
1356,1356,v,wear#v#1,wear#v#8,not-merged,0.0,0.0,1.0,1.0,0,0,,
1357,1357,v,wear#v#2,wear#v#3,merged,0.0,0.0,0.0,1.0,0,1,0.0,0.0
1358,1358,v,wear#v#2,wear#v#5,merged,0.0,0.0,0.0,1.0,0,1,0.0,0.0
1359,1359,v,wear#v#2,wear#v#9,merged,0.0,0.0,1.0,1.0,0,1,,
1360,1360,v,wear#v#2,wear#v#4,not-merged,0.0,0.0,1.0,1.0,0,1,,
1361,1361,v,wear#v#2,wear#v#7,not-merged,0.0,0.0,1.0,1.0,0,0,,
1362,1362,v,wear#v#2,wear#v#8,not-merged,0.0,0.0,1.0,1.0,0,0,,
1363,1363,v,wear#v#3,wear#v#5,merged,0.0,0.0,0.0,1.0,0,1,0.0,0.0
1364,1364,v,wear#v#3,wear#v#9,merged,0.0,0.0,0.0,1.0,0,1,,
1365,1365,v,wear#v#3,wear#v#4,not-merged,0.0,0.0,0.0,1.0,0,1,,
1366,1366,v,wear#v#3,wear#v#7,not-merged,0.0,0.0,0.0,1.0,0,0,,
1367,1367,v,wear#v#3,wear#v#8,not-merged,0.0,0.0,0.0,1.0,0,0,,
1368,1368,v,wear#v#5,wear#v#9,merged,0.0,0.0,0.0,1.0,0,1,,
1369,1369,v,wear#v#5,wear#v#4,not-merged,0.0,0.0,0.0,1.0,0,1,,
1370,1370,v,wear#v#5,wear#v#7,not-merged,0.0,0.0,0.0,1.0,0,0,,
1371,1371,v,wear#v#5,wear#v#8,not-merged,0.0,0.0,0.0,1.0,0,0,,
1372,1372,v,wear#v#9,wear#v#4,not-merged,0.0,0.0,1.0,1.0,0,1,1.5,1.5
1373,1373,v,wear#v#9,wear#v#7,not-merged,0.0,0.0,1.0,1.0,0,0,1.0,1.0
1374,1374,v,wear#v#9,wear#v#8,not-merged,0.0,0.0,1.0,1.0,0,0,,
1375,1375,v,wear#v#4,wear#v#7,merged,0.0,0.0,1.0,2.0,0,1,0.5,1.5
1376,1376,v,wear#v#4,wear#v#8,merged,0.0,0.0,1.0,3.0,0,0,,
1377,1377,v,wear#v#7,wear#v#8,merged,0.0,0.0,1.0,2.0,0,0,,
1378,1378,n,chair#n#1,chair#n#4,merged,0.0,0.0,0.0,1.0,,,3.0,8.0
1379,1379,n,chair#n#1,chair#n#2,not-merged,0.0,0.0,0.0,1.0,,,8.0,8.0
1380,1380,n,chair#n#1,chair#n#3,not-merged,0.0,0.0,0.0,1.0,,,7.0,7.5
1381,1381,n,chair#n#4,chair#n#2,not-merged,0.0,0.0,0.0,1.0,,,8.0,8.0
1382,1382,n,chair#n#4,chair#n#3,not-merged,0.0,0.0,0.0,1.0,,,7.0,7.5
1383,1383,n,chair#n#2,chair#n#3,merged,0.0,0.0,0.0,1.0,,,7.5,7.5
1384,1384,v,result#v#1,result#v#2,merged,0.0,0.0,1.0,1.0,0,0,,
1385,1385,v,specify#v#1,specify#v#3,merged,0.0,0.0,0.0,1.0,0,1,,
1386,1386,v,specify#v#1,specify#v#4,merged,0.0,0.0,0.0,1.0,0,1,,
1387,1387,v,specify#v#1,specify#v#5,merged,0.0,0.0,0.0,1.0,0,1,,
1388,1388,v,specify#v#1,specify#v#7,merged,0.0,0.0,1.0,1.0,0,0,,
1389,1389,v,specify#v#1,specify#v#2,not-merged,0.0,0.0,0.0,1.0,0,0,,
1390,1390,v,specify#v#1,specify#v#6,not-merged,0.0,0.0,0.0,1.0,0,0,,
1391,1391,v,specify#v#3,specify#v#4,merged,0.0,0.0,0.0,1.0,0,1,,
1392,1392,v,specify#v#3,specify#v#5,merged,0.0,0.0,0.0,1.0,0,1,,
1393,1393,v,specify#v#3,specify#v#7,merged,0.0,0.0,0.0,1.0,0,0,0.0,1.0
1394,1394,v,specify#v#3,specify#v#2,not-merged,0.0,0.0,0.0,1.0,0,0,,
1395,1395,v,specify#v#3,specify#v#6,not-merged,0.0,0.0,0.0,1.0,0,0,,
1396,1396,v,specify#v#4,specify#v#5,merged,0.0,0.0,0.0,1.0,0,1,,
1397,1397,v,specify#v#4,specify#v#7,merged,0.0,0.0,0.0,1.0,0,0,,
1398,1398,v,specify#v#4,specify#v#2,not-merged,0.0,0.0,0.0,1.0,0,1,,
1399,1399,v,specify#v#4,specify#v#6,not-merged,0.0,0.0,0.0,1.0,0,0,,
1400,1400,v,specify#v#5,specify#v#7,merged,0.0,0.0,0.0,1.0,0,1,,
1401,1401,v,specify#v#5,specify#v#2,not-merged,0.0,0.0,0.0,1.0,0,0,1.0,1.0
1402,1402,v,specify#v#5,specify#v#6,not-merged,0.0,0.0,0.0,1.0,0,0,,
1403,1403,v,specify#v#7,specify#v#2,not-merged,0.0,0.0,0.0,1.0,0,0,,
1404,1404,v,specify#v#7,specify#v#6,not-merged,0.0,0.0,0.0,1.0,0,0,,
1405,1405,v,specify#v#2,specify#v#6,merged,0.0,0.0,0.0,1.0,0,0,,
1406,1406,n,tangle#n#1,tangle#n#2,not-merged,0.0,0.0,1.0,1.0,,,5.5,5.5
1407,1407,v,threaten#v#2,threaten#v#1,not-merged,0.0,0.0,0.0,1.0,0,1,,
1408,1408,v,threaten#v#2,threaten#v#3,not-merged,0.0,0.0,0.0,1.0,0,1,2.0,5.0
1409,1409,v,threaten#v#1,threaten#v#3,merged,0.0,0.0,0.0,1.0,0,1,,
1410,1410,n,collapse#n#2,collapse#n#4,not-merged,0.0,0.0,1.0,1.0,,,1.5,6.5
1411,1411,n,collapse#n#2,collapse#n#1,not-merged,0.0,0.0,1.0,1.0,,,6.0,8.0
1412,1412,n,collapse#n#4,collapse#n#1,not-merged,0.0,0.0,1.0,1.0,,,4.5,6.5
1413,1413,v,fit#v#8,fit#v#1,not-merged,0.0,0.0,0.0,1.0,0,0,,
1414,1414,v,fit#v#8,fit#v#3,not-merged,0.0,0.0,0.0,1.0,0,1,,
1415,1415,v,fit#v#8,fit#v#6,not-merged,0.0,0.0,0.0,1.0,0,0,,
1416,1416,v,fit#v#8,fit#v#9,not-merged,0.0,0.0,1.0,1.0,0,1,,
1417,1417,v,fit#v#8,fit#v#2,not-merged,0.0,0.0,1.0,1.0,0,0,,
1418,1418,v,fit#v#8,fit#v#4,not-merged,0.0,0.0,1.0,1.0,0,0,,
1419,1419,v,fit#v#8,fit#v#5,not-merged,0.0,0.0,0.0,1.0,0,0,,
1420,1420,v,fit#v#8,fit#v#7,not-merged,0.0,0.0,0.0,1.0,0,0,,
1421,1421,v,fit#v#1,fit#v#3,merged,0.0,0.0,0.0,1.0,0,0,0.5,1.5
1422,1422,v,fit#v#1,fit#v#6,merged,0.0,0.0,0.0,1.0,0,0,1.0,1.0
1423,1423,v,fit#v#1,fit#v#9,merged,0.0,0.0,0.0,1.0,0,0,,
1424,1424,v,fit#v#1,fit#v#2,not-merged,0.0,0.0,0.0,1.0,0,0,,
1425,1425,v,fit#v#1,fit#v#4,not-merged,0.0,0.0,1.0,1.0,0,0,,
1426,1426,v,fit#v#1,fit#v#5,not-merged,0.0,0.0,0.0,1.0,0,0,,
1427,1427,v,fit#v#1,fit#v#7,not-merged,0.0,0.0,0.0,1.0,0,0,,
1428,1428,v,fit#v#3,fit#v#6,merged,0.0,0.0,0.0,1.0,0,0,0.5,0.5
1429,1429,v,fit#v#3,fit#v#9,merged,0.0,0.0,0.0,1.0,0,1,,
1430,1430,v,fit#v#3,fit#v#2,not-merged,0.0,0.0,0.0,1.0,0,0,,
1431,1431,v,fit#v#3,fit#v#4,not-merged,0.0,0.0,0.0,1.0,0,0,,
1432,1432,v,fit#v#3,fit#v#5,not-merged,0.0,0.0,0.0,1.0,0,0,,
1433,1433,v,fit#v#3,fit#v#7,not-merged,0.0,0.0,0.0,1.0,0,0,,
1434,1434,v,fit#v#6,fit#v#9,merged,0.0,0.0,1.0,2.0,0,0,,
1435,1435,v,fit#v#6,fit#v#2,not-merged,0.0,0.0,0.0,1.0,0,1,,
1436,1436,v,fit#v#6,fit#v#4,not-merged,0.0,0.0,0.0,1.0,0,0,,
1437,1437,v,fit#v#6,fit#v#5,not-merged,0.0,0.0,0.0,1.0,0,0,,
1438,1438,v,fit#v#6,fit#v#7,not-merged,0.0,0.0,0.0,1.0,0,0,,
1439,1439,v,fit#v#9,fit#v#2,not-merged,0.0,0.0,1.0,1.0,0,0,,
1440,1440,v,fit#v#9,fit#v#4,not-merged,0.0,0.0,1.0,1.0,0,0,1.0,1.0
1441,1441,v,fit#v#9,fit#v#5,not-merged,0.0,0.0,0.0,1.0,0,0,,
1442,1442,v,fit#v#9,fit#v#7,not-merged,0.0,0.0,0.0,1.0,0,0,,
