,Unnamed: 0,Pos,Sense1,Sense2,Merge,pertainyms,antonyms,deriv,lemmas,verbgroup,verbframe,hyper_min,hyper_max
289,289,v,drive#v#03,drive#v#08,not-merged,0.0,0.0,1.0,1.0,0,0,0.5,0.5
290,290,v,drive#v#03,drive#v#07,not-merged,0.0,0.0,1.0,1.0,0,0,,
291,291,v,drive#v#03,drive#v#02,not-merged,0.0,0.0,1.0,1.0,0,0,,
292,292,v,drive#v#03,drive#v#05,not-merged,0.0,0.0,1.0,1.0,0,0,,
293,293,v,drive#v#03,drive#v#01,not-merged,0.0,0.0,1.0,1.0,0,0,,
294,294,v,drive#v#13,drive#v#08,not-merged,0.0,0.0,1.0,1.0,0,1,,
295,295,v,drive#v#13,drive#v#07,not-merged,0.0,0.0,1.0,1.0,0,0,,
296,296,v,drive#v#13,drive#v#02,not-merged,0.0,0.0,1.0,1.0,0,1,,
297,297,v,drive#v#13,drive#v#05,not-merged,0.0,0.0,1.0,1.0,0,0,,
298,298,v,drive#v#13,drive#v#01,not-merged,0.0,0.0,1.0,1.0,0,1,,
299,299,v,drive#v#08,drive#v#07,not-merged,0.0,0.0,1.0,1.0,0,0,,
300,300,v,drive#v#08,drive#v#02,not-merged,0.0,0.0,1.0,1.0,0,0,,
301,301,v,drive#v#08,drive#v#05,not-merged,0.0,0.0,1.0,1.0,0,0,,
302,302,v,drive#v#08,drive#v#01,not-merged,0.0,0.0,1.0,1.0,0,1,,
303,303,v,drive#v#07,drive#v#02,not-merged,0.0,0.0,1.0,1.0,0,0,,
304,304,v,drive#v#07,drive#v#05,not-merged,0.0,0.0,1.0,1.0,0,0,,
305,305,v,drive#v#07,drive#v#01,not-merged,0.0,0.0,1.0,1.0,0,0,,
306,306,v,drive#v#02,drive#v#05,not-merged,0.0,0.0,1.0,1.0,0,0,,
307,307,v,drive#v#02,drive#v#01,not-merged,0.0,0.0,1.0,1.0,0,0,,
308,308,v,drive#v#05,drive#v#01,not-merged,0.0,0.0,1.0,1.0,0,0,,
309,309,n,spade#n#02,spade#n#01,not-merged,0.0,0.0,0.0,1.0,,,7.0,8.0
310,310,n,restraint#n#02,restraint#n#04,not-merged,0.0,0.0,0.0,1.0,,,5.0,7.0
311,311,n,restraint#n#02,restraint#n#01,merged,0.0,0.0,0.0,1.0,,,4.0,6.0
312,312,n,restraint#n#02,restraint#n#06,not-merged,0.0,0.0,0.0,1.0,,,5.5,5.5
313,313,n,restraint#n#04,restraint#n#01,not-merged,0.0,0.0,0.0,1.0,,,5.0,8.0
314,314,n,restraint#n#04,restraint#n#06,merged,0.0,0.0,0.0,1.0,,,7.5,7.5
315,315,n,restraint#n#01,restraint#n#06,not-merged,0.0,0.0,0.0,1.0,,,6.5,6.5
316,316,v,play_out#v#03,play_out#v#02,not-merged,0.0,0.0,0.0,1.0,0,1,,
317,317,v,play_out#v#03,play_out#v#04,not-merged,0.0,0.0,0.0,1.0,0,0,,
318,318,v,play_out#v#02,play_out#v#04,not-merged,0.0,0.0,0.0,1.0,0,1,,
319,319,n,child#n#01,child#n#02,merged,0.0,0.0,0.0,2.0,,,1.5,7.5
320,320,n,child#n#01,child#n#03,not-merged,0.0,0.0,1.0,1.0,,,0.5,6.5
321,321,n,child#n#01,child#n#04,not-merged,0.0,0.0,0.0,1.0,,,1.5,7.5
322,322,n,child#n#02,child#n#03,not-merged,0.0,0.0,0.0,1.0,,,1.0,7.0
323,323,n,child#n#02,child#n#04,not-merged,0.0,0.0,0.0,1.0,,,1.0,8.0
324,324,n,child#n#03,child#n#04,not-merged,0.0,0.0,0.0,1.0,,,1.0,7.0
325,325,v,match#v#03,match#v#01,not-merged,0.0,0.0,1.0,1.0,0,0,,
326,326,v,match#v#03,match#v#09,not-merged,0.0,0.0,1.0,1.0,0,0,,
327,327,v,match#v#03,match#v#05,merged,0.0,0.0,1.0,1.0,0,1,,
328,328,v,match#v#03,match#v#02,not-merged,0.0,0.0,0.0,1.0,0,1,,
329,329,v,match#v#01,match#v#09,not-merged,0.0,0.0,1.0,1.0,0,1,,
330,330,v,match#v#01,match#v#05,not-merged,0.0,0.0,1.0,2.0,0,0,,
331,331,v,match#v#01,match#v#02,not-merged,0.0,0.0,0.0,1.0,0,0,,
332,332,v,match#v#09,match#v#05,not-merged,0.0,0.0,1.0,1.0,0,0,,
333,333,v,match#v#09,match#v#02,not-merged,0.0,0.0,0.0,1.0,0,0,,
334,334,v,match#v#05,match#v#02,not-merged,0.0,0.0,0.0,1.0,0,1,,
335,335,n,detention#n#01,detention#n#02,not-merged,0.0,0.0,1.0,1.0,,,5.5,7.5
336,336,v,develop#v#13,build_up#v#05,not-merged,0.0,0.0,0.0,1.0,0,1,,
337,337,v,develop#v#13,develop#v#01,not-merged,0.0,0.0,0.0,1.0,0,1,,
338,338,v,develop#v#13,develop#v#12,not-merged,0.0,0.0,0.0,1.0,0,1,,
339,339,v,develop#v#13,develop#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,,
340,340,v,develop#v#13,develop#v#14,not-merged,0.0,0.0,0.0,1.0,0,0,,
341,341,v,develop#v#13,develop#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
342,342,v,develop#v#13,develop#v#03,not-merged,0.0,0.0,0.0,1.0,0,1,,
343,343,v,build_up#v#05,develop#v#01,not-merged,0.0,0.0,1.0,1.0,0,1,,
344,344,v,build_up#v#05,develop#v#12,not-merged,0.0,0.0,0.0,1.0,0,1,0.5,0.5
345,345,v,build_up#v#05,develop#v#10,not-merged,0.0,0.0,1.0,1.0,0,0,,
346,346,v,build_up#v#05,develop#v#14,not-merged,0.0,0.0,1.0,1.0,0,0,,
347,347,v,build_up#v#05,develop#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
348,348,v,build_up#v#05,develop#v#03,not-merged,0.0,0.0,0.0,1.0,0,1,,
349,349,v,develop#v#01,develop#v#12,not-merged,0.0,0.0,0.0,1.0,0,1,,
350,350,v,develop#v#01,develop#v#10,not-merged,0.0,0.0,1.0,1.0,0,0,,
351,351,v,develop#v#01,develop#v#14,not-merged,0.0,0.0,1.0,1.0,0,0,,
352,352,v,develop#v#01,develop#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
353,353,v,develop#v#01,develop#v#03,not-merged,0.0,0.0,0.0,1.0,0,1,,
354,354,v,develop#v#12,develop#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,,
355,355,v,develop#v#12,develop#v#14,not-merged,0.0,0.0,0.0,1.0,0,0,,
356,356,v,develop#v#12,develop#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
357,357,v,develop#v#12,develop#v#03,not-merged,0.0,0.0,0.0,1.0,0,1,,
358,358,v,develop#v#10,develop#v#14,not-merged,0.0,0.0,1.0,1.0,0,1,1.5,1.5
359,359,v,develop#v#10,develop#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
360,360,v,develop#v#10,develop#v#03,not-merged,0.0,0.0,0.0,1.0,0,0,1.5,1.5
361,361,v,develop#v#14,develop#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
362,362,v,develop#v#14,develop#v#03,not-merged,0.0,0.0,0.0,1.0,0,0,0.0,0.0
363,363,v,develop#v#09,develop#v#03,not-merged,0.0,0.0,0.0,1.0,0,0,,
364,364,v,turn_around#v#03,turn_around#v#02,not-merged,0.0,0.0,0.0,1.0,0,0,,
365,365,v,strike_out#v#03,strike_out#v#06,not-merged,0.0,0.0,0.0,1.0,0,1,,
366,366,n,grip#n#06,grip#n#04,not-merged,0.0,0.0,0.0,1.0,,,7.0,7.0
367,367,v,repel#v#03,repel#v#01,not-merged,0.0,0.0,1.0,2.0,0,1,,
368,368,n,authority#n#01,authority#n#03,not-merged,0.0,0.0,0.0,1.0,,,6.0,6.0
369,369,n,authority#n#01,authority#n#02,not-merged,0.0,0.0,0.0,1.0,,,5.5,5.5
370,370,n,authority#n#01,authority#n#06,merged,0.0,0.0,0.0,3.0,,,4.0,6.0
371,371,n,authority#n#01,authority#n#07,not-merged,0.0,0.0,0.0,1.0,,,7.5,7.5
372,372,n,authority#n#03,authority#n#02,not-merged,0.0,0.0,0.0,1.0,,,0.5,6.5
373,373,n,authority#n#03,authority#n#06,not-merged,0.0,0.0,0.0,1.0,,,6.0,6.0
374,374,n,authority#n#03,authority#n#07,not-merged,0.0,0.0,0.0,1.0,,,6.0,7.0
375,375,n,authority#n#02,authority#n#06,not-merged,0.0,0.0,0.0,1.0,,,5.5,5.5
376,376,n,authority#n#02,authority#n#07,not-merged,0.0,0.0,0.0,1.0,,,5.5,6.5
377,377,n,authority#n#06,authority#n#07,not-merged,0.0,0.0,0.0,1.0,,,7.5,7.5
378,378,a,green#a#03,green#a#02,not-merged,0.0,0.0,0.0,1.0,,,,
379,379,a,faithful#a#03,faithful#a#01,merged,0.0,1.0,1.0,1.0,,,,
380,380,v,hit#v#08,hit#v#02,not-merged,0.0,0.0,0.0,2.0,0,1,,
381,381,v,hit#v#08,hit#v#03,not-merged,0.0,0.0,0.0,2.0,0,1,,
382,382,v,hit#v#02,hit#v#03,not-merged,0.0,0.0,0.0,2.0,0,1,,
383,383,s,green#s#01,green#s#04,not-merged,0.0,0.0,0.0,1.0,,,,
384,384,v,see#v#01,see#v#11,not-merged,0.0,0.0,0.0,1.0,0,1,,
385,385,v,see#v#01,see#v#12,not-merged,0.0,0.0,0.0,1.0,0,1,,
386,386,v,see#v#01,see#v#18,not-merged,0.0,0.0,0.0,1.0,0,0,,
387,387,v,see#v#01,see#v#05,not-merged,0.0,0.0,0.0,1.0,0,1,,
388,388,v,see#v#11,see#v#12,merged,0.0,0.0,0.0,1.0,0,1,0.0,1.0
389,389,v,see#v#11,see#v#18,not-merged,0.0,0.0,0.0,1.0,0,0,,
390,390,v,see#v#11,see#v#05,not-merged,0.0,0.0,0.0,1.0,0,0,,
391,391,v,see#v#12,see#v#18,not-merged,0.0,0.0,0.0,1.0,0,0,,
392,392,v,see#v#12,see#v#05,not-merged,0.0,0.0,0.0,1.0,0,0,,
393,393,v,see#v#18,see#v#05,not-merged,0.0,0.0,0.0,1.0,0,0,,
394,394,n,feeling#n#01,feeling#n#04,merged,0.0,0.0,1.0,1.0,,,4.0,6.0
395,395,s,cool#s#05,cool#s#06,not-merged,0.0,0.0,0.0,1.0,,,,
396,396,s,cool#s#05,cool#s#02,not-merged,0.0,0.0,0.0,1.0,,,,
397,397,s,cool#s#06,cool#s#02,merged,0.0,0.0,1.0,1.0,,,,
398,398,n,mouth#n#02,mouth#n#01,merged,0.0,0.0,1.0,1.0,,,0.5,7.5
399,399,n,mouth#n#02,mouth#n#03,not-merged,0.0,0.0,0.0,1.0,,,6.5,8.0
400,400,n,mouth#n#02,mouth#n#05,not-merged,0.0,0.0,0.0,1.0,,,6.0,7.5
401,401,n,mouth#n#02,mouth#n#08,not-merged,0.0,0.0,0.0,1.0,,,5.0,6.0
402,402,n,mouth#n#02,mouth#n#04,not-merged,0.0,0.0,0.0,1.0,,,4.0,5.0
403,403,n,mouth#n#01,mouth#n#03,not-merged,0.0,0.0,0.0,1.0,,,7.0,8.5
404,404,n,mouth#n#01,mouth#n#05,not-merged,0.0,0.0,0.0,1.0,,,6.5,8.0
405,405,n,mouth#n#01,mouth#n#08,not-merged,0.0,0.0,0.0,1.0,,,5.5,6.5
406,406,n,mouth#n#01,mouth#n#04,not-merged,0.0,0.0,0.0,1.0,,,4.5,5.5
407,407,n,mouth#n#03,mouth#n#05,not-merged,0.0,0.0,0.0,1.0,,,7.0,8.5
408,408,n,mouth#n#03,mouth#n#08,merged,0.0,0.0,0.0,1.0,,,4.0,7.0
409,409,n,mouth#n#03,mouth#n#04,not-merged,0.0,0.0,0.0,1.0,,,3.0,6.0
410,410,n,mouth#n#05,mouth#n#08,not-merged,0.0,0.0,0.0,1.0,,,5.0,6.0
411,411,n,mouth#n#05,mouth#n#04,not-merged,0.0,0.0,0.0,1.0,,,4.0,5.0
412,412,n,mouth#n#08,mouth#n#04,not-merged,0.0,0.0,0.0,1.0,,,2.0,4.0
413,413,v,carry#v#18,carry#v#38,not-merged,0.0,0.0,0.0,1.0,0,0,,
414,414,v,carry#v#18,carry#v#15,not-merged,0.0,0.0,0.0,1.0,0,1,,
415,415,v,carry#v#18,carry#v#04,not-merged,0.0,0.0,0.0,1.0,0,1,,
416,416,v,carry#v#18,carry#v#23,not-merged,0.0,0.0,0.0,1.0,0,0,,
417,417,v,carry#v#18,carry#v#21,not-merged,0.0,0.0,0.0,1.0,0,0,,
418,418,v,carry#v#18,carry#v#05,not-merged,0.0,0.0,1.0,1.0,0,1,,
419,419,v,carry#v#18,carry#v#02,not-merged,0.0,0.0,0.0,1.0,0,0,0.0,0.0
420,420,v,carry#v#18,carry#v#32,not-merged,0.0,0.0,0.0,1.0,0,1,,
421,421,v,carry#v#18,carry#v#10,not-merged,0.0,0.0,0.0,1.0,0,1,,
422,422,v,carry#v#18,carry#v#12,not-merged,0.0,0.0,0.0,1.0,0,0,,
423,423,v,carry#v#18,carry#v#20,not-merged,0.0,0.0,0.0,1.0,0,0,,
424,424,v,carry#v#38,carry#v#15,not-merged,0.0,0.0,0.0,1.0,0,1,,
425,425,v,carry#v#38,carry#v#04,not-merged,0.0,0.0,0.0,1.0,0,1,,
426,426,v,carry#v#38,carry#v#23,not-merged,0.0,0.0,0.0,1.0,0,0,,
427,427,v,carry#v#38,carry#v#21,not-merged,0.0,0.0,0.0,1.0,0,1,,
428,428,v,carry#v#38,carry#v#05,not-merged,0.0,0.0,0.0,1.0,0,1,,
429,429,v,carry#v#38,carry#v#02,not-merged,0.0,0.0,0.0,1.0,0,1,,
430,430,v,carry#v#38,carry#v#32,not-merged,0.0,0.0,0.0,1.0,0,0,,
431,431,v,carry#v#38,carry#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,,
432,432,v,carry#v#38,carry#v#12,not-merged,0.0,0.0,0.0,1.0,0,0,,
433,433,v,carry#v#38,carry#v#20,not-merged,0.0,0.0,0.0,1.0,0,0,,
434,434,v,carry#v#15,carry#v#04,not-merged,0.0,0.0,0.0,1.0,0,1,2.0,4.0
435,435,v,carry#v#15,carry#v#23,not-merged,0.0,0.0,0.0,1.0,0,0,,
436,436,v,carry#v#15,carry#v#21,not-merged,0.0,0.0,0.0,1.0,0,1,,
437,437,v,carry#v#15,carry#v#05,not-merged,0.0,0.0,0.0,1.0,0,1,,
438,438,v,carry#v#15,carry#v#02,not-merged,0.0,0.0,0.0,1.0,0,1,,
439,439,v,carry#v#15,carry#v#32,not-merged,0.0,0.0,0.0,1.0,0,1,,
440,440,v,carry#v#15,carry#v#10,not-merged,0.0,0.0,0.0,1.0,0,1,,
441,441,v,carry#v#15,carry#v#12,not-merged,0.0,0.0,0.0,1.0,0,0,,
442,442,v,carry#v#15,carry#v#20,not-merged,0.0,0.0,0.0,1.0,0,0,,
443,443,v,carry#v#04,carry#v#23,not-merged,0.0,0.0,0.0,1.0,0,0,,
444,444,v,carry#v#04,carry#v#21,not-merged,0.0,0.0,1.0,1.0,0,1,,
445,445,v,carry#v#04,carry#v#05,not-merged,0.0,0.0,0.0,1.0,0,1,,
446,446,v,carry#v#04,carry#v#02,not-merged,0.0,0.0,1.0,1.0,0,1,,
447,447,v,carry#v#04,carry#v#32,not-merged,0.0,0.0,0.0,1.0,0,1,,
448,448,v,carry#v#04,carry#v#10,not-merged,0.0,0.0,0.0,1.0,0,1,,
449,449,v,carry#v#04,carry#v#12,not-merged,0.0,0.0,0.0,1.0,0,0,,
450,450,v,carry#v#04,carry#v#20,not-merged,0.0,0.0,0.0,1.0,0,0,,
451,451,v,carry#v#23,carry#v#21,not-merged,0.0,0.0,0.0,1.0,0,0,,
452,452,v,carry#v#23,carry#v#05,not-merged,0.0,0.0,0.0,1.0,0,0,,
453,453,v,carry#v#23,carry#v#02,not-merged,0.0,0.0,0.0,1.0,0,0,,
454,454,v,carry#v#23,carry#v#32,not-merged,0.0,0.0,0.0,1.0,0,1,,
455,455,v,carry#v#23,carry#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,,
456,456,v,carry#v#23,carry#v#12,not-merged,0.0,0.0,0.0,1.0,0,1,,
457,457,v,carry#v#23,carry#v#20,not-merged,0.0,0.0,0.0,1.0,0,1,,
458,458,v,carry#v#21,carry#v#05,not-merged,0.0,0.0,0.0,1.0,0,1,,
459,459,v,carry#v#21,carry#v#02,not-merged,0.0,0.0,1.0,1.0,0,1,,
460,460,v,carry#v#21,carry#v#32,not-merged,0.0,0.0,0.0,1.0,0,0,,
461,461,v,carry#v#21,carry#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,,
462,462,v,carry#v#21,carry#v#12,not-merged,0.0,0.0,0.0,1.0,0,0,,
463,463,v,carry#v#21,carry#v#20,not-merged,0.0,0.0,0.0,1.0,0,0,0.5,0.5
464,464,v,carry#v#05,carry#v#02,not-merged,0.0,0.0,0.0,1.0,0,1,,
465,465,v,carry#v#05,carry#v#32,not-merged,0.0,0.0,0.0,1.0,0,1,,
466,466,v,carry#v#05,carry#v#10,not-merged,0.0,0.0,0.0,1.0,0,1,,
467,467,v,carry#v#05,carry#v#12,not-merged,0.0,0.0,0.0,1.0,0,0,,
468,468,v,carry#v#05,carry#v#20,not-merged,0.0,0.0,0.0,1.0,0,0,,
469,469,v,carry#v#02,carry#v#32,not-merged,0.0,0.0,0.0,1.0,0,0,,
470,470,v,carry#v#02,carry#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,,
471,471,v,carry#v#02,carry#v#12,not-merged,0.0,0.0,0.0,1.0,0,0,,
472,472,v,carry#v#02,carry#v#20,not-merged,0.0,0.0,0.0,1.0,0,0,,
473,473,v,carry#v#32,carry#v#10,not-merged,0.0,0.0,0.0,1.0,0,1,,
474,474,v,carry#v#32,carry#v#12,not-merged,0.0,0.0,0.0,1.0,0,1,,
475,475,v,carry#v#32,carry#v#20,not-merged,0.0,0.0,0.0,1.0,0,0,,
476,476,v,carry#v#10,carry#v#12,not-merged,0.0,0.0,0.0,1.0,0,0,,
477,477,v,carry#v#10,carry#v#20,not-merged,0.0,0.0,0.0,1.0,0,0,,
478,478,v,carry#v#12,carry#v#20,merged,0.0,0.0,0.0,1.0,0,0,,
479,479,v,survive#v#01,survive#v#02,not-merged,0.0,0.0,1.0,1.0,0,1,,
480,480,n,mail#n#02,mail#n#04,not-merged,0.0,0.0,1.0,2.0,,,3.0,5.0
481,481,v,meet#v#06,meet#v#01,not-merged,0.0,0.0,0.0,1.0,0,1,,
482,482,n,nation#n#03,nation#n#02,not-merged,0.0,0.0,0.0,1.0,,,3.5,6.5
483,483,a,colorless#a#02,colorless#a#01,merged,0.0,1.0,0.0,2.0,,,,
484,484,v,watch#v#02,watch#v#03,not-merged,0.0,0.0,1.0,1.0,0,1,,
485,485,v,replace#v#01,replace#v#04,not-merged,0.0,0.0,0.0,1.0,0,1,,
486,486,n,church#n#02,church#n#01,merged,0.0,0.0,0.0,1.0,,,7.0,7.0
487,487,v,visit#v#03,visit#v#01,not-merged,0.0,0.0,1.0,1.0,0,0,,
488,488,n,channel#n#05,channel#n#04,not-merged,0.0,0.0,0.0,1.0,,,4.5,4.5
489,489,n,channel#n#05,channel#n#07,not-merged,0.0,0.0,0.0,1.0,,,6.5,6.5
490,490,n,channel#n#05,channel#n#01,not-merged,0.0,0.0,1.0,1.0,,,0.5,6.5
491,491,n,channel#n#04,channel#n#07,not-merged,0.0,0.0,0.0,1.0,,,4.0,5.0
492,492,n,channel#n#04,channel#n#01,not-merged,0.0,0.0,0.0,1.0,,,5.0,5.0
493,493,n,channel#n#07,channel#n#01,not-merged,0.0,0.0,0.0,1.0,,,7.0,7.0
494,494,n,hearth#n#02,hearth#n#03,not-merged,0.0,0.0,0.0,2.0,,,4.0,6.0
495,495,v,continue#v#03,continue#v#01,not-merged,0.0,1.0,0.0,1.0,0,0,,
496,496,v,withdraw#v#10,withdraw#v#01,not-merged,0.0,0.0,1.0,1.0,0,1,,
497,497,v,keep#v#08,keep#v#01,not-merged,0.0,0.0,0.0,2.0,0,0,,
498,498,v,keep#v#08,keep#v#18,not-merged,0.0,0.0,0.0,1.0,0,1,1.5,2.5
499,499,v,keep#v#08,keep#v#20,not-merged,0.0,0.0,0.0,2.0,0,1,1.5,1.5
500,500,v,keep#v#08,keep#v#07,not-merged,0.0,0.0,0.0,1.0,0,1,1.5,1.5
501,501,v,keep#v#08,keep#v#19,not-merged,0.0,0.0,0.0,1.0,0,1,1.5,1.5
502,502,v,keep#v#08,keep#v#21,not-merged,0.0,0.0,0.0,1.0,0,0,,
503,503,v,keep#v#08,keep#v#03,not-merged,0.0,0.0,0.0,1.0,0,1,1.5,1.5
504,504,v,keep#v#01,keep#v#18,not-merged,0.0,0.0,0.0,1.0,0,0,,
505,505,v,keep#v#01,keep#v#20,not-merged,0.0,0.0,0.0,2.0,0,0,,
506,506,v,keep#v#01,keep#v#07,not-merged,0.0,0.0,0.0,1.0,0,0,,
507,507,v,keep#v#01,keep#v#19,not-merged,0.0,0.0,0.0,1.0,0,0,,
508,508,v,keep#v#01,keep#v#21,not-merged,0.0,0.0,0.0,1.0,0,0,,
509,509,v,keep#v#01,keep#v#03,not-merged,0.0,0.0,0.0,1.0,0,0,,
510,510,v,keep#v#18,keep#v#20,not-merged,0.0,0.0,0.0,1.0,0,1,1.0,1.0
511,511,v,keep#v#18,keep#v#07,not-merged,0.0,0.0,0.0,1.0,0,1,1.0,1.0
512,512,v,keep#v#18,keep#v#19,not-merged,0.0,0.0,0.0,1.0,0,1,1.0,1.0
513,513,v,keep#v#18,keep#v#21,not-merged,0.0,0.0,0.0,1.0,0,0,,
514,514,v,keep#v#18,keep#v#03,not-merged,0.0,0.0,0.0,1.0,0,1,1.0,1.0
515,515,v,keep#v#20,keep#v#07,not-merged,0.0,0.0,0.0,1.0,0,1,0.0,0.0
516,516,v,keep#v#20,keep#v#19,not-merged,0.0,0.0,0.0,1.0,0,1,0.0,0.0
517,517,v,keep#v#20,keep#v#21,not-merged,0.0,0.0,0.0,1.0,0,0,,
518,518,v,keep#v#20,keep#v#03,not-merged,0.0,0.0,0.0,1.0,0,1,0.0,0.0
519,519,v,keep#v#07,keep#v#19,not-merged,0.0,0.0,0.0,1.0,0,1,0.0,0.0
520,520,v,keep#v#07,keep#v#21,not-merged,0.0,0.0,0.0,1.0,0,1,,
521,521,v,keep#v#07,keep#v#03,not-merged,0.0,0.0,1.0,1.0,0,1,0.0,0.0
522,522,v,keep#v#19,keep#v#21,not-merged,0.0,0.0,0.0,1.0,0,0,,
523,523,v,keep#v#19,keep#v#03,not-merged,0.0,0.0,0.0,1.0,0,1,0.0,0.0
524,524,v,keep#v#21,keep#v#03,not-merged,0.0,0.0,0.0,1.0,0,0,,
525,525,v,wash#v#03,wash#v#09,not-merged,0.0,0.0,0.0,1.0,0,1,,
526,526,v,wash#v#03,wash#v#02,not-merged,0.0,0.0,1.0,1.0,0,1,2.5,2.5
527,527,v,wash#v#03,wash#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,1.5,1.5
528,528,v,wash#v#03,wash#v#04,not-merged,0.0,0.0,0.0,1.0,0,0,,
529,529,v,wash#v#03,wash#v#06,not-merged,0.0,0.0,0.0,1.0,0,0,,
530,530,v,wash#v#03,wash#v#01,not-merged,0.0,0.0,1.0,1.0,0,1,,
531,531,v,wash#v#09,wash#v#02,not-merged,0.0,0.0,0.0,1.0,0,1,,
532,532,v,wash#v#09,wash#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,,
533,533,v,wash#v#09,wash#v#04,not-merged,0.0,0.0,0.0,1.0,0,0,,
534,534,v,wash#v#09,wash#v#06,not-merged,0.0,0.0,0.0,1.0,0,0,,
535,535,v,wash#v#09,wash#v#01,not-merged,0.0,0.0,0.0,1.0,0,1,,
536,536,v,wash#v#02,wash#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,3.0,3.0
537,537,v,wash#v#02,wash#v#04,not-merged,0.0,0.0,0.0,1.0,0,0,,
538,538,v,wash#v#02,wash#v#06,not-merged,0.0,0.0,0.0,1.0,0,0,,
539,539,v,wash#v#02,wash#v#01,merged,0.0,0.0,1.0,1.0,0,1,,
540,540,v,wash#v#10,wash#v#04,not-merged,0.0,0.0,0.0,1.0,0,1,,
541,541,v,wash#v#10,wash#v#06,not-merged,0.0,0.0,0.0,1.0,0,0,,
542,542,v,wash#v#10,wash#v#01,not-merged,0.0,0.0,0.0,1.0,0,0,,
543,543,v,wash#v#04,wash#v#06,not-merged,0.0,0.0,0.0,1.0,0,0,,
544,544,v,wash#v#04,wash#v#01,not-merged,0.0,0.0,0.0,1.0,0,0,2.0,2.0
545,545,v,wash#v#06,wash#v#01,not-merged,0.0,0.0,0.0,1.0,0,0,,
546,546,v,turn_on#v#03,turn_on#v#04,not-merged,0.0,0.0,0.0,1.0,0,0,,
547,547,v,collaborate#v#01,collaborate#v#02,not-merged,0.0,0.0,1.0,1.0,0,1,0.5,0.5
548,548,v,determine#v#08,determine#v#01,not-merged,0.0,0.0,1.0,3.0,0,1,,
549,549,v,drift#v#09,drift#v#04,not-merged,0.0,0.0,0.0,1.0,0,1,,
550,550,v,drift#v#09,drift#v#06,not-merged,0.0,0.0,0.0,1.0,0,0,,
551,551,v,drift#v#04,drift#v#06,not-merged,0.0,0.0,0.0,1.0,0,0,,
552,552,v,train#v#01,train#v#02,not-merged,0.0,0.0,1.0,2.0,0,0,,
553,553,v,train#v#01,train#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
554,554,v,train#v#01,train#v#08,not-merged,0.0,0.0,1.0,1.0,0,0,,
555,555,v,train#v#02,train#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
556,556,v,train#v#02,train#v#08,not-merged,0.0,0.0,0.0,1.0,0,0,,
557,557,v,train#v#09,train#v#08,not-merged,0.0,0.0,0.0,1.0,0,0,,
558,558,s,natural#s#06,natural#s#08,not-merged,0.0,0.0,0.0,1.0,,,,
559,559,s,natural#s#06,natural#s#04,merged,0.0,0.0,0.0,1.0,,,,
560,560,s,natural#s#06,natural#s#09,not-merged,0.0,0.0,0.0,1.0,,,,
561,561,s,natural#s#06,natural#s#07,merged,0.0,0.0,0.0,1.0,,,,
562,562,s,natural#s#08,natural#s#04,not-merged,0.0,0.0,0.0,1.0,,,,
563,563,s,natural#s#08,natural#s#09,not-merged,0.0,0.0,0.0,1.0,,,,
564,564,s,natural#s#08,natural#s#07,not-merged,0.0,0.0,0.0,1.0,,,,
565,565,s,natural#s#04,natural#s#09,not-merged,0.0,0.0,0.0,1.0,,,,
566,566,s,natural#s#04,natural#s#07,merged,0.0,0.0,0.0,1.0,,,,
567,567,s,natural#s#09,natural#s#07,not-merged,0.0,0.0,0.0,1.0,,,,
568,568,v,keep_up#v#01,keep_up#v#04,merged,0.0,0.0,0.0,1.0,0,1,,
569,569,n,day#n#01,day#n#02,not-merged,0.0,0.0,0.0,1.0,,,2.0,5.0
570,570,n,day#n#01,day#n#06,not-merged,0.0,0.0,0.0,1.0,,,2.0,5.0
571,571,n,day#n#01,day#n#05,merged,0.0,0.0,0.0,1.0,,,2.0,5.0
572,572,n,day#n#01,day#n#04,not-merged,0.0,0.0,0.0,1.0,,,2.0,5.0
573,573,n,day#n#01,day#n#03,merged,0.0,0.0,0.0,1.0,,,1.5,4.5
574,574,n,day#n#02,day#n#06,merged,0.0,0.0,0.0,1.0,,,1.0,6.0
575,575,n,day#n#02,day#n#05,not-merged,0.0,0.0,0.0,1.0,,,1.0,6.0
576,576,n,day#n#02,day#n#04,not-merged,0.0,0.0,0.0,1.0,,,1.0,6.0
577,577,n,day#n#02,day#n#03,not-merged,0.0,0.0,0.0,1.0,,,0.5,5.5
