sense1,sense2,lch,hso,jcn,leskvalue,linvalue,resvalue,vecvalue,wupvalue,merge
play#v#07,play#v#31,1.386294361,0,0,14,0,0,0.4411618353,0.25,not-merged
play#v#07,play#v#15,1.252762968,0,0.04869028392,28,0,0,0.4880874479,0.2222222222,not-merged
play#v#07,play#v#32,1.722766598,0,0,18,0,0,0.4348278852,0.3333333333,not-merged
play#v#07,play#v#33,1.722766598,0,0,11,0,0,0.430423898,0.3333333333,not-merged
play#v#07,play#v#20,1.540445041,0,0.04710065869,8,0,0,0.3518778161,0.2857142857,not-merged
play#v#07,play#v#16,1.722766598,0,0.04869028392,13,0,0,0.5263950029,0.3333333333,not-merged
play#v#07,play#v#09,1.722766598,0,0.05096401576,8,0,0,0.4014035641,0.3333333333,not-merged
play#v#07,play#v#22,1.945910149,0,0,9,0,0,0.565892259,0.4,not-merged
play#v#07,play#v#24,1.722766598,0,0,17,0,0,0.4303787169,0.3333333333,not-merged
play#v#07,play#v#28,1.540445041,0,0,10,0,0,0.5991128249,0.2857142857,not-merged
play#v#07,play#v#35,1.252762968,0,0,13,0,0,0.3411715601,0.2222222222,not-merged
play#v#14,play#v#11,1.540445041,0,0.04684080191,6,0,0,0.3775496571,0.2857142857,not-merged
play#v#14,play#v#05,1.386294361,0,0.05213803774,11,0,0,0.44464208,0.25,not-merged
play#v#14,play#v#12,1.252762968,0,0.04684080191,9,0,0,0.5247870822,0.2222222222,not-merged
play#v#14,play#v#18,1.540445041,0,0.04774763993,2,0,0,0.477301803,0.2857142857,not-merged
play#v#14,play#v#13,1.386294361,0,0.04621800236,10,0,0,0.7473472907,0.25,not-merged
play#v#14,play#v#31,1.134979933,0,0,5,0,0,0.4376161002,0.2,not-merged
play#v#14,play#v#15,1.029619417,0,0.04536781908,10,0,0,0.4522875422,0.1818181818,not-merged
play#v#14,play#v#32,1.386294361,0,0,6,0,0,0.3839818171,0.25,not-merged
play#v#14,play#v#33,1.386294361,0,0,8,0,0,0.410218383,0.25,not-merged
play#v#14,play#v#09,1.386294361,0,0.04733556378,6,0,0,0.3871403284,0.25,not-merged
play#v#14,play#v#22,1.540445041,0,0,7,0,0,0.4999729634,0.2857142857,not-merged
play#v#14,play#v#28,1.252762968,0,0,6,0,0,0.5211722266,0.2222222222,not-merged
play#v#14,play#v#35,1.029619417,0,0,5,0,0,0.3262625852,0.1818181818,not-merged
play#v#26,play#v#11,2.233592222,0,0.04536781908,5,0,0,0.3540299655,0.5,not-merged
play#v#26,play#v#05,1.945910149,0,0.05031952368,11,0,0,0.7752431187,0.4,not-merged
play#v#26,play#v#12,1.722766598,0,0.04536781908,8,0,0,0.8500865474,0.3333333333,not-merged
play#v#26,play#v#18,2.233592222,0,0.04621800236,2,0,0,0.5814361041,0.5,not-merged
play#v#26,play#v#13,1.945910149,0,0.04478332909,4,0,0,0.3802065369,0.4,not-merged
play#v#26,play#v#31,1.540445041,0,0,3,0,0,0.5205722277,0.2857142857,not-merged
play#v#26,play#v#15,1.386294361,0,0.04398465237,8,0,0,0.6841936182,0.25,not-merged
play#v#26,play#v#32,1.945910149,0,0,4,0,0,0.6044547805,0.4,not-merged
play#v#26,play#v#33,1.945910149,0,0,4,0,0,0.6478713205,0.4,not-merged
play#v#26,play#v#09,1.945910149,0,0.04583179896,2,0,0,0.5776413481,0.4,not-merged
play#v#26,play#v#22,2.233592222,0,0,5,0,0,0.8180217086,0.5,not-merged
play#v#26,play#v#28,1.722766598,0,0,5,0,0,0.8571093846,0.3333333333,not-merged
play#v#26,play#v#35,1.386294361,0,0,4,0,0,0.4995199661,0.25,not-merged
play#v#11,play#v#05,1.945910149,0,0.05409291983,26,0,0,0.4592093178,0.4,merged
play#v#11,play#v#09,1.945910149,0,0.04894135471,3,0,0,0.3107665436,0.4,not-merged
play#v#11,play#v#22,2.233592222,0,0,8,0,0,0.3831392932,0.5,not-merged
play#v#11,play#v#28,1.722766598,0,0,10,0,0,0.4063033036,0.3333333333,not-merged
play#v#11,play#v#35,1.386294361,0,0,6,0,0,0.6374533436,0.25,not-merged
play#v#05,play#v#12,1.540445041,0,0.05409291983,26,0,0,0.8730768383,0.2857142857,merged
play#v#05,play#v#29,1.252762968,0,0,10,0,0,0.4364604564,0.2222222222,not-merged
play#v#05,play#v#10,1.386294361,0,0.05475382512,11,0,0,0.3783482535,0.25,not-merged
play#v#05,play#v#18,1.945910149,0,0.05530593334,7,0,0,0.5772008983,0.4,not-merged
play#v#05,play#v#13,1.722766598,0,0.05326404798,7,0,0,0.3796405852,0.3333333333,not-merged
play#v#05,play#v#31,1.386294361,0,0,13,0,0,0.5503038535,0.25,not-merged
play#v#05,play#v#15,1.252762968,0,0.05213803774,43,0,0,0.7854681461,0.2222222222,not-merged
play#v#05,play#v#32,1.722766598,0,0,21,0,0,0.6996069732,0.3333333333,not-merged
play#v#05,play#v#33,1.722766598,0,0,20,0,0,0.6992664369,0.3333333333,not-merged
play#v#05,play#v#20,1.540445041,0,0.05031952368,4,0,0,0.489166275,0.2857142857,not-merged
play#v#05,play#v#16,1.722766598,0,0.05213803774,41,0,0,0.6809884234,0.3333333333,not-merged
play#v#05,play#v#09,1.722766598,0,0.05475382512,7,0,0,0.4930876068,0.3333333333,not-merged
play#v#05,play#v#22,1.945910149,0,0,21,0,0,0.8420920654,0.4,not-merged
play#v#05,play#v#24,1.722766598,0,0,24,0,0,0.5053360461,0.3333333333,not-merged
play#v#05,play#v#28,1.540445041,0,0,33,0,0,0.8777792797,0.2857142857,not-merged
play#v#05,play#v#35,1.252762968,0,0,9,0,0,0.4929833438,0.2222222222,not-merged
play#v#12,play#v#09,1.540445041,0,0.04894135471,5,0,0,0.558052944,0.2857142857,not-merged
play#v#12,play#v#22,1.722766598,0,0,11,0,0,0.8892163838,0.3333333333,not-merged
play#v#12,play#v#28,1.386294361,0,0,11,0,0,0.9443339608,0.25,not-merged
play#v#12,play#v#35,1.134979933,0,0,6,0,0,0.4582328797,0.2,not-merged
play#v#29,play#v#10,1.945910149,4,0,6,0,9.229268434,0.7590749503,0.7272727273,merged
play#v#29,play#v#18,1.386294361,0,0,4,0,0,0.4469850608,0.25,not-merged
play#v#29,play#v#13,1.252762968,0,0,3,0,0,0.3422771667,0.2222222222,not-merged
play#v#29,play#v#31,1.029619417,0,0,3,0,0,0.4108859839,0.1818181818,not-merged
play#v#29,play#v#15,0.9343092374,0,0,10,0,0,0.4628995541,0.1666666667,not-merged
play#v#29,play#v#32,1.252762968,0,0,5,0,0,0.3854918683,0.2222222222,not-merged
play#v#29,play#v#33,1.252762968,0,0,3,0,0,0.3975660556,0.2222222222,not-merged
play#v#29,play#v#09,1.252762968,0,0,3,0,0,0.529892325,0.2222222222,not-merged
play#v#29,play#v#22,1.386294361,0,0,6,0,0,0.4784108035,0.25,not-merged
play#v#29,play#v#28,1.134979933,0,0,5,0,0,0.504170817,0.2,not-merged
play#v#29,play#v#35,0.9343092374,0,0,8,0,0,0.3167910897,0.1666666667,not-merged
play#v#10,play#v#18,1.540445041,0,0.04993221007,2,0,0,0.3963866358,0.2857142857,not-merged
play#v#10,play#v#13,1.386294361,0,0.04826184957,4,0,0,0.2903180919,0.25,not-merged
play#v#10,play#v#31,1.134979933,0,0,4,0,0,0.4165127709,0.2,not-merged
play#v#10,play#v#15,1.029619417,0,0.04733556378,25,0,0,0.4087370518,0.1818181818,not-merged
play#v#10,play#v#32,1.386294361,0,0,9,0,0,0.3204990816,0.25,not-merged
play#v#10,play#v#33,1.386294361,0,0,8,0,0,0.3435175396,0.25,not-merged
play#v#10,play#v#09,1.386294361,0,0.04948174223,8,0,0,0.4678015581,0.25,not-merged
play#v#10,play#v#22,1.540445041,0,0,6,0,0,0.4271185654,0.2857142857,not-merged
play#v#10,play#v#28,1.252762968,0,0,6,0,0,0.4541534739,0.2222222222,not-merged
play#v#10,play#v#35,1.029619417,0,0,5,0,0,0.2763284628,0.1818181818,not-merged
play#v#18,play#v#13,1.945910149,0,0.04869028392,7,0,0,0.4653107772,0.4,merged
play#v#18,play#v#31,1.540445041,0,0,5,0,0,0.5121710596,0.2857142857,not-merged
play#v#18,play#v#15,1.386294361,0,0.04774763993,8,0,0,0.5619550276,0.25,not-merged
play#v#18,play#v#32,1.945910149,0,0,8,0,0,0.5974214267,0.4,not-merged
play#v#18,play#v#33,1.945910149,0,0,2,0,0,0.5017088342,0.4,not-merged
play#v#18,play#v#09,1.945910149,0,0.04993221007,3,0,0,0.4719377483,0.4,not-merged
play#v#18,play#v#22,2.233592222,0,0,5,0,0,0.6090967728,0.5,not-merged
play#v#18,play#v#28,1.722766598,0,0,4,0,0,0.6577227237,0.3333333333,not-merged
play#v#18,play#v#35,1.386294361,0,0,5,0,0,0.4002139653,0.25,not-merged
play#v#13,play#v#31,1.386294361,0,0,2,0,0,0.3635588035,0.25,not-merged
play#v#13,play#v#15,1.252762968,0,0.04621800236,10,0,0,0.369032229,0.2222222222,not-merged
play#v#13,play#v#32,1.722766598,0,0,7,0,0,0.326125519,0.3333333333,not-merged
play#v#13,play#v#33,1.722766598,0,0,4,0,0,0.3300265298,0.3333333333,not-merged
play#v#13,play#v#09,1.722766598,0,0.04826184957,4,0,0,0.3051940594,0.3333333333,not-merged
play#v#13,play#v#22,1.945910149,0,0,5,0,0,0.4131818064,0.4,not-merged
play#v#13,play#v#28,1.540445041,0,0,5,0,0,0.4290589437,0.2857142857,not-merged
play#v#13,play#v#35,1.252762968,0,0,2,0,0,0.2849445369,0.2222222222,not-merged
play#v#31,play#v#15,1.252762968,0,0,16,0,3.053401164,0.5304725743,0.3636363636,merged
play#v#31,play#v#09,1.386294361,0,0,8,0,0,0.492574768,0.25,not-merged
play#v#31,play#v#22,1.540445041,0,0,8,0,0,0.5695498866,0.2857142857,not-merged
play#v#31,play#v#28,1.252762968,0,0,11,0,0,0.5999042662,0.2222222222,not-merged
play#v#31,play#v#35,1.029619417,0,0,6,0,0,0.3512283425,0.1818181818,not-merged
play#v#15,play#v#09,1.252762968,0,0.04733556378,12,0,0,0.4888293973,0.2222222222,not-merged
play#v#15,play#v#22,1.386294361,0,0,19,0,0,0.731074354,0.25,not-merged
play#v#15,play#v#28,1.134979933,0,0,32,0,0,0.7702809665,0.2,not-merged
play#v#15,play#v#35,0.9343092374,0,0,9,0,0,0.3933067961,0.1666666667,not-merged
play#v#32,play#v#09,1.722766598,0,0,13,0,0,0.5127797927,0.3333333333,not-merged
play#v#32,play#v#22,1.945910149,0,0,10,0,0,0.6372479074,0.4,not-merged
play#v#32,play#v#28,1.540445041,0,0,13,0,0,0.6641234781,0.2857142857,not-merged
play#v#32,play#v#35,1.252762968,0,0,7,0,0,0.4402901559,0.2222222222,not-merged
play#v#33,play#v#09,1.722766598,0,0,7,0,0,0.459763134,0.3333333333,not-merged
play#v#33,play#v#22,1.945910149,0,0,15,0,0,0.6580367754,0.4,not-merged
play#v#33,play#v#28,1.540445041,0,0,14,0,0,0.6799440495,0.2857142857,not-merged
play#v#33,play#v#35,1.252762968,0,0,3,0,0,0.4430197128,0.2222222222,not-merged
play#v#20,play#v#16,1.540445041,0,0.04398465237,4,0,0,0.4133017833,0.2857142857,merged
play#v#20,play#v#09,1.540445041,0,0.04583179896,5,0,0,0.4826948932,0.2857142857,not-merged
play#v#20,play#v#22,1.722766598,0,0,3,0,0,0.4516300286,0.3333333333,not-merged
play#v#20,play#v#28,1.386294361,0,0,3,0,0,0.4712602188,0.25,not-merged
play#v#20,play#v#35,1.134979933,0,0,4,0,0,0.4729667136,0.2,not-merged
play#v#16,play#v#09,1.722766598,0,0.04733556378,6,0,0,0.5493556115,0.3333333333,not-merged
play#v#16,play#v#22,1.945910149,0,0,13,0,0,0.7041460044,0.4,not-merged
play#v#16,play#v#28,1.540445041,0,0,18,0,0,0.6910724931,0.2857142857,not-merged
play#v#16,play#v#35,1.252762968,0,0,6,0,0,0.3951134755,0.2222222222,not-merged
play#v#09,play#v#22,1.945910149,0,0,8,0,0,0.526728411,0.4,not-merged
play#v#09,play#v#24,1.722766598,0,0,13,0,0,0.6127122992,0.3333333333,not-merged
play#v#09,play#v#28,1.540445041,0,0,8,0,0,0.5597883391,0.2857142857,not-merged
play#v#09,play#v#35,1.252762968,0,0,6,0,0,0.3170398763,0.2222222222,not-merged
play#v#24,play#v#28,1.540445041,0,0,15,0,0,0.5614837474,0.2857142857,not-merged
play#v#24,play#v#35,1.252762968,0,0,6,0,0,0.3426148385,0.2222222222,not-merged
pull#v#01,pull#v#04,1.540445041,0,0.06549718423,109,0,0,0.7052619467,0.2857142857,merged
pull#v#01,pull#v#09,2.233592222,5,0,253,0,3.053401164,0.7063237224,0.6666666667,merged
pull#v#01,pull#v#10,1.134979933,0,0,9,0,0,0.2334644483,0.2,merged
pull#v#01,pull#v#07,1.945910149,4,0.08225874711,32,0.3343707867,3.053401164,0.5011368461,0.5714285714,not-merged
pull#v#01,pull#v#03,1.540445041,0,0.06070980179,32,0,0,0.5591259587,0.2857142857,not-merged
pull#v#01,pull#v#17,1.722766598,0,0,18,0,0,0.5592198207,0.3333333333,not-merged
pull#v#01,pull#v#08,1.252762968,0,0.05475382512,12,0,0,0.5391677528,0.2222222222,not-merged
pull#v#01,pull#v#11,1.540445041,0,0,42,0,0,0.2958612463,0.2857142857,not-merged
pull#v#01,pull#v#13,1.722766598,3,0,42,0,3.053401164,0.4628544021,0.5,not-merged
pull#v#04,pull#v#09,1.540445041,0,0,22,0,0,0.5191368215,0.2857142857,merged
pull#v#04,pull#v#10,1.029619417,0,0,9,0,0,0.2232927844,0.1818181818,merged
pull#v#04,pull#v#07,1.386294361,0,0.04894135471,15,0,0,0.4252353568,0.25,not-merged
pull#v#04,pull#v#03,1.386294361,0,0.05364559814,18,0,0,0.49958911,0.25,not-merged
pull#v#04,pull#v#17,1.540445041,0,0,18,0,0,0.4703708848,0.2857142857,not-merged
pull#v#04,pull#v#08,1.134979933,0,0.04894135471,9,0,0,0.402174726,0.2,not-merged
pull#v#04,pull#v#11,1.386294361,0,0,18,0,0,0.262121172,0.25,not-merged
pull#v#04,pull#v#13,1.252762968,0,0,19,0,0,0.3670240643,0.2222222222,not-merged
pull#v#09,pull#v#10,1.134979933,0,0,5,0,0,0.1746568806,0.2,merged
pull#v#09,pull#v#07,1.945910149,4,0,28,0,3.053401164,0.6108287071,0.5714285714,not-merged
pull#v#09,pull#v#03,1.540445041,0,0,28,0,0,0.6468514601,0.2857142857,not-merged
pull#v#09,pull#v#17,1.722766598,0,0,8,0,0,0.371772191,0.3333333333,not-merged
pull#v#09,pull#v#08,1.252762968,0,0,13,0,0,0.5544735226,0.2222222222,not-merged
pull#v#09,pull#v#11,1.540445041,0,0,14,0,0,0.2144952712,0.2857142857,not-merged
pull#v#09,pull#v#13,1.722766598,3,0,26,0,3.053401164,0.4862751938,0.5,not-merged
pull#v#10,pull#v#07,1.029619417,0,0,8,0,0,0.1888963912,0.1818181818,not-merged
pull#v#10,pull#v#03,1.252762968,0,0,4,0,3.31824598,0.2021454172,0.3636363636,not-merged
pull#v#10,pull#v#17,1.134979933,0,0,6,0,0,0.1559606739,0.2,not-merged
pull#v#10,pull#v#08,0.8472978604,0,0,4,0,0,0.1257650457,0.1538461538,not-merged
pull#v#10,pull#v#11,1.029619417,0,0,6,0,0,0.130738661,0.1818181818,not-merged
pull#v#10,pull#v#13,0.9343092374,0,0,8,0,0,0.198310514,0.1666666667,not-merged
pull#v#07,pull#v#03,1.386294361,0,0.04621800236,30,0,0,0.6737596787,0.25,merged
pull#v#07,pull#v#17,1.540445041,0,0,9,0,0,0.2998463421,0.2857142857,not-merged
pull#v#07,pull#v#08,1.134979933,0,0.04268332993,7,0,0,0.3345353548,0.2,not-merged
pull#v#07,pull#v#11,1.386294361,0,0,13,0,0,0.4003572788,0.25,not-merged
pull#v#07,pull#v#13,1.540445041,2,0,18,0,3.053401164,0.5487701176,0.4444444444,not-merged
pull#v#03,pull#v#17,1.540445041,0,0,4,0,0,0.3202326306,0.2857142857,not-merged
pull#v#03,pull#v#08,1.134979933,0,0.04621800236,4,0,0,0.2951588169,0.2,not-merged
pull#v#03,pull#v#11,1.386294361,0,0,13,0,0,0.2373182211,0.25,not-merged
pull#v#03,pull#v#13,1.252762968,0,0,13,0,0,0.4888881286,0.2222222222,not-merged
pull#v#17,pull#v#08,1.252762968,0,0,4,0,0,0.2742201575,0.2222222222,not-merged
pull#v#17,pull#v#11,1.540445041,0,0,8,0,0,0.1788433565,0.2857142857,not-merged
pull#v#17,pull#v#13,1.386294361,0,0,9,0,0,0.2532247196,0.25,not-merged
pull#v#08,pull#v#11,1.134979933,0,0,6,0,0,0.1885528972,0.2,not-merged
pull#v#08,pull#v#13,1.029619417,0,0,10,0,0,0.2835905549,0.1818181818,not-merged
pull#v#11,pull#v#13,1.252762968,0,0,7,0,0,0.1724983727,0.2222222222,not-merged
serve#v#03,serve#v#01,0.9343092374,0,0.07102278529,10,0,0,0.8147443653,0.1666666667,merged
serve#v#03,serve#v#13,1.386294361,0,0,2,0,0,0.8020624782,0.25,not-merged
serve#v#03,serve#v#02,1.386294361,0,0.06897634558,9,0,0,0.8027787165,0.25,not-merged
serve#v#03,serve#v#08,1.029619417,0,0.1045121326,6,0.4215353251,3.486265246,0.8607986886,0.3076923077,not-merged
serve#v#03,serve#v#14,1.134979933,0,0,3,0,0,0.8895654656,0.2,not-merged
serve#v#03,serve#v#06,1.134979933,0,0.06495334765,4,0,0,0.6435369726,0.2,not-merged
serve#v#03,serve#v#05,1.134979933,0,0.06549718423,5,0,0,0.4773263073,0.2,not-merged
serve#v#03,serve#v#11,1.029619417,0,0.06495334765,6,0,0,0.4841626246,0.1818181818,not-merged
serve#v#03,serve#v#10,1.252762968,0,0.05925128945,13,0,0,0.8065644004,0.2222222222,not-merged
serve#v#03,serve#v#07,1.386294361,0,0.06434067092,9,0,0,0.5787095815,0.25,not-merged
serve#v#03,serve#v#09,1.386294361,0,0.05925128945,2,0,0,0.7465125077,0.25,not-merged
serve#v#03,serve#v#15,1.386294361,0,0,4,0,0,0.6654158311,0.25,not-merged
serve#v#01,serve#v#13,1.134979933,0,0,5,0,0,0.858565817,0.2,not-merged
serve#v#01,serve#v#02,1.134979933,0,0.06652188456,44,0,0,0.8561329614,0.2,not-merged
serve#v#01,serve#v#08,0.6931471806,0,0.05856268168,15,0,0,0.8553420001,0.1333333333,not-merged
serve#v#01,serve#v#14,0.9343092374,0,0,7,0,0,0.8649491788,0.1666666667,not-merged
serve#v#01,serve#v#06,0.9343092374,0,0.06277232019,19,0,0,0.6476444743,0.1666666667,not-merged
serve#v#01,serve#v#05,0.9343092374,0,0.06328010489,14,0,0,0.4485425159,0.1666666667,not-merged
serve#v#01,serve#v#11,0.8472978604,0,0.06277232019,20,0,0,0.4685311992,0.1538461538,not-merged
serve#v#01,serve#v#10,1.029619417,0,0.05743101972,39,0,0,0.7977143339,0.1818181818,not-merged
serve#v#01,serve#v#07,1.134979933,0,0.06219991673,26,0,0,0.6338841024,0.2,not-merged
serve#v#01,serve#v#09,1.134979933,0,0.05743101972,23,0,0,0.7789815273,0.2,not-merged
serve#v#01,serve#v#15,1.134979933,0,0,11,0,0,0.6959469482,0.2,not-merged
serve#v#13,serve#v#02,2.233592222,5,0,18,0,6.664319076,0.9193932982,0.6666666667,merged
serve#v#13,serve#v#08,1.029619417,0,0,4,0,0,0.8505174349,0.1818181818,not-merged
serve#v#13,serve#v#14,1.386294361,0,0,3,0,0,0.8778999045,0.25,not-merged
serve#v#13,serve#v#06,1.386294361,0,0,3,0,0,0.6542424431,0.25,not-merged
serve#v#13,serve#v#05,1.386294361,0,0,1,0,0,0.4554761373,0.25,not-merged
serve#v#13,serve#v#11,1.252762968,0,0,0,0,0,0.4751265483,0.2222222222,not-merged
serve#v#13,serve#v#10,1.540445041,0,0,7,0,0,0.8540208087,0.2857142857,not-merged
serve#v#13,serve#v#07,1.722766598,0,0,6,0,0,0.6735179512,0.3333333333,not-merged
serve#v#13,serve#v#09,1.722766598,0,0,2,0,0,0.7959540817,0.3333333333,not-merged
serve#v#13,serve#v#15,1.722766598,0,0,1,0,0,0.6936575676,0.3333333333,not-merged
serve#v#02,serve#v#08,1.029619417,0,0.05716423339,12,0,0,0.8606766276,0.1818181818,not-merged
serve#v#02,serve#v#14,1.386294361,0,0,8,0,0,0.8800880015,0.25,not-merged
serve#v#02,serve#v#06,1.386294361,0,0.06116835098,19,0,0,0.6641011049,0.25,not-merged
serve#v#02,serve#v#05,1.386294361,0,0.06165041757,10,0,0,0.4940544265,0.25,not-merged
serve#v#02,serve#v#11,1.252762968,0,0.06116835098,20,0,0,0.4675381177,0.2222222222,not-merged
serve#v#02,serve#v#10,1.540445041,0,0.0560854754,49,0,0,0.8580186043,0.2857142857,not-merged
serve#v#02,serve#v#07,1.722766598,0,0.06062469942,34,0,0,0.6319464917,0.3333333333,not-merged
serve#v#02,serve#v#09,1.722766598,0,0.0560854754,37,0,0,0.7957832283,0.3333333333,not-merged
serve#v#02,serve#v#15,1.722766598,0,0,17,0,0,0.7686862293,0.3333333333,not-merged
serve#v#08,serve#v#14,0.8472978604,0,0,3,0,0,0.9333408805,0.1538461538,merged
serve#v#08,serve#v#06,0.8472978604,0,0.05437324687,7,0,0,0.6925005898,0.1538461538,not-merged
serve#v#08,serve#v#05,0.8472978604,0,0.05475382512,7,0,0,0.5169987372,0.1538461538,not-merged
serve#v#08,serve#v#11,0.7672551527,0,0.05437324687,5,0,0,0.5036214241,0.1428571429,not-merged
serve#v#08,serve#v#10,0.9343092374,0,0.05031952368,16,0,0,0.8480855383,0.1666666667,not-merged
serve#v#08,serve#v#07,1.029619417,0,0.05394324868,15,0,0,0.6225594734,0.1818181818,not-merged
serve#v#08,serve#v#09,1.029619417,0,0.05031952368,1,0,0,0.7499916342,0.1818181818,not-merged
serve#v#08,serve#v#15,1.029619417,0,0,3,0,0,0.721829355,0.1818181818,not-merged
serve#v#14,serve#v#06,1.134979933,0,0,5,0,0,0.7135295836,0.2,not-merged
serve#v#14,serve#v#05,1.134979933,0,0,2,0,0,0.5241733063,0.2,not-merged
serve#v#14,serve#v#11,1.029619417,0,0,4,0,0,0.5343920045,0.1818181818,not-merged
serve#v#14,serve#v#10,1.252762968,0,0,10,0,0,0.8762074286,0.2222222222,not-merged
serve#v#14,serve#v#07,1.386294361,0,0,7,0,0,0.6009515218,0.25,not-merged
serve#v#14,serve#v#09,1.386294361,0,0,2,0,0,0.7712173395,0.25,not-merged
serve#v#14,serve#v#15,1.386294361,0,0,5,0,0,0.7350487181,0.25,not-merged
serve#v#06,serve#v#05,2.233592222,5,0.2220039053,130,0.7368669459,6.307003312,0.7863689317,0.8,merged
serve#v#06,serve#v#11,1.029619417,0,0.05798356832,9,0,0,0.6372662589,0.1818181818,merged
serve#v#06,serve#v#10,1.252762968,0,0.05339635584,17,0,0,0.717167965,0.2222222222,not-merged
serve#v#06,serve#v#07,1.386294361,0,0.05749482821,13,0,0,0.5725759714,0.25,not-merged
serve#v#06,serve#v#09,1.386294361,0,0.05339635584,8,0,0,0.6059464943,0.25,not-merged
serve#v#06,serve#v#15,1.386294361,0,0,6,0,0,0.5964808718,0.25,not-merged
serve#v#05,serve#v#11,1.029619417,0,0.05841656563,9,0,0,0.3584243671,0.1818181818,merged
serve#v#05,serve#v#10,1.252762968,0,0.05376333556,10,0,0,0.4831138052,0.2222222222,not-merged
serve#v#05,serve#v#07,1.386294361,0,0.05792053007,10,0,0,0.346498645,0.25,not-merged
serve#v#05,serve#v#09,1.386294361,0,0.05376333556,3,0,0,0.4250695417,0.25,not-merged
serve#v#05,serve#v#15,1.386294361,0,0,2,0,0,0.4452919158,0.25,not-merged
serve#v#11,serve#v#10,1.134979933,0,0.05339635584,19,0,0,0.5958983236,0.2,not-merged
serve#v#11,serve#v#07,1.252762968,0,0.05749482821,12,0,0,0.5493159015,0.2222222222,not-merged
serve#v#11,serve#v#09,1.252762968,0,0.05339635584,13,0,0,0.4452303697,0.2222222222,not-merged
serve#v#11,serve#v#15,1.252762968,0,0,11,0,0,0.4332055015,0.2222222222,not-merged
serve#v#10,serve#v#07,1.540445041,0,0.05298161095,26,0,0,0.6724566767,0.2857142857,merged
serve#v#10,serve#v#09,1.540445041,0,0.04948174223,25,0,0,0.7331566129,0.2857142857,not-merged
serve#v#10,serve#v#15,1.540445041,0,0,10,0,0,0.6682890231,0.2857142857,not-merged
serve#v#07,serve#v#09,1.722766598,0,0.05298161095,10,0,0,0.5715024823,0.3333333333,not-merged
serve#v#07,serve#v#15,1.722766598,0,0,7,0,0,0.4807524486,0.3333333333,not-merged
serve#v#09,serve#v#15,1.722766598,0,0,11,0,0,0.6242198086,0.3333333333,not-merged
nature#n#04,nature#n#01,2.028148247,3,0.08428608522,33,0.2873702941,2.392170178,0.5193825603,0.7142857143,merged
nature#n#04,nature#n#03,1.15267951,0,0.05477011308,19,0,0,0.409756741,0.2666666667,not-merged
nature#n#04,nature#n#02,1.440361582,0,0.05564690687,25,0,0,0.6318925039,0.3333333333,not-merged
nature#n#04,nature#n#05,1.072636802,0,0,28,0,0.5161886919,0.6610045743,0.4,not-merged
nature#n#01,nature#n#03,1.15267951,0,0.0525591543,8,0,0,0.297099039,0.2666666667,not-merged
nature#n#01,nature#n#02,1.440361582,0,0.05336606665,17,0,0,0.4568642168,0.3333333333,not-merged
nature#n#01,nature#n#05,1.072636802,0,0,12,0,0.5161886919,0.4449997932,0.4,not-merged
nature#n#03,nature#n#02,1.558144618,0,0.053967154,9,0.08935292626,0.9090738644,0.3988053931,0.4615384615,merged
nature#n#03,nature#n#05,0.7472144018,0,0,5,0,0,0.3169570635,0.1904761905,not-merged
nature#n#02,nature#n#05,0.9295359586,0,0,15,0,0,0.6187942711,0.2222222222,not-merged
art#n#01,art#n#03,0.9985288301,0,0.05774464025,70,0,0,0.7530091513,0.2352941176,not-merged
art#n#01,art#n#02,0.9295359586,0,0.06165603574,127,0,0,0.787664546,0.2222222222,not-merged
art#n#03,art#n#02,1.335001067,0,0.06251447507,114,0.1492037117,1.402631074,0.7528962802,0.5263157895,merged
use#v#03,use#v#01,2.233592222,6,0.2053270908,63,0.6332610319,4.204839818,0.8106027471,0.6666666667,merged
use#v#03,use#v#04,1.722766598,0,0.06222467926,13,0,0,0.6812909905,0.3333333333,not-merged
use#v#03,use#v#02,1.540445041,0,0.05487166114,13,0,0,0.7811290831,0.2857142857,not-merged
use#v#03,use#v#06,1.540445041,0,0,16,0,0,0.7414356552,0.2857142857,not-merged
use#v#01,use#v#04,2.233592222,0,0.08928160071,33,0,0,0.6820588294,0.5,not-merged
use#v#01,use#v#02,1.945910149,0,0.07488356237,12,0,0,0.8622085903,0.4,not-merged
use#v#01,use#v#06,1.945910149,0,0,27,0,0,0.7841011976,0.4,not-merged
use#v#04,use#v#02,1.945910149,0,0.06193905691,9,0,0,0.6784743926,0.4,merged
use#v#04,use#v#06,1.945910149,0,0,12,0,0,0.6299996957,0.4,not-merged
use#v#02,use#v#06,1.722766598,0,0,7,0,0,0.6963136609,0.3333333333,not-merged
live#v#07,live#v#02,2.233592222,0,0,12,0,0,0.3542150748,0.5,merged
dress_up#v#01,dress_up#v#02,1.252762968,0,0.04733556378,9,0,0,0.4841454124,0.2222222222,not-merged
equal#v#02,equal#v#03,1.722766598,0,0.0519785764,12,0,0,0.6745147931,0.3333333333,not-merged
yew#n#02,yew#n#01,0.8649974375,16,0,797,0,0.9090738644,0.7982969944,0.2857142857,merged
rock#n#02,rock#n#01,1.558144618,0,0.08203785003,185,0.1297968334,0.9090738644,0.887744601,0.4615384615,merged
reject#v#06,reject#v#04,1.540445041,0,0.04755008891,1,0,0,0.3812423044,0.2857142857,merged
