Unnamed: 0,Pos,Sense1,Sense2,Merge,lch,hso,jcn,leskvalue,linvalue,resvalue,vecvalue,wupvalue,pertainyms,antonyms,deriv,lemmas,verbgroup,verbframe,hyper_min,hyper_max,topic_similarity,wn_domain_feature,wn_oed_feature
3891,v,point#v#3,point#v#11,merged,2.23359222150709,5.0,0.35263820335121604,210.0,0.844303349166283,7.68882339299788,0.672488324975665,0.833333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,,1.0,1.0
3892,v,point#v#3,point#v#7,not-merged,1.02961941718116,0.0,0.0,3.0,0.0,0.0,0.408890579538798,0.181818181818182,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,1.0
3893,v,point#v#3,point#v#8,not-merged,1.02961941718116,0.0,0.0,5.0,0.0,0.0,0.426139118213381,0.181818181818182,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,1.0
3894,v,point#v#3,point#v#9,not-merged,1.02961941718116,0.0,0.0,7.0,0.0,0.0,0.405724299347242,0.181818181818182,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,1.0
3895,v,point#v#4,point#v#6,merged,1.13497993283898,0.0,0.0,9.0,0.0,0.0,0.4921446562709779,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,0.0
3896,v,point#v#4,point#v#10,merged,1.7227665977411002,0.0,0.0,13.0,0.0,0.0,0.649945297187645,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,0.0
3897,v,point#v#4,point#v#11,merged,1.25276296849537,0.0,0.059536750296938,22.0,0.0,0.0,0.608082116123791,0.222222222222222,0.0,0.0,0.0,2.0,0.0,1.0,,,,1.0,0.0
3898,v,point#v#4,point#v#7,not-merged,1.38629436111989,0.0,0.0,4.0,0.0,0.0,0.3297454826502019,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,0.0
3899,v,point#v#4,point#v#8,not-merged,1.38629436111989,0.0,0.0,6.0,0.0,0.0,0.33499846130530203,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,0.0
3900,v,point#v#4,point#v#9,not-merged,1.38629436111989,0.0,0.0,11.0,0.0,0.0,0.344688211078595,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,0.0
3901,v,point#v#6,point#v#10,merged,1.13497993283898,0.0,0.0,7.0,0.0,0.0,0.532695140913596,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,0.0
3902,v,point#v#6,point#v#11,merged,0.8472978603872041,0.0,0.0,4.0,0.0,0.0,0.504456056155759,0.153846153846154,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,0.0
3903,v,point#v#6,point#v#7,not-merged,0.9343092373768328,0.0,0.0,2.0,0.0,0.0,0.526788170786809,0.166666666666667,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,0.0
3904,v,point#v#6,point#v#8,not-merged,0.9343092373768328,0.0,0.0,4.0,0.0,0.0,0.5654247433575539,0.166666666666667,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,0.0
3905,v,point#v#6,point#v#9,not-merged,0.9343092373768328,0.0,0.0,5.0,0.0,0.0,0.5227381602239229,0.166666666666667,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,0.0
3906,v,point#v#10,point#v#11,merged,1.25276296849537,0.0,0.0,7.0,0.0,0.0,0.696845200352468,0.222222222222222,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,1.0
3907,v,point#v#10,point#v#7,not-merged,1.38629436111989,0.0,0.0,5.0,0.0,0.0,0.370804567816328,0.25,0.0,0.0,1.0,1.0,0.0,0.0,,,,1.0,1.0
3908,v,point#v#10,point#v#8,not-merged,1.38629436111989,0.0,0.0,7.0,0.0,0.0,0.35475718718090504,0.25,0.0,0.0,1.0,1.0,0.0,0.0,,,,1.0,1.0
3909,v,point#v#10,point#v#9,not-merged,1.38629436111989,0.0,0.0,8.0,0.0,0.0,0.383445392234998,0.25,0.0,0.0,1.0,1.0,0.0,0.0,,,,1.0,1.0
3910,v,point#v#11,point#v#7,not-merged,1.02961941718116,0.0,0.0,5.0,0.0,0.0,0.405527484592048,0.181818181818182,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,1.0
3911,v,point#v#11,point#v#8,not-merged,1.02961941718116,0.0,0.0,6.0,0.0,0.0,0.41117009152984096,0.181818181818182,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,1.0
3912,v,point#v#11,point#v#9,not-merged,1.02961941718116,0.0,0.0,11.0,0.0,0.0,0.410702882536323,0.181818181818182,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,1.0
3913,v,point#v#7,point#v#8,merged,2.23359222150709,5.0,0.0,42.0,0.0,8.71844281017904,0.8746588274034309,0.8,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,,1.0,1.0
3914,v,point#v#7,point#v#9,merged,2.23359222150709,5.0,0.0,39.0,0.0,8.71844281017904,0.7845135102523141,0.8,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,,1.0,1.0
3915,v,point#v#8,point#v#9,merged,2.23359222150709,5.0,0.0,41.0,0.0,8.71844281017904,0.8385567387672191,0.8,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,,1.0,1.0
3916,v,repay#v#3,repay#v#1,not-merged,1.38629436111989,0.0,0.0,7.0,0.0,0.0,0.5874917229233989,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,0.0
3917,v,repay#v#3,repay#v#2,not-merged,1.54044504094715,0.0,0.0,5.0,0.0,0.0,0.6472051643456851,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,0.0
3918,v,repay#v#3,repay#v#4,not-merged,1.38629436111989,0.0,0.0,2.0,0.0,0.0,0.373443524638426,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,0.0
3919,v,repay#v#1,repay#v#2,merged,1.94591014905531,4.0,0.0800492227141343,9.0,0.383104648336057,3.87899132846629,0.84938061511789,0.666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,0.5,1.5,,1.0,0.0
3920,v,repay#v#1,repay#v#4,merged,1.13497993283898,0.0,0.0530110207405808,4.0,0.0,0.0,0.459309327223252,0.2,0.0,0.0,0.0,2.0,0.0,0.0,,,,1.0,0.0
3921,v,repay#v#2,repay#v#4,merged,1.25276296849537,0.0,0.0484126427704803,4.0,0.0,0.0,0.481294098523144,0.222222222222222,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,1.0
3922,n,contest#n#1,contest#n#2,not-merged,1.84582669049833,2.0,0.0724346341037998,48.0,0.198384109966082,1.70830062448497,0.625017585763634,0.7058823529411771,0.0,0.0,0.0,1.0,,,2.0,6.0,0.8831896915638898,1.0,1.0
3923,v,date#v#3,date#v#2,not-merged,1.25276296849537,0.0,0.042683329933691005,20.0,0.0,0.0,0.28575478706504104,0.222222222222222,0.0,0.0,1.0,1.0,0.0,1.0,,,,1.0,1.0
3924,v,date#v#3,date#v#5,not-merged,1.38629436111989,0.0,0.042683329933691005,18.0,0.0,0.0,0.307404305204976,0.25,0.0,0.0,1.0,1.0,0.0,1.0,,,,1.0,1.0
3925,v,date#v#2,date#v#5,merged,2.63905732961526,16.0,12229299.511603098,117.0,1.0,11.714175083733,0.6459915350139871,0.9090909090909092,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,,1.0,0.0
3926,n,cake#n#1,cake#n#2,not-merged,1.23969088692802,0.0,0.0,22.0,0.0,0.9090738644370292,0.561862852559811,0.375,0.0,0.0,0.0,1.0,,,4.0,5.0,0.95629218106465,1.0,1.0
3927,n,cake#n#1,cake#n#3,not-merged,1.23969088692802,0.0,0.0466849894828656,27.0,0.0782392443019072,0.9090738644370292,0.744977633564663,0.375,0.0,0.0,0.0,1.0,,,4.0,5.0,0.8884863350092175,1.0,1.0
3928,n,cake#n#2,cake#n#3,not-merged,1.44036158239017,0.0,0.0,23.0,0.0,3.3753309029977,0.55544763092977,0.5,0.0,0.0,0.0,1.0,,,3.0,5.0,0.8916362330093801,1.0,1.0
3929,v,switch#v#5,switch#v#1,not-merged,1.38629436111989,0.0,0.0552174097409614,7.0,0.0,0.0,0.395255432771556,0.25,0.0,0.0,1.0,1.0,0.0,0.0,,,,1.0,1.0
3930,v,switch#v#5,switch#v#3,not-merged,1.7227665977411002,0.0,0.0571294908984803,16.0,0.0,0.0,0.700747727533814,0.33333333333333304,0.0,0.0,1.0,1.0,0.0,1.0,,,,1.0,1.0
3931,v,switch#v#5,switch#v#7,not-merged,1.38629436111989,0.0,0.0,5.0,0.0,0.0,0.420371054413716,0.25,0.0,0.0,1.0,2.0,0.0,1.0,,,,1.0,1.0
3932,v,switch#v#1,switch#v#3,merged,1.7227665977411002,0.0,0.0519785763996078,16.0,0.0,0.0,0.486271099312237,0.33333333333333304,0.0,0.0,1.0,1.0,0.0,1.0,,,,1.0,1.0
3933,v,switch#v#1,switch#v#7,merged,2.23359222150709,5.0,0.0,20.0,0.0,7.0228272015038895,0.663127844364089,0.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,1.0,1.0
3934,v,switch#v#3,switch#v#7,merged,1.7227665977411002,0.0,0.0,9.0,0.0,0.0,0.501899664236242,0.33333333333333304,0.0,0.0,1.0,1.0,0.0,1.0,,,,1.0,1.0
3935,n,scale#n#1,scale#n#7,not-merged,1.23969088692802,0.0,0.0,50.0,0.0,2.78364067947684,0.7643822527348859,0.5,0.0,0.0,0.0,1.0,,,4.0,7.0,0.82900863428267,1.0,0.0
3936,n,scale#n#1,scale#n#2,not-merged,1.3350010667323402,0.0,0.0543499851757429,9.0,0.0531286624341043,0.5161886919056701,0.26227145449843603,0.470588235294118,0.0,0.0,0.0,1.0,,,3.5,5.5,0.8937910131731598,1.0,0.0
3937,n,scale#n#1,scale#n#3,not-merged,1.07263680226485,0.0,0.0528818082278711,27.0,0.0517677738716331,0.5161886919056701,0.44499458815453297,0.4,0.0,0.0,1.0,1.0,,,5.0,7.0,0.9543524553483412,1.0,0.0
3938,n,scale#n#1,scale#n#4,not-merged,0.80437281567017,0.0,0.0496899505785885,32.0,0.0,0.0,0.547867966724223,0.2,0.0,0.0,1.0,1.0,,,7.0,7.0,0.9019165785655175,1.0,0.0
3939,n,scale#n#1,scale#n#8,not-merged,0.7472144018302209,0.0,0.0496899505785885,27.0,0.0,0.0,0.407737243937534,0.19047619047619,0.0,0.0,1.0,1.0,,,7.5,7.5,0.8611598800291635,1.0,0.0
3940,n,scale#n#1,scale#n#5,not-merged,0.80437281567017,0.0,0.0475260677464269,14.0,0.0,0.0,0.26836517750425,0.2,0.0,0.0,0.0,1.0,,,7.0,7.0,0.9903558880583516,1.0,0.0
3941,n,scale#n#1,scale#n#6,not-merged,0.929535958624176,0.0,0.0,31.0,0.0,0.0,0.573000335908135,0.222222222222222,0.0,0.0,0.0,1.0,,,6.0,6.0,,1.0,0.0
3942,n,scale#n#1,scale#n#9,not-merged,0.80437281567017,0.0,0.0,38.0,0.0,0.0,0.482189300780415,0.2,0.0,0.0,0.0,1.0,,,7.0,7.0,0.9270677015155704,1.0,0.0
3943,n,scale#n#1,scale#n#10,not-merged,0.929535958624176,0.0,0.0,29.0,0.0,0.0,0.445013051999139,0.222222222222222,0.0,0.0,1.0,1.0,,,6.0,6.0,0.7647370359740401,1.0,0.0
3944,n,scale#n#7,scale#n#2,not-merged,1.3350010667323402,0.0,0.0,6.0,0.0,0.5161886919056701,0.280002435816406,0.470588235294118,0.0,0.0,0.0,1.0,,,3.5,5.5,0.975756267862782,1.0,0.0
3945,n,scale#n#7,scale#n#3,not-merged,1.07263680226485,0.0,0.0,33.0,0.0,0.5161886919056701,0.483748150079051,0.4,0.0,0.0,0.0,1.0,,,5.0,7.0,0.6893893647871719,1.0,0.0
3946,n,scale#n#7,scale#n#4,not-merged,0.80437281567017,0.0,0.0,38.0,0.0,0.0,0.528696693892454,0.2,0.0,0.0,0.0,1.0,,,7.0,7.0,0.9680130350556394,1.0,0.0
3947,n,scale#n#7,scale#n#8,not-merged,0.7472144018302209,0.0,0.0,28.0,0.0,0.0,0.351770698256214,0.19047619047619,0.0,0.0,0.0,1.0,,,7.5,7.5,0.8526975468651486,1.0,0.0
3948,n,scale#n#7,scale#n#5,not-merged,0.80437281567017,0.0,0.0,20.0,0.0,0.0,0.301737154767894,0.2,0.0,0.0,0.0,1.0,,,7.0,7.0,0.8111479179712134,1.0,0.0
3949,n,scale#n#7,scale#n#6,not-merged,0.929535958624176,0.0,0.0,27.0,0.0,0.0,0.607691804518519,0.222222222222222,0.0,0.0,0.0,1.0,,,6.0,6.0,,1.0,0.0
3950,n,scale#n#7,scale#n#9,not-merged,0.80437281567017,0.0,0.0,37.0,0.0,0.0,0.534221989054568,0.2,0.0,0.0,0.0,1.0,,,7.0,7.0,0.9266978457095454,1.0,0.0
3951,n,scale#n#7,scale#n#10,not-merged,0.929535958624176,0.0,0.0,36.0,0.0,0.0,0.471468857665312,0.222222222222222,0.0,0.0,0.0,1.0,,,6.0,6.0,0.9094757902015226,1.0,0.0
3952,n,scale#n#2,scale#n#3,merged,1.84582669049833,2.0,0.11508155698465597,8.0,0.5849443880835451,6.1231170819818495,0.4715978793001939,0.7058823529411771,0.0,0.0,0.0,1.0,,,1.5,5.5,0.7662245468857302,1.0,1.0
3953,n,scale#n#2,scale#n#4,not-merged,0.998528830111127,0.0,0.0473528672637054,5.0,0.0,0.0,0.289353739359823,0.235294117647059,0.0,0.0,0.0,1.0,,,5.5,5.5,0.9734683691001031,1.0,1.0
3954,n,scale#n#2,scale#n#8,not-merged,0.929535958624176,0.0,0.0473528672637054,4.0,0.0,0.0,0.295990929960771,0.222222222222222,0.0,0.0,0.0,1.0,,,6.0,6.0,0.8828877962943242,1.0,1.0
3955,n,scale#n#2,scale#n#5,not-merged,0.998528830111127,0.0,0.0453837136132108,4.0,0.0,0.0,0.4307974451338629,0.235294117647059,0.0,0.0,0.0,1.0,,,5.5,5.5,0.8722218637359641,1.0,1.0
3956,n,scale#n#2,scale#n#6,not-merged,1.15267950993839,0.0,0.0,4.0,0.0,0.0,0.231472162095029,0.266666666666667,0.0,0.0,0.0,1.0,,,4.5,4.5,,1.0,1.0
3957,n,scale#n#2,scale#n#9,not-merged,0.998528830111127,0.0,0.0,5.0,0.0,0.0,0.200200410734024,0.235294117647059,0.0,0.0,0.0,1.0,,,5.5,5.5,0.9775040509211941,1.0,1.0
3958,n,scale#n#2,scale#n#10,not-merged,1.15267950993839,0.0,0.0,5.0,0.0,0.0,0.27928258894885605,0.266666666666667,0.0,0.0,0.0,1.0,,,4.5,4.5,0.9264024452024676,1.0,1.0
3959,n,scale#n#3,scale#n#4,not-merged,0.80437281567017,0.0,0.0462344983045985,23.0,0.0,0.0,0.359783991408494,0.2,0.0,0.0,1.0,1.0,,,7.0,7.0,0.8081999568702694,1.0,1.0
3960,n,scale#n#3,scale#n#8,not-merged,0.7472144018302209,0.0,0.0462344983045985,18.0,0.0,0.0,0.346648178512092,0.19047619047619,0.0,0.0,1.0,1.0,,,7.5,7.5,0.8456096223024976,1.0,1.0
3961,n,scale#n#3,scale#n#5,not-merged,0.80437281567017,0.0,0.0443554147665822,10.0,0.0,0.0,0.3811426812747379,0.2,0.0,0.0,0.0,1.0,,,7.0,7.0,0.9776118187511702,1.0,1.0
3962,n,scale#n#3,scale#n#6,not-merged,0.929535958624176,0.0,0.0,33.0,0.0,0.0,0.40879743810790703,0.222222222222222,0.0,0.0,0.0,1.0,,,6.0,6.0,,1.0,1.0
3963,n,scale#n#3,scale#n#9,not-merged,0.80437281567017,0.0,0.0,28.0,0.0,0.0,0.321899823413995,0.2,0.0,0.0,0.0,1.0,,,7.0,7.0,0.8459787548481535,1.0,1.0
3964,n,scale#n#3,scale#n#10,not-merged,0.929535958624176,0.0,0.0,31.0,0.0,0.0,0.40396616533811097,0.222222222222222,0.0,0.0,1.0,1.0,,,6.0,6.0,0.6888767706541825,1.0,1.0
3965,n,scale#n#4,scale#n#8,merged,1.84582669049833,2.0,0.0792448966085788,23.0,0.421438827182591,4.5960417072092,0.278799956955771,0.7619047619047621,0.0,0.0,1.0,1.0,,,1.5,7.5,0.8927898323641009,1.0,1.0
3966,n,scale#n#4,scale#n#5,not-merged,1.23969088692802,0.0,0.0555804779953713,17.0,0.20836246958891,2.36777727373045,0.3440101855276789,0.5,0.0,0.0,0.0,1.0,,,4.0,7.0,0.9033206433871172,1.0,1.0
3967,n,scale#n#4,scale#n#6,not-merged,1.07263680226485,0.0,0.0,27.0,0.0,0.9090738644370292,0.456443497981018,0.33333333333333304,0.0,0.0,0.0,1.0,,,5.0,6.0,,1.0,1.0
3968,n,scale#n#4,scale#n#9,not-merged,1.44036158239017,0.0,0.0,25.0,0.0,2.4759673485965,0.390389694953533,0.6,0.0,0.0,0.0,1.0,,,3.0,7.0,0.9523039481184572,1.0,1.0
3969,n,scale#n#4,scale#n#10,not-merged,1.44036158239017,0.0,0.0,29.0,0.0,2.36777727373045,0.36926243300116,0.555555555555556,0.0,0.0,1.0,1.0,,,3.0,6.0,0.8923515780310893,1.0,1.0
3970,n,scale#n#8,scale#n#5,not-merged,1.15267950993839,0.0,0.0555804779953713,14.0,0.20836246958891,2.36777727373045,0.22281243263688105,0.4761904761904761,0.0,0.0,0.0,1.0,,,4.5,7.5,0.8875518737505279,1.0,0.0
3971,n,scale#n#8,scale#n#6,not-merged,0.998528830111127,0.0,0.0,19.0,0.0,0.9090738644370292,0.277228158523555,0.315789473684211,0.0,0.0,0.0,1.0,,,5.5,6.5,,1.0,0.0
3972,n,scale#n#8,scale#n#9,not-merged,1.3350010667323402,0.0,0.0,19.0,0.0,2.4759673485965,0.236790339029645,0.5714285714285711,0.0,0.0,0.0,1.0,,,3.5,7.5,0.9309127780768928,1.0,0.0
3973,n,scale#n#8,scale#n#10,not-merged,1.3350010667323402,0.0,0.0,22.0,0.0,2.36777727373045,0.23526541070302495,0.526315789473684,0.0,0.0,1.0,1.0,,,3.5,6.5,0.9298596842263002,1.0,0.0
3974,n,scale#n#5,scale#n#6,merged,1.07263680226485,0.0,0.0,13.0,0.0,0.9090738644370292,0.29551177764555703,0.33333333333333304,0.0,0.0,0.0,1.0,,,5.0,6.0,,1.0,0.0
3975,n,scale#n#5,scale#n#9,merged,1.23969088692802,0.0,0.0,14.0,0.0,2.36777727373045,0.260958517765734,0.5,0.0,0.0,0.0,1.0,,,4.0,7.0,0.9178425823207832,1.0,0.0
3976,n,scale#n#5,scale#n#10,merged,1.69167601067107,0.0,0.0,15.0,0.0,4.66337301748518,0.320107954343862,0.666666666666667,0.0,0.0,0.0,1.0,,,2.0,6.0,0.7676311078166469,1.0,0.0
3977,n,scale#n#6,scale#n#9,merged,1.07263680226485,0.0,0.0,24.0,0.0,0.9090738644370292,0.4605351526183351,0.33333333333333304,0.0,0.0,0.0,1.0,,,5.0,6.0,,1.0,0.0
3978,n,scale#n#6,scale#n#10,merged,1.23969088692802,0.0,0.0,26.0,0.0,0.9090738644370292,0.47044870439104,0.375,0.0,0.0,0.0,1.0,,,4.0,5.0,,1.0,0.0
3979,n,scale#n#9,scale#n#10,merged,1.44036158239017,0.0,0.0,32.0,0.0,2.36777727373045,0.479512270922208,0.555555555555556,0.0,0.0,0.0,1.0,,,3.0,6.0,0.9319524880712272,1.0,1.0
3980,v,find#v#4,find#v#5,not-merged,1.7227665977411002,0.0,0.0799463865729669,21.0,0.0,0.0,0.7094359677544001,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,1.0
3981,v,find#v#4,find#v#10,not-merged,1.94591014905531,0.0,0.0668863671970103,13.0,0.0,0.0,0.495250438873678,0.4,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,1.0
3982,v,find#v#4,find#v#11,not-merged,1.38629436111989,0.0,0.0666316265823107,8.0,0.0,0.0,0.335473557685544,0.25,0.0,0.0,1.0,1.0,0.0,0.0,,,,1.0,1.0
3984,v,find#v#4,find#v#1,not-merged,2.23359222150709,0.0,0.0786340477695954,15.0,0.0,0.0,0.4373001164912821,0.5,0.0,0.0,1.0,1.0,0.0,1.0,,,,1.0,1.0
3985,v,find#v#4,find#v#2,not-merged,1.7227665977411002,0.0,0.0818525926288457,39.0,0.0,0.0,0.696611720313521,0.33333333333333304,0.0,0.0,1.0,1.0,0.0,1.0,,,,1.0,1.0
3986,v,find#v#4,find#v#3,not-merged,1.94591014905531,0.0,0.077170618978696,35.0,0.0,0.0,0.607359489125443,0.4,0.0,0.0,1.0,1.0,0.0,1.0,,,,1.0,1.0
3987,v,find#v#4,find#v#6,not-merged,1.54044504094715,0.0,0.0795012958748757,13.0,0.0,0.0,0.7101995781173509,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,1.0
3988,v,find#v#4,find#v#7,not-merged,1.94591014905531,0.0,0.0710232246705026,14.0,0.0,0.0,0.5091310883842151,0.4,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,1.0
3989,v,find#v#4,find#v#8,not-merged,1.54044504094715,0.0,0.072286883558485,8.0,0.0,0.0,0.5650579146653829,0.28571428571428603,0.0,0.0,1.0,1.0,0.0,1.0,,,,1.0,1.0
3990,v,find#v#4,find#v#9,not-merged,1.94591014905531,0.0,0.0714747548038343,13.0,0.0,0.0,0.65290265720963,0.4,0.0,0.0,1.0,1.0,0.0,0.0,,,,1.0,1.0
3991,v,find#v#4,find#v#12,not-merged,1.94591014905531,0.0,0.0770798035330094,22.0,0.0,0.0,0.527245360153169,0.4,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,1.0
3992,v,find#v#4,find#v#13,not-merged,1.94591014905531,0.0,0.0647533928318305,11.0,0.0,0.0,0.711333625578056,0.4,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,1.0
3993,v,find#v#4,find#v#14,not-merged,1.94591014905531,0.0,0.0681986461417167,27.0,0.0,0.0,0.506773611058868,0.4,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,1.0
3994,v,find#v#4,find#v#15,not-merged,1.94591014905531,0.0,0.0,8.0,0.0,0.0,0.586242970895861,0.4,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,1.0
3995,v,find#v#4,find#v#16,not-merged,1.13497993283898,0.0,0.0560503508985618,7.0,0.0,0.0,0.36239349711472,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,1.0
3996,v,find#v#5,find#v#10,not-merged,1.54044504094715,0.0,0.0657667165990184,17.0,0.0,0.0,0.613513854148794,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,0.0
3997,v,find#v#5,find#v#11,not-merged,1.38629436111989,0.0,0.11095425334451403,7.0,0.4094825981552561,3.1248472945576,0.4268662379948471,0.4,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,,1.0,0.0
3999,v,find#v#5,find#v#1,not-merged,1.7227665977411002,0.0,0.0770910916511066,9.0,0.0,0.0,0.6146817202870329,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,0.0
4000,v,find#v#5,find#v#2,not-merged,1.38629436111989,0.0,0.0801820847392297,18.0,0.0,0.0,0.7873834864297808,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,0.0
4001,v,find#v#5,find#v#3,not-merged,1.54044504094715,0.0,0.0756840163314014,25.0,0.0,0.0,0.639566959071574,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,0.0
4002,v,find#v#5,find#v#6,not-merged,1.25276296849537,0.0,0.0779244590589892,14.0,0.0,0.0,0.8660839024188991,0.222222222222222,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,0.0
4003,v,find#v#5,find#v#7,not-merged,1.54044504094715,0.0,0.0697620981234623,22.0,0.0,0.0,0.638592298193156,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,0.0
4004,v,find#v#5,find#v#8,not-merged,1.25276296849537,0.0,0.0709808939722077,5.0,0.0,0.0,0.7269388253328259,0.222222222222222,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,0.0
4005,v,find#v#5,find#v#9,not-merged,1.54044504094715,0.0,0.0701976862260791,24.0,0.0,0.0,0.7490271904825669,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,0.0
4006,v,find#v#5,find#v#12,not-merged,1.54044504094715,0.0,0.0755966641131082,15.0,0.0,0.0,0.6318617956659189,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,0.0
4007,v,find#v#5,find#v#13,not-merged,1.54044504094715,0.0,0.06370345338591,19.0,0.0,0.0,0.8565240082781559,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,0.0
4008,v,find#v#5,find#v#14,not-merged,1.54044504094715,0.0,0.0670350126929342,21.0,0.0,0.0,0.615756091990803,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,0.0
4009,v,find#v#5,find#v#15,not-merged,1.54044504094715,0.0,0.0,7.0,0.0,0.0,0.7164563647066741,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,0.0
4010,v,find#v#5,find#v#16,not-merged,0.9343092373768328,0.0,0.0552619568403521,6.0,0.0,0.0,0.48499893290831,0.166666666666667,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,0.0
4011,v,find#v#10,find#v#11,not-merged,1.25276296849537,0.0,0.0564819694754298,2.0,0.0,0.0,0.5652878380057049,0.222222222222222,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,1.0
4013,v,find#v#10,find#v#1,not-merged,1.94591014905531,0.0,0.0648760259392847,6.0,0.0,0.0,0.4657625376678371,0.4,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,1.0
4014,v,find#v#10,find#v#2,not-merged,1.54044504094715,0.0,0.0670512687057665,19.0,0.0,0.0,0.5280581594550929,0.28571428571428603,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,1.0
4015,v,find#v#10,find#v#3,not-merged,2.23359222150709,5.0,0.134379898842614,98.0,0.524656322016916,4.10679365809324,0.740606498295304,0.666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0
4016,v,find#v#10,find#v#6,not-merged,1.38629436111989,0.0,0.0654652131962499,14.0,0.0,0.0,0.576801081579056,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,1.0
4017,v,find#v#10,find#v#7,not-merged,2.23359222150709,5.0,0.116778897329904,92.0,0.489580727140235,4.10679365809324,0.79504310551812,0.666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,1.0
4018,v,find#v#10,find#v#8,not-merged,1.38629436111989,0.0,0.0604937064723728,2.0,0.0,0.0,0.5759519657275911,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,,1.0,1.0
4019,v,find#v#10,find#v#9,not-merged,1.7227665977411002,0.0,0.0599239057199098,14.0,0.0,0.0,0.5195512206591589,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,1.0
4020,v,find#v#10,find#v#12,not-merged,1.7227665977411002,0.0,0.0638144013410912,9.0,0.0,0.0,0.572710778507075,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,1.0
4021,v,find#v#10,find#v#13,not-merged,1.7227665977411002,0.0,0.0551265389723001,8.0,0.0,0.0,0.557949501206307,0.33333333333333304,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,1.0
