,Unnamed: 0,Pos,Sense1,Sense2,Merge,pertainyms,antonyms,deriv,lemmas,verbgroup,verbframe,hyper_min,hyper_max
283,373,v,play#v#06,play#v#10,not-merged,0.0,0.0,0.0,1.0,0,1,,
284,374,v,play#v#06,play#v#18,not-merged,0.0,0.0,0.0,1.0,0,1,,
285,375,v,play#v#06,play#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,,
286,376,v,play#v#06,play#v#31,not-merged,0.0,0.0,0.0,1.0,0,1,,
287,377,v,play#v#06,play#v#15,not-merged,0.0,0.0,0.0,1.0,0,1,,
288,378,v,play#v#06,play#v#32,not-merged,0.0,0.0,0.0,1.0,0,1,,
289,379,v,play#v#06,play#v#33,not-merged,0.0,0.0,0.0,1.0,0,0,,
290,380,v,play#v#06,play#v#20,not-merged,0.0,0.0,0.0,1.0,0,0,,
291,381,v,play#v#06,play#v#16,not-merged,0.0,0.0,1.0,1.0,0,1,,
292,382,v,play#v#06,play#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
293,383,v,play#v#06,play#v#22,not-merged,0.0,0.0,0.0,1.0,0,0,,
294,384,v,play#v#06,play#v#24,not-merged,0.0,0.0,0.0,1.0,0,1,,
295,385,v,play#v#06,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,1,,
296,386,v,play#v#06,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,1,,
297,387,v,play#v#03,play#v#07,merged,0.0,0.0,1.0,1.0,0,0,,
298,388,v,play#v#03,play#v#14,not-merged,0.0,0.0,0.0,1.0,0,0,0.0,2.0
299,389,v,play#v#03,play#v#26,not-merged,0.0,0.0,0.0,1.0,0,1,,
300,390,v,play#v#03,play#v#11,not-merged,0.0,0.0,1.0,1.0,0,1,,
301,391,v,play#v#03,play#v#05,not-merged,0.0,0.0,1.0,1.0,0,1,,
302,392,v,play#v#03,play#v#12,not-merged,0.0,0.0,0.0,1.0,0,0,,
303,393,v,play#v#03,play#v#29,not-merged,0.0,0.0,0.0,1.0,0,0,,
304,394,v,play#v#03,play#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,,
305,395,v,play#v#03,play#v#18,not-merged,0.0,0.0,0.0,1.0,0,0,,
306,396,v,play#v#03,play#v#13,not-merged,0.0,0.0,0.0,1.0,0,1,,
307,397,v,play#v#03,play#v#31,not-merged,0.0,0.0,0.0,1.0,0,0,,
308,398,v,play#v#03,play#v#15,not-merged,0.0,0.0,0.0,1.0,0,0,,
309,399,v,play#v#03,play#v#32,not-merged,0.0,0.0,0.0,1.0,0,0,,
310,400,v,play#v#03,play#v#33,not-merged,0.0,0.0,0.0,1.0,0,0,,
311,401,v,play#v#03,play#v#20,not-merged,0.0,0.0,0.0,1.0,0,0,,
312,402,v,play#v#03,play#v#16,not-merged,0.0,0.0,1.0,1.0,0,0,,
313,403,v,play#v#03,play#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
314,404,v,play#v#03,play#v#22,not-merged,0.0,0.0,0.0,1.0,0,1,,
315,405,v,play#v#03,play#v#24,not-merged,0.0,0.0,0.0,1.0,0,0,,
316,406,v,play#v#03,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,1,,
317,407,v,play#v#03,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,0,,
318,408,v,play#v#07,play#v#14,not-merged,0.0,0.0,0.0,1.0,0,1,,
319,409,v,play#v#07,play#v#26,not-merged,0.0,0.0,0.0,1.0,0,0,,
320,410,v,play#v#07,play#v#11,not-merged,0.0,0.0,1.0,1.0,0,0,,
321,411,v,play#v#07,play#v#05,not-merged,0.0,0.0,1.0,1.0,0,0,,
322,412,v,play#v#07,play#v#12,not-merged,0.0,0.0,0.0,1.0,0,1,,
323,413,v,play#v#07,play#v#29,not-merged,0.0,0.0,0.0,1.0,0,1,,
324,414,v,play#v#07,play#v#10,not-merged,0.0,0.0,0.0,1.0,0,1,,
325,415,v,play#v#07,play#v#18,not-merged,0.0,0.0,0.0,1.0,0,1,,
326,416,v,play#v#07,play#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,,
327,417,v,play#v#07,play#v#31,not-merged,0.0,0.0,0.0,1.0,0,1,,
328,418,v,play#v#07,play#v#15,not-merged,0.0,0.0,0.0,1.0,0,1,,
329,419,v,play#v#07,play#v#32,not-merged,0.0,0.0,0.0,1.0,0,1,,
330,420,v,play#v#07,play#v#33,not-merged,0.0,0.0,0.0,1.0,0,0,,
331,421,v,play#v#07,play#v#20,not-merged,0.0,0.0,0.0,1.0,0,0,,
332,422,v,play#v#07,play#v#16,not-merged,0.0,0.0,1.0,1.0,0,1,,
333,423,v,play#v#07,play#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
334,424,v,play#v#07,play#v#22,not-merged,0.0,0.0,0.0,1.0,0,0,,
335,425,v,play#v#07,play#v#24,not-merged,0.0,0.0,0.0,1.0,0,1,,
336,426,v,play#v#07,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,1,,
337,427,v,play#v#07,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,1,,
338,429,v,play#v#14,play#v#11,not-merged,0.0,0.0,1.0,1.0,0,0,,
339,430,v,play#v#14,play#v#05,not-merged,0.0,0.0,1.0,1.0,0,0,,
340,431,v,play#v#14,play#v#12,not-merged,0.0,0.0,0.0,1.0,0,1,,
341,434,v,play#v#14,play#v#18,not-merged,0.0,0.0,0.0,1.0,0,1,,
342,435,v,play#v#14,play#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,,
343,436,v,play#v#14,play#v#31,not-merged,0.0,0.0,1.0,1.0,0,1,,
344,437,v,play#v#14,play#v#15,not-merged,0.0,0.0,1.0,1.0,0,1,,
345,438,v,play#v#14,play#v#32,not-merged,0.0,0.0,1.0,1.0,0,1,,
346,439,v,play#v#14,play#v#33,not-merged,0.0,0.0,1.0,1.0,0,0,,
347,442,v,play#v#14,play#v#09,not-merged,0.0,0.0,1.0,1.0,0,0,,
348,443,v,play#v#14,play#v#22,not-merged,0.0,0.0,0.0,1.0,0,0,,
349,445,v,play#v#14,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,1,,
350,446,v,play#v#14,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,1,,
351,447,v,play#v#26,play#v#11,not-merged,0.0,0.0,1.0,1.0,0,0,,
352,448,v,play#v#26,play#v#05,not-merged,0.0,0.0,1.0,1.0,0,0,,
353,449,v,play#v#26,play#v#12,not-merged,0.0,0.0,0.0,1.0,0,0,,
354,452,v,play#v#26,play#v#18,not-merged,0.0,0.0,0.0,1.0,0,0,,
355,453,v,play#v#26,play#v#13,not-merged,0.0,0.0,0.0,1.0,0,1,,
356,454,v,play#v#26,play#v#31,not-merged,0.0,0.0,1.0,1.0,0,0,,
357,455,v,play#v#26,play#v#15,not-merged,0.0,0.0,1.0,1.0,0,0,,
358,456,v,play#v#26,play#v#32,not-merged,0.0,0.0,1.0,1.0,0,0,,
359,457,v,play#v#26,play#v#33,not-merged,0.0,0.0,1.0,1.0,0,0,,
360,460,v,play#v#26,play#v#09,not-merged,0.0,0.0,1.0,1.0,0,1,,
361,461,v,play#v#26,play#v#22,not-merged,0.0,0.0,0.0,1.0,0,0,,
362,463,v,play#v#26,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,1,,
363,464,v,play#v#26,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,0,,
364,465,v,play#v#11,play#v#05,merged,0.0,0.0,1.0,1.0,0,1,,
365,477,v,play#v#11,play#v#09,not-merged,0.0,0.0,1.0,1.0,0,0,,
366,478,v,play#v#11,play#v#22,not-merged,0.0,0.0,0.0,1.0,0,1,,
367,480,v,play#v#11,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,0,,
368,481,v,play#v#11,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,0,,
369,482,v,play#v#05,play#v#12,merged,0.0,0.0,0.0,1.0,0,0,,
370,483,v,play#v#05,play#v#29,not-merged,0.0,0.0,1.0,1.0,0,0,,
371,484,v,play#v#05,play#v#10,not-merged,0.0,0.0,1.0,1.0,0,0,,
372,485,v,play#v#05,play#v#18,not-merged,0.0,0.0,0.0,1.0,0,0,,
373,486,v,play#v#05,play#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,,
374,487,v,play#v#05,play#v#31,not-merged,0.0,0.0,1.0,1.0,0,0,,
375,488,v,play#v#05,play#v#15,not-merged,0.0,0.0,1.0,1.0,0,0,,
376,489,v,play#v#05,play#v#32,not-merged,0.0,0.0,1.0,1.0,0,0,,
377,490,v,play#v#05,play#v#33,not-merged,0.0,0.0,1.0,1.0,0,0,,
378,491,v,play#v#05,play#v#20,not-merged,0.0,0.0,1.0,1.0,0,0,,
379,492,v,play#v#05,play#v#16,not-merged,0.0,0.0,1.0,1.0,0,0,,
380,493,v,play#v#05,play#v#09,not-merged,0.0,0.0,1.0,1.0,0,0,,
381,494,v,play#v#05,play#v#22,not-merged,0.0,0.0,0.0,1.0,0,1,,
382,495,v,play#v#05,play#v#24,not-merged,0.0,0.0,1.0,1.0,0,0,,
383,496,v,play#v#05,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,0,,
384,497,v,play#v#05,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,0,,
385,508,v,play#v#12,play#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
386,509,v,play#v#12,play#v#22,not-merged,0.0,0.0,0.0,1.0,0,0,,
387,511,v,play#v#12,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,1,,
388,512,v,play#v#12,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,1,,
389,513,v,play#v#29,play#v#10,merged,0.0,0.0,1.0,1.0,0,1,0.5,2.5
390,514,v,play#v#29,play#v#18,not-merged,0.0,0.0,0.0,1.0,0,1,,
391,515,v,play#v#29,play#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,,
392,516,v,play#v#29,play#v#31,not-merged,0.0,0.0,1.0,1.0,0,1,,
393,517,v,play#v#29,play#v#15,not-merged,0.0,0.0,1.0,1.0,0,1,,
394,518,v,play#v#29,play#v#32,not-merged,0.0,0.0,1.0,1.0,0,1,,
395,519,v,play#v#29,play#v#33,not-merged,0.0,0.0,1.0,1.0,0,0,,
396,522,v,play#v#29,play#v#09,not-merged,0.0,0.0,1.0,1.0,0,0,,
397,523,v,play#v#29,play#v#22,not-merged,0.0,0.0,0.0,1.0,0,0,,
398,525,v,play#v#29,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,1,,
399,526,v,play#v#29,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,1,,
400,527,v,play#v#10,play#v#18,not-merged,0.0,0.0,0.0,1.0,0,1,,
401,528,v,play#v#10,play#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,,
402,529,v,play#v#10,play#v#31,not-merged,0.0,0.0,1.0,1.0,0,1,,
403,530,v,play#v#10,play#v#15,not-merged,0.0,0.0,1.0,1.0,0,1,,
404,531,v,play#v#10,play#v#32,not-merged,0.0,0.0,1.0,1.0,0,1,,
405,532,v,play#v#10,play#v#33,not-merged,0.0,0.0,1.0,1.0,0,0,,
406,535,v,play#v#10,play#v#09,not-merged,0.0,0.0,1.0,1.0,0,0,,
407,536,v,play#v#10,play#v#22,not-merged,0.0,0.0,0.0,1.0,0,0,,
408,538,v,play#v#10,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,1,,
409,539,v,play#v#10,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,1,,
410,540,v,play#v#18,play#v#13,merged,0.0,0.0,0.0,1.0,0,1,,
411,541,v,play#v#18,play#v#31,not-merged,0.0,0.0,0.0,1.0,0,1,,
412,542,v,play#v#18,play#v#15,not-merged,0.0,0.0,0.0,1.0,0,1,,
413,543,v,play#v#18,play#v#32,not-merged,0.0,0.0,0.0,1.0,0,1,,
414,544,v,play#v#18,play#v#33,not-merged,0.0,0.0,0.0,1.0,0,0,,
415,547,v,play#v#18,play#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
416,548,v,play#v#18,play#v#22,not-merged,0.0,0.0,0.0,1.0,0,0,,
417,550,v,play#v#18,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,1,,
418,551,v,play#v#18,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,1,,
419,552,v,play#v#13,play#v#31,not-merged,0.0,0.0,0.0,1.0,0,0,,
420,553,v,play#v#13,play#v#15,not-merged,0.0,0.0,0.0,1.0,0,0,,
421,554,v,play#v#13,play#v#32,not-merged,0.0,0.0,0.0,1.0,0,0,,
422,555,v,play#v#13,play#v#33,not-merged,0.0,0.0,0.0,1.0,0,0,,
423,558,v,play#v#13,play#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
424,559,v,play#v#13,play#v#22,not-merged,0.0,0.0,0.0,1.0,0,0,,
425,561,v,play#v#13,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,1,,
426,562,v,play#v#13,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,0,,
427,563,v,play#v#31,play#v#15,merged,0.0,0.0,1.0,1.0,0,1,2.5,2.5
428,568,v,play#v#31,play#v#09,not-merged,0.0,0.0,1.0,1.0,0,0,,
429,569,v,play#v#31,play#v#22,not-merged,0.0,0.0,0.0,1.0,0,0,,
430,571,v,play#v#31,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,1,,
431,572,v,play#v#31,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,1,,
432,577,v,play#v#15,play#v#09,not-merged,0.0,0.0,1.0,1.0,0,0,,
433,578,v,play#v#15,play#v#22,not-merged,0.0,0.0,0.0,1.0,0,0,,
434,580,v,play#v#15,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,1,,
435,581,v,play#v#15,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,1,,
436,585,v,play#v#32,play#v#09,not-merged,0.0,0.0,1.0,1.0,0,0,,
437,586,v,play#v#32,play#v#22,not-merged,0.0,0.0,0.0,1.0,0,0,,
438,588,v,play#v#32,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,1,,
439,589,v,play#v#32,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,1,,
440,592,v,play#v#33,play#v#09,not-merged,0.0,0.0,1.0,1.0,0,0,,
441,593,v,play#v#33,play#v#22,not-merged,0.0,0.0,0.0,1.0,0,0,,
442,595,v,play#v#33,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,0,,
443,596,v,play#v#33,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,0,,
444,597,v,play#v#20,play#v#16,merged,0.0,0.0,0.0,1.0,0,0,,
445,598,v,play#v#20,play#v#09,not-merged,0.0,0.0,1.0,1.0,0,0,,
446,599,v,play#v#20,play#v#22,not-merged,0.0,0.0,0.0,1.0,0,0,,
447,601,v,play#v#20,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,0,,
448,602,v,play#v#20,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,0,,
449,603,v,play#v#16,play#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
450,604,v,play#v#16,play#v#22,not-merged,0.0,0.0,0.0,1.0,0,0,,
451,606,v,play#v#16,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,1,,
452,607,v,play#v#16,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,1,,
453,608,v,play#v#09,play#v#22,not-merged,0.0,0.0,0.0,1.0,0,0,,
454,609,v,play#v#09,play#v#24,not-merged,0.0,0.0,1.0,1.0,0,0,,
455,610,v,play#v#09,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,0,,
456,611,v,play#v#09,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,0,,
457,615,v,play#v#24,play#v#28,not-merged,0.0,0.0,0.0,1.0,0,1,,
458,616,v,play#v#24,play#v#35,not-merged,0.0,0.0,0.0,1.0,0,1,,
459,618,v,pull#v#01,pull#v#04,merged,0.0,0.0,1.0,1.0,0,1,,
460,619,v,pull#v#01,pull#v#09,merged,0.0,0.0,0.0,2.0,0,1,0.0,0.0
461,620,v,pull#v#01,pull#v#10,merged,0.0,0.0,0.0,1.0,0,1,,
462,621,v,pull#v#01,pull#v#07,not-merged,0.0,0.0,0.0,1.0,0,0,0.5,0.5
463,622,v,pull#v#01,pull#v#03,not-merged,0.0,0.0,0.0,1.0,0,0,,
464,623,v,pull#v#01,pull#v#17,not-merged,0.0,0.0,0.0,1.0,0,1,,
465,624,v,pull#v#01,pull#v#08,not-merged,0.0,0.0,1.0,1.0,0,1,,
466,625,v,pull#v#01,pull#v#11,not-merged,0.0,0.0,0.0,1.0,0,1,,
467,626,v,pull#v#01,pull#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,1.0,1.0
468,627,v,pull#v#04,pull#v#09,merged,0.0,0.0,0.0,1.0,0,1,,
469,628,v,pull#v#04,pull#v#10,merged,0.0,0.0,0.0,1.0,0,1,,
470,629,v,pull#v#04,pull#v#07,not-merged,0.0,0.0,0.0,1.0,0,0,,
471,630,v,pull#v#04,pull#v#03,not-merged,0.0,0.0,0.0,1.0,0,0,,
472,631,v,pull#v#04,pull#v#17,not-merged,0.0,0.0,0.0,1.0,0,1,,
473,632,v,pull#v#04,pull#v#08,not-merged,0.0,0.0,1.0,1.0,0,1,,
474,633,v,pull#v#04,pull#v#11,not-merged,0.0,0.0,0.0,1.0,0,1,,
475,634,v,pull#v#04,pull#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,,
476,635,v,pull#v#09,pull#v#10,merged,0.0,0.0,0.0,1.0,0,1,,
477,636,v,pull#v#09,pull#v#07,not-merged,0.0,0.0,0.0,1.0,0,0,0.5,0.5
478,637,v,pull#v#09,pull#v#03,not-merged,0.0,0.0,0.0,1.0,0,0,,
479,638,v,pull#v#09,pull#v#17,not-merged,0.0,0.0,0.0,1.0,0,1,,
480,639,v,pull#v#09,pull#v#08,not-merged,0.0,0.0,0.0,1.0,0,1,,
481,640,v,pull#v#09,pull#v#11,not-merged,0.0,0.0,0.0,1.0,0,1,,
482,641,v,pull#v#09,pull#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,1.0,1.0
483,642,v,pull#v#10,pull#v#07,not-merged,0.0,0.0,0.0,1.0,0,0,,
484,643,v,pull#v#10,pull#v#03,not-merged,0.0,0.0,0.0,1.0,0,0,3.0,3.0
485,644,v,pull#v#10,pull#v#17,not-merged,0.0,0.0,0.0,1.0,0,1,,
486,645,v,pull#v#10,pull#v#08,not-merged,0.0,0.0,0.0,1.0,0,1,,
487,646,v,pull#v#10,pull#v#11,not-merged,0.0,0.0,0.0,1.0,0,1,,
488,647,v,pull#v#10,pull#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,,
489,648,v,pull#v#07,pull#v#03,merged,0.0,0.0,0.0,1.0,0,0,,
490,649,v,pull#v#07,pull#v#17,not-merged,0.0,0.0,0.0,1.0,0,0,,
491,650,v,pull#v#07,pull#v#08,not-merged,0.0,0.0,0.0,1.0,0,0,,
492,651,v,pull#v#07,pull#v#11,not-merged,0.0,0.0,0.0,1.0,0,0,,
493,652,v,pull#v#07,pull#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,1.5,1.5
494,653,v,pull#v#03,pull#v#17,not-merged,0.0,0.0,0.0,1.0,0,0,,
495,654,v,pull#v#03,pull#v#08,not-merged,0.0,0.0,0.0,1.0,0,0,,
496,655,v,pull#v#03,pull#v#11,not-merged,0.0,0.0,0.0,1.0,0,0,,
497,656,v,pull#v#03,pull#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,,
498,657,v,pull#v#17,pull#v#08,not-merged,0.0,0.0,0.0,1.0,0,1,,
499,658,v,pull#v#17,pull#v#11,not-merged,0.0,0.0,0.0,1.0,0,1,,
500,659,v,pull#v#17,pull#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,,
501,660,v,pull#v#08,pull#v#11,not-merged,0.0,0.0,0.0,1.0,0,1,,
502,661,v,pull#v#08,pull#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,,
503,662,v,pull#v#11,pull#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,,
504,663,v,serve#v#03,serve#v#01,merged,0.0,0.0,0.0,1.0,0,0,,
505,664,v,serve#v#03,serve#v#13,not-merged,0.0,0.0,0.0,1.0,0,0,,
506,665,v,serve#v#03,serve#v#02,not-merged,0.0,0.0,0.0,1.0,0,0,,
507,666,v,serve#v#03,serve#v#08,not-merged,0.0,0.0,0.0,1.0,0,0,3.5,3.5
508,667,v,serve#v#03,serve#v#14,not-merged,0.0,0.0,0.0,1.0,0,0,,
509,668,v,serve#v#03,serve#v#06,not-merged,0.0,0.0,0.0,1.0,0,0,,
510,669,v,serve#v#03,serve#v#05,not-merged,0.0,0.0,0.0,1.0,0,0,,
511,670,v,serve#v#03,serve#v#11,not-merged,0.0,0.0,0.0,1.0,0,0,,
512,671,v,serve#v#03,serve#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,,
513,672,v,serve#v#03,serve#v#07,not-merged,0.0,0.0,0.0,1.0,0,0,,
514,673,v,serve#v#03,serve#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
515,674,v,serve#v#03,serve#v#15,not-merged,0.0,0.0,0.0,1.0,0,0,,
516,675,v,serve#v#01,serve#v#13,not-merged,0.0,0.0,0.0,1.0,0,1,,
517,676,v,serve#v#01,serve#v#02,not-merged,0.0,0.0,0.0,1.0,0,1,,
518,677,v,serve#v#01,serve#v#08,not-merged,0.0,0.0,0.0,1.0,0,1,,
519,678,v,serve#v#01,serve#v#14,not-merged,0.0,0.0,0.0,1.0,0,1,,
520,679,v,serve#v#01,serve#v#06,not-merged,0.0,0.0,0.0,1.0,0,0,,
521,680,v,serve#v#01,serve#v#05,not-merged,0.0,0.0,0.0,1.0,0,1,,
522,681,v,serve#v#01,serve#v#11,not-merged,0.0,0.0,0.0,1.0,0,0,,
523,682,v,serve#v#01,serve#v#10,not-merged,0.0,0.0,0.0,1.0,0,1,,
524,683,v,serve#v#01,serve#v#07,not-merged,0.0,0.0,0.0,1.0,0,1,,
525,684,v,serve#v#01,serve#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
526,685,v,serve#v#01,serve#v#15,not-merged,0.0,0.0,0.0,1.0,0,1,,
527,686,v,serve#v#13,serve#v#02,merged,0.0,0.0,0.0,1.0,0,1,0.0,0.0
528,687,v,serve#v#13,serve#v#08,not-merged,0.0,0.0,0.0,1.0,0,0,,
529,688,v,serve#v#13,serve#v#14,not-merged,0.0,0.0,0.0,1.0,0,0,,
530,689,v,serve#v#13,serve#v#06,not-merged,0.0,0.0,0.0,1.0,0,0,,
531,690,v,serve#v#13,serve#v#05,not-merged,0.0,0.0,0.0,1.0,0,0,,
532,691,v,serve#v#13,serve#v#11,not-merged,0.0,0.0,0.0,1.0,0,0,,
533,692,v,serve#v#13,serve#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,,
534,693,v,serve#v#13,serve#v#07,not-merged,0.0,0.0,0.0,1.0,0,0,,
535,694,v,serve#v#13,serve#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
536,695,v,serve#v#13,serve#v#15,not-merged,0.0,0.0,0.0,1.0,0,1,,
537,696,v,serve#v#02,serve#v#08,not-merged,0.0,0.0,0.0,1.0,0,0,,
538,697,v,serve#v#02,serve#v#14,not-merged,0.0,0.0,0.0,1.0,0,0,,
539,698,v,serve#v#02,serve#v#06,not-merged,0.0,0.0,0.0,1.0,0,0,,
540,699,v,serve#v#02,serve#v#05,not-merged,0.0,0.0,0.0,1.0,0,0,,
541,700,v,serve#v#02,serve#v#11,not-merged,0.0,0.0,0.0,1.0,0,0,,
542,701,v,serve#v#02,serve#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,,
543,702,v,serve#v#02,serve#v#07,not-merged,0.0,0.0,0.0,1.0,0,0,,
544,703,v,serve#v#02,serve#v#09,not-merged,0.0,0.0,0.0,1.0,0,1,,
545,704,v,serve#v#02,serve#v#15,not-merged,0.0,0.0,0.0,1.0,0,1,,
546,705,v,serve#v#08,serve#v#14,merged,0.0,0.0,0.0,1.0,0,1,,
547,706,v,serve#v#08,serve#v#06,not-merged,0.0,0.0,0.0,1.0,0,1,,
548,707,v,serve#v#08,serve#v#05,not-merged,0.0,0.0,0.0,1.0,0,0,,
549,708,v,serve#v#08,serve#v#11,not-merged,0.0,0.0,0.0,1.0,0,1,,
550,709,v,serve#v#08,serve#v#10,not-merged,0.0,0.0,1.0,1.0,0,0,,
551,710,v,serve#v#08,serve#v#07,not-merged,0.0,0.0,0.0,1.0,0,1,,
552,711,v,serve#v#08,serve#v#09,not-merged,0.0,0.0,0.0,1.0,0,1,,
553,712,v,serve#v#08,serve#v#15,not-merged,0.0,0.0,0.0,1.0,0,0,,
554,713,v,serve#v#14,serve#v#06,not-merged,0.0,0.0,0.0,1.0,0,0,,
555,714,v,serve#v#14,serve#v#05,not-merged,0.0,0.0,0.0,1.0,0,0,,
556,715,v,serve#v#14,serve#v#11,not-merged,0.0,0.0,0.0,1.0,0,0,,
557,716,v,serve#v#14,serve#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,,
558,717,v,serve#v#14,serve#v#07,not-merged,0.0,0.0,0.0,1.0,0,0,,
559,718,v,serve#v#14,serve#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
560,719,v,serve#v#14,serve#v#15,not-merged,0.0,0.0,0.0,1.0,0,0,,
561,720,v,serve#v#06,serve#v#05,merged,0.0,0.0,0.0,1.0,0,0,0.0,2.0
562,721,v,serve#v#06,serve#v#11,merged,0.0,0.0,0.0,1.0,0,1,,
563,722,v,serve#v#06,serve#v#10,not-merged,0.0,0.0,0.0,1.0,0,0,,
564,723,v,serve#v#06,serve#v#07,not-merged,0.0,0.0,0.0,1.0,0,1,,
565,724,v,serve#v#06,serve#v#09,not-merged,0.0,0.0,0.0,1.0,0,1,,
566,725,v,serve#v#06,serve#v#15,not-merged,0.0,0.0,0.0,1.0,0,0,,
567,726,v,serve#v#05,serve#v#11,merged,0.0,0.0,0.0,1.0,0,0,,
568,727,v,serve#v#05,serve#v#10,not-merged,0.0,0.0,0.0,1.0,0,1,,
569,728,v,serve#v#05,serve#v#07,not-merged,0.0,0.0,0.0,1.0,0,1,,
570,729,v,serve#v#05,serve#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
571,730,v,serve#v#05,serve#v#15,not-merged,0.0,0.0,1.0,1.0,0,0,,
572,731,v,serve#v#11,serve#v#10,not-merged,0.0,0.0,0.0,1.0,0,1,,
573,732,v,serve#v#11,serve#v#07,not-merged,0.0,0.0,0.0,1.0,0,1,,
574,733,v,serve#v#11,serve#v#09,not-merged,0.0,0.0,0.0,1.0,0,1,,
575,734,v,serve#v#11,serve#v#15,not-merged,0.0,0.0,0.0,1.0,0,0,,
576,735,v,serve#v#10,serve#v#07,merged,0.0,0.0,0.0,1.0,0,1,,
577,736,v,serve#v#10,serve#v#09,not-merged,0.0,0.0,0.0,1.0,0,0,,
578,737,v,serve#v#10,serve#v#15,not-merged,0.0,0.0,0.0,1.0,0,0,,
579,738,v,serve#v#07,serve#v#09,not-merged,0.0,0.0,0.0,1.0,0,1,,
580,739,v,serve#v#07,serve#v#15,not-merged,0.0,0.0,0.0,1.0,0,0,,
581,740,v,serve#v#09,serve#v#15,not-merged,0.0,0.0,0.0,1.0,0,0,,
582,741,n,nature#n#04,nature#n#01,merged,0.0,0.0,0.0,1.0,,,1.0,4.0
583,742,n,nature#n#04,nature#n#03,not-merged,0.0,0.0,0.0,1.0,,,4.5,4.5
584,743,n,nature#n#04,nature#n#02,not-merged,0.0,0.0,0.0,1.0,,,3.0,3.0
