Pos,Sense1,Sense2,Merge,lch,hso,jcn,leskvalue,linvalue,resvalue,vecvalue,wupvalue,pertainyms,antonyms,deriv,lemmas,verbgroup,verbframe,hyper_min,hyper_max,wn_oed_feature
v,play#v#29,play#v#10,merged,1.9459101490000001,4.0,0.0,6.0,0.0,9.229268434,0.7590749503,0.7272727273,0.0,0.0,1.0,1.0,0.0,1.0,0.5,2.5,1.0
v,play#v#29,play#v#18,not-merged,1.386294361,0.0,0.0,4.0,0.0,0.0,0.4469850608,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#29,play#v#13,not-merged,1.2527629679999999,0.0,0.0,3.0,0.0,0.0,0.3422771667,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#29,play#v#31,not-merged,1.029619417,0.0,0.0,3.0,0.0,0.0,0.41088598390000003,0.1818181818,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,play#v#29,play#v#15,not-merged,0.9343092373999999,0.0,0.0,10.0,0.0,0.0,0.46289955409999994,0.1666666667,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,play#v#29,play#v#32,not-merged,1.2527629679999999,0.0,0.0,5.0,0.0,0.0,0.3854918683,0.22222222219999999,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,play#v#29,play#v#33,not-merged,1.2527629679999999,0.0,0.0,3.0,0.0,0.0,0.3975660556,0.22222222219999999,0.0,0.0,1.0,1.0,0.0,0.0,,,1.0
v,play#v#29,play#v#09,not-merged,1.2527629679999999,0.0,0.0,3.0,0.0,0.0,0.529892325,0.22222222219999999,0.0,0.0,1.0,1.0,0.0,0.0,,,1.0
v,play#v#29,play#v#22,not-merged,1.386294361,0.0,0.0,6.0,0.0,0.0,0.47841080350000004,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#29,play#v#28,not-merged,1.1349799329999999,0.0,0.0,5.0,0.0,0.0,0.504170817,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#29,play#v#35,not-merged,0.9343092373999999,0.0,0.0,8.0,0.0,0.0,0.3167910897,0.1666666667,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#10,play#v#18,not-merged,1.540445041,0.0,0.049932210070000003,2.0,0.0,0.0,0.3963866358,0.2857142857,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#10,play#v#13,not-merged,1.386294361,0.0,0.048261849569999994,4.0,0.0,0.0,0.2903180919,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#10,play#v#31,not-merged,1.1349799329999999,0.0,0.0,4.0,0.0,0.0,0.41651277090000005,0.2,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,play#v#10,play#v#15,not-merged,1.029619417,0.0,0.047335563780000006,25.0,0.0,0.0,0.4087370518,0.1818181818,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,play#v#10,play#v#32,not-merged,1.386294361,0.0,0.0,9.0,0.0,0.0,0.3204990816,0.25,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,play#v#10,play#v#33,not-merged,1.386294361,0.0,0.0,8.0,0.0,0.0,0.34351753960000003,0.25,0.0,0.0,1.0,1.0,0.0,0.0,,,1.0
v,play#v#10,play#v#09,not-merged,1.386294361,0.0,0.04948174223,8.0,0.0,0.0,0.4678015581,0.25,0.0,0.0,1.0,1.0,0.0,0.0,,,1.0
v,play#v#10,play#v#22,not-merged,1.540445041,0.0,0.0,6.0,0.0,0.0,0.4271185654,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#10,play#v#28,not-merged,1.2527629679999999,0.0,0.0,6.0,0.0,0.0,0.4541534739,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#10,play#v#35,not-merged,1.029619417,0.0,0.0,5.0,0.0,0.0,0.2763284628,0.1818181818,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#18,play#v#13,merged,1.9459101490000001,0.0,0.04869028392,7.0,0.0,0.0,0.46531077719999997,0.4,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#18,play#v#31,not-merged,1.540445041,0.0,0.0,5.0,0.0,0.0,0.5121710596,0.2857142857,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#18,play#v#15,not-merged,1.386294361,0.0,0.047747639929999995,8.0,0.0,0.0,0.5619550275999999,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#18,play#v#32,not-merged,1.9459101490000001,0.0,0.0,8.0,0.0,0.0,0.5974214267,0.4,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#18,play#v#33,not-merged,1.9459101490000001,0.0,0.0,2.0,0.0,0.0,0.5017088342,0.4,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#18,play#v#09,not-merged,1.9459101490000001,0.0,0.049932210070000003,3.0,0.0,0.0,0.47193774829999996,0.4,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#18,play#v#22,not-merged,2.233592222,0.0,0.0,5.0,0.0,0.0,0.6090967728,0.5,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#18,play#v#28,not-merged,1.7227665980000002,0.0,0.0,4.0,0.0,0.0,0.6577227237,0.3333333333,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#18,play#v#35,not-merged,1.386294361,0.0,0.0,5.0,0.0,0.0,0.40021396530000003,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#13,play#v#31,not-merged,1.386294361,0.0,0.0,2.0,0.0,0.0,0.3635588035,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#13,play#v#15,not-merged,1.2527629679999999,0.0,0.04621800236,10.0,0.0,0.0,0.369032229,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#13,play#v#32,not-merged,1.7227665980000002,0.0,0.0,7.0,0.0,0.0,0.326125519,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#13,play#v#33,not-merged,1.7227665980000002,0.0,0.0,4.0,0.0,0.0,0.3300265298,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#13,play#v#09,not-merged,1.7227665980000002,0.0,0.048261849569999994,4.0,0.0,0.0,0.3051940594,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#13,play#v#22,not-merged,1.9459101490000001,0.0,0.0,5.0,0.0,0.0,0.4131818064,0.4,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#13,play#v#28,not-merged,1.540445041,0.0,0.0,5.0,0.0,0.0,0.4290589437,0.2857142857,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#13,play#v#35,not-merged,1.2527629679999999,0.0,0.0,2.0,0.0,0.0,0.2849445369,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#31,play#v#15,merged,1.2527629679999999,0.0,0.0,16.0,0.0,3.053401164,0.5304725742999999,0.3636363636,0.0,0.0,1.0,1.0,0.0,1.0,2.5,2.5,1.0
v,play#v#31,play#v#09,not-merged,1.386294361,0.0,0.0,8.0,0.0,0.0,0.492574768,0.25,0.0,0.0,1.0,1.0,0.0,0.0,,,1.0
v,play#v#31,play#v#22,not-merged,1.540445041,0.0,0.0,8.0,0.0,0.0,0.5695498865999999,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#31,play#v#28,not-merged,1.2527629679999999,0.0,0.0,11.0,0.0,0.0,0.5999042661999999,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#31,play#v#35,not-merged,1.029619417,0.0,0.0,6.0,0.0,0.0,0.3512283425,0.1818181818,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#15,play#v#09,not-merged,1.2527629679999999,0.0,0.047335563780000006,12.0,0.0,0.0,0.48882939729999997,0.22222222219999999,0.0,0.0,1.0,1.0,0.0,0.0,,,1.0
v,play#v#15,play#v#22,not-merged,1.386294361,0.0,0.0,19.0,0.0,0.0,0.7310743540000001,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#15,play#v#28,not-merged,1.1349799329999999,0.0,0.0,32.0,0.0,0.0,0.7702809665000001,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#15,play#v#35,not-merged,0.9343092373999999,0.0,0.0,9.0,0.0,0.0,0.39330679609999997,0.1666666667,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#32,play#v#09,not-merged,1.7227665980000002,0.0,0.0,13.0,0.0,0.0,0.5127797927000001,0.3333333333,0.0,0.0,1.0,1.0,0.0,0.0,,,1.0
v,play#v#32,play#v#22,not-merged,1.9459101490000001,0.0,0.0,10.0,0.0,0.0,0.6372479074,0.4,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#32,play#v#28,not-merged,1.540445041,0.0,0.0,13.0,0.0,0.0,0.6641234781,0.2857142857,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#32,play#v#35,not-merged,1.2527629679999999,0.0,0.0,7.0,0.0,0.0,0.44029015590000004,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#33,play#v#09,not-merged,1.7227665980000002,0.0,0.0,7.0,0.0,0.0,0.45976313399999996,0.3333333333,0.0,0.0,1.0,1.0,0.0,0.0,,,1.0
v,play#v#33,play#v#22,not-merged,1.9459101490000001,0.0,0.0,15.0,0.0,0.0,0.6580367753999999,0.4,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#33,play#v#28,not-merged,1.540445041,0.0,0.0,14.0,0.0,0.0,0.6799440495,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#33,play#v#35,not-merged,1.2527629679999999,0.0,0.0,3.0,0.0,0.0,0.4430197128,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#20,play#v#16,merged,1.540445041,0.0,0.043984652369999995,4.0,0.0,0.0,0.4133017833,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#20,play#v#09,not-merged,1.540445041,0.0,0.04583179896,5.0,0.0,0.0,0.48269489320000003,0.2857142857,0.0,0.0,1.0,1.0,0.0,0.0,,,1.0
v,play#v#20,play#v#22,not-merged,1.7227665980000002,0.0,0.0,3.0,0.0,0.0,0.4516300286,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#20,play#v#28,not-merged,1.386294361,0.0,0.0,3.0,0.0,0.0,0.4712602188,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#20,play#v#35,not-merged,1.1349799329999999,0.0,0.0,4.0,0.0,0.0,0.4729667136,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#16,play#v#09,not-merged,1.7227665980000002,0.0,0.047335563780000006,6.0,0.0,0.0,0.5493556115,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#16,play#v#22,not-merged,1.9459101490000001,0.0,0.0,13.0,0.0,0.0,0.7041460044,0.4,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#16,play#v#28,not-merged,1.540445041,0.0,0.0,18.0,0.0,0.0,0.6910724931000001,0.2857142857,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#16,play#v#35,not-merged,1.2527629679999999,0.0,0.0,6.0,0.0,0.0,0.3951134755,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,play#v#09,play#v#22,not-merged,1.9459101490000001,0.0,0.0,8.0,0.0,0.0,0.526728411,0.4,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#09,play#v#24,not-merged,1.7227665980000002,0.0,0.0,13.0,0.0,0.0,0.6127122992,0.3333333333,0.0,0.0,1.0,1.0,0.0,0.0,,,1.0
v,play#v#09,play#v#28,not-merged,1.540445041,0.0,0.0,8.0,0.0,0.0,0.5597883390999999,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#09,play#v#35,not-merged,1.2527629679999999,0.0,0.0,6.0,0.0,0.0,0.31703987629999997,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,play#v#24,play#v#28,not-merged,1.540445041,0.0,0.0,15.0,0.0,0.0,0.5614837474000001,0.2857142857,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,play#v#24,play#v#35,not-merged,1.2527629679999999,0.0,0.0,6.0,0.0,0.0,0.3426148385,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,pull#v#01,pull#v#04,merged,1.540445041,0.0,0.06549718422999999,109.0,0.0,0.0,0.7052619467,0.2857142857,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,pull#v#01,pull#v#09,merged,2.233592222,5.0,0.0,253.0,0.0,3.053401164,0.7063237224,0.6666666667,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
v,pull#v#01,pull#v#10,merged,1.1349799329999999,0.0,0.0,9.0,0.0,0.0,0.2334644483,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,pull#v#01,pull#v#07,not-merged,1.9459101490000001,4.0,0.08225874711,32.0,0.33437078670000003,3.053401164,0.5011368461,0.5714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0
v,pull#v#01,pull#v#03,not-merged,1.540445041,0.0,0.06070980179,32.0,0.0,0.0,0.5591259586999999,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#01,pull#v#17,not-merged,1.7227665980000002,0.0,0.0,18.0,0.0,0.0,0.5592198207,0.3333333333,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,pull#v#01,pull#v#08,not-merged,1.2527629679999999,0.0,0.05475382512,12.0,0.0,0.0,0.5391677528000001,0.22222222219999999,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,pull#v#01,pull#v#11,not-merged,1.540445041,0.0,0.0,42.0,0.0,0.0,0.2958612463,0.2857142857,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,pull#v#01,pull#v#13,not-merged,1.7227665980000002,3.0,0.0,42.0,0.0,3.053401164,0.4628544021,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
v,pull#v#04,pull#v#09,merged,1.540445041,0.0,0.0,22.0,0.0,0.0,0.5191368215,0.2857142857,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,pull#v#04,pull#v#10,merged,1.029619417,0.0,0.0,9.0,0.0,0.0,0.22329278440000003,0.1818181818,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,pull#v#04,pull#v#07,not-merged,1.386294361,0.0,0.048941354709999996,15.0,0.0,0.0,0.4252353568,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#04,pull#v#03,not-merged,1.386294361,0.0,0.05364559813999999,18.0,0.0,0.0,0.49958911,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#04,pull#v#17,not-merged,1.540445041,0.0,0.0,18.0,0.0,0.0,0.47037088479999994,0.2857142857,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,pull#v#04,pull#v#08,not-merged,1.1349799329999999,0.0,0.048941354709999996,9.0,0.0,0.0,0.40217472600000004,0.2,0.0,0.0,1.0,1.0,0.0,1.0,,,1.0
v,pull#v#04,pull#v#11,not-merged,1.386294361,0.0,0.0,18.0,0.0,0.0,0.262121172,0.25,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,pull#v#04,pull#v#13,not-merged,1.2527629679999999,0.0,0.0,19.0,0.0,0.0,0.3670240643,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#09,pull#v#10,merged,1.1349799329999999,0.0,0.0,5.0,0.0,0.0,0.17465688059999998,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,pull#v#09,pull#v#07,not-merged,1.9459101490000001,4.0,0.0,28.0,0.0,3.053401164,0.6108287071,0.5714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0
v,pull#v#09,pull#v#03,not-merged,1.540445041,0.0,0.0,28.0,0.0,0.0,0.6468514600999999,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#09,pull#v#17,not-merged,1.7227665980000002,0.0,0.0,8.0,0.0,0.0,0.37177219100000003,0.3333333333,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,pull#v#09,pull#v#08,not-merged,1.2527629679999999,0.0,0.0,13.0,0.0,0.0,0.5544735225999999,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,pull#v#09,pull#v#11,not-merged,1.540445041,0.0,0.0,14.0,0.0,0.0,0.2144952712,0.2857142857,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,pull#v#09,pull#v#13,not-merged,1.7227665980000002,3.0,0.0,26.0,0.0,3.053401164,0.4862751938,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
v,pull#v#10,pull#v#07,not-merged,1.029619417,0.0,0.0,8.0,0.0,0.0,0.1888963912,0.1818181818,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#10,pull#v#03,not-merged,1.2527629679999999,0.0,0.0,4.0,0.0,3.31824598,0.20214541719999998,0.3636363636,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0
v,pull#v#10,pull#v#17,not-merged,1.1349799329999999,0.0,0.0,6.0,0.0,0.0,0.1559606739,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,pull#v#10,pull#v#08,not-merged,0.8472978604000001,0.0,0.0,4.0,0.0,0.0,0.1257650457,0.1538461538,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,pull#v#10,pull#v#11,not-merged,1.029619417,0.0,0.0,6.0,0.0,0.0,0.130738661,0.1818181818,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,pull#v#10,pull#v#13,not-merged,0.9343092373999999,0.0,0.0,8.0,0.0,0.0,0.198310514,0.1666666667,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#07,pull#v#03,merged,1.386294361,0.0,0.04621800236,30.0,0.0,0.0,0.6737596787000001,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#07,pull#v#17,not-merged,1.540445041,0.0,0.0,9.0,0.0,0.0,0.2998463421,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#07,pull#v#08,not-merged,1.1349799329999999,0.0,0.04268332993,7.0,0.0,0.0,0.3345353548,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#07,pull#v#11,not-merged,1.386294361,0.0,0.0,13.0,0.0,0.0,0.40035727880000005,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#07,pull#v#13,not-merged,1.540445041,2.0,0.0,18.0,0.0,3.053401164,0.5487701175999999,0.44444444439999997,0.0,0.0,0.0,1.0,0.0,0.0,1.5,1.5,1.0
v,pull#v#03,pull#v#17,not-merged,1.540445041,0.0,0.0,4.0,0.0,0.0,0.3202326306,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#03,pull#v#08,not-merged,1.1349799329999999,0.0,0.04621800236,4.0,0.0,0.0,0.2951588169,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#03,pull#v#11,not-merged,1.386294361,0.0,0.0,13.0,0.0,0.0,0.2373182211,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#03,pull#v#13,not-merged,1.2527629679999999,0.0,0.0,13.0,0.0,0.0,0.48888812859999997,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,pull#v#17,pull#v#08,not-merged,1.2527629679999999,0.0,0.0,4.0,0.0,0.0,0.2742201575,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,pull#v#17,pull#v#11,not-merged,1.540445041,0.0,0.0,8.0,0.0,0.0,0.1788433565,0.2857142857,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,pull#v#17,pull#v#13,not-merged,1.386294361,0.0,0.0,9.0,0.0,0.0,0.25322471960000004,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,pull#v#08,pull#v#11,not-merged,1.1349799329999999,0.0,0.0,6.0,0.0,0.0,0.18855289719999999,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0
v,pull#v#08,pull#v#13,not-merged,1.029619417,0.0,0.0,10.0,0.0,0.0,0.28359055489999996,0.1818181818,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,pull#v#11,pull#v#13,not-merged,1.2527629679999999,0.0,0.0,7.0,0.0,0.0,0.17249837269999999,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
v,serve#v#03,serve#v#01,merged,0.9343092373999999,0.0,0.07102278529,10.0,0.0,0.0,0.8147443653,0.1666666667,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#03,serve#v#13,not-merged,1.386294361,0.0,0.0,2.0,0.0,0.0,0.8020624781999999,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#03,serve#v#02,not-merged,1.386294361,0.0,0.06897634557999999,9.0,0.0,0.0,0.8027787165000001,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#03,serve#v#08,not-merged,1.029619417,0.0,0.1045121326,6.0,0.42153532509999997,3.4862652460000003,0.8607986886,0.3076923077,0.0,0.0,0.0,1.0,0.0,0.0,3.5,3.5,1.0
v,serve#v#03,serve#v#14,not-merged,1.1349799329999999,0.0,0.0,3.0,0.0,0.0,0.8895654656,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#03,serve#v#06,not-merged,1.1349799329999999,0.0,0.06495334764999999,4.0,0.0,0.0,0.6435369726,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#03,serve#v#05,not-merged,1.1349799329999999,0.0,0.06549718422999999,5.0,0.0,0.0,0.4773263073,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#03,serve#v#11,not-merged,1.029619417,0.0,0.06495334764999999,6.0,0.0,0.0,0.48416262460000004,0.1818181818,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#03,serve#v#10,not-merged,1.2527629679999999,0.0,0.05925128945,13.0,0.0,0.0,0.8065644004000001,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#03,serve#v#07,not-merged,1.386294361,0.0,0.06434067092,9.0,0.0,0.0,0.5787095815,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#03,serve#v#09,not-merged,1.386294361,0.0,0.05925128945,2.0,0.0,0.0,0.7465125077,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#03,serve#v#15,not-merged,1.386294361,0.0,0.0,4.0,0.0,0.0,0.6654158311,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#01,serve#v#13,not-merged,1.1349799329999999,0.0,0.0,5.0,0.0,0.0,0.858565817,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#01,serve#v#02,not-merged,1.1349799329999999,0.0,0.06652188456000001,44.0,0.0,0.0,0.8561329614000001,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#01,serve#v#08,not-merged,0.6931471806,0.0,0.05856268168,15.0,0.0,0.0,0.8553420001,0.1333333333,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#01,serve#v#14,not-merged,0.9343092373999999,0.0,0.0,7.0,0.0,0.0,0.8649491788,0.1666666667,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#01,serve#v#06,not-merged,0.9343092373999999,0.0,0.06277232019,19.0,0.0,0.0,0.6476444743,0.1666666667,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#01,serve#v#05,not-merged,0.9343092373999999,0.0,0.06328010489,14.0,0.0,0.0,0.44854251590000005,0.1666666667,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#01,serve#v#11,not-merged,0.8472978604000001,0.0,0.06277232019,20.0,0.0,0.0,0.4685311992,0.1538461538,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#01,serve#v#10,not-merged,1.029619417,0.0,0.057431019720000004,39.0,0.0,0.0,0.7977143339,0.1818181818,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#01,serve#v#07,not-merged,1.1349799329999999,0.0,0.06219991672999999,26.0,0.0,0.0,0.6338841024,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#01,serve#v#09,not-merged,1.1349799329999999,0.0,0.057431019720000004,23.0,0.0,0.0,0.7789815273,0.2,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#01,serve#v#15,not-merged,1.1349799329999999,0.0,0.0,11.0,0.0,0.0,0.6959469481999999,0.2,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#13,serve#v#02,merged,2.233592222,5.0,0.0,18.0,0.0,6.664319076,0.9193932981999999,0.6666666667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
v,serve#v#13,serve#v#08,not-merged,1.029619417,0.0,0.0,4.0,0.0,0.0,0.8505174349,0.1818181818,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#13,serve#v#14,not-merged,1.386294361,0.0,0.0,3.0,0.0,0.0,0.8778999045,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#13,serve#v#06,not-merged,1.386294361,0.0,0.0,3.0,0.0,0.0,0.6542424431,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#13,serve#v#05,not-merged,1.386294361,0.0,0.0,1.0,0.0,0.0,0.4554761373,0.25,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#13,serve#v#11,not-merged,1.2527629679999999,0.0,0.0,0.0,0.0,0.0,0.4751265483,0.22222222219999999,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#13,serve#v#10,not-merged,1.540445041,0.0,0.0,7.0,0.0,0.0,0.8540208087000001,0.2857142857,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#13,serve#v#07,not-merged,1.7227665980000002,0.0,0.0,6.0,0.0,0.0,0.6735179512,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#13,serve#v#09,not-merged,1.7227665980000002,0.0,0.0,2.0,0.0,0.0,0.7959540817,0.3333333333,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
v,serve#v#13,serve#v#15,not-merged,1.7227665980000002,0.0,0.0,1.0,0.0,0.0,0.6936575676000001,0.3333333333,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0
v,serve#v#02,serve#v#08,not-merged,1.029619417,0.0,0.05716423339,12.0,0.0,0.0,0.8606766276000001,0.1818181818,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0
